day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,V,T
153,2.56,7,0,1.6432918679483892,4.06,9,0,2.359609099414735,493.38,498,488,2.302527448926768,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
154,2.56,7,0,1.6432918679483892,3.92,9,0,2.3719448663448297,493.52,498,488,2.2967590297670095,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
155,2.56,7,0,1.6432918679483892,3.8,9,0,2.347382389307855,493.64,498,488,2.247538335919673,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
156,2.56,7,0,1.6432918679483892,3.7,9,0,2.287945339720995,493.74,498,488,2.229761586962579,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
157,2.56,7,0,1.6432918679483892,3.58,9,0,2.2414463260700805,493.86,498,488,2.2132255526581046,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
158,2.56,7,0,1.6432918679483892,3.48,9,0,2.2245384754081976,493.96,498,488,2.2311340577548116,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
159,2.56,7,0,1.6432918679483892,3.38,9,0,2.202873818725097,494.06,498,489,2.1609710591230407,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
160,2.56,7,0,1.6432918679483892,3.2,9,0,2.1285234893930483,494.24,498,489,2.1146717794243797,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
161,2.56,7,0,1.6432918679483892,3.08,9,0,2.0980068286498077,494.36,498,489,2.1357978961177926,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
162,2.56,7,0,1.6432918679483892,2.92,9,0,1.988128029384549,494.52,498,491,2.012613287469296,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
163,2.56,7,0,1.6432918679483892,2.84,9,0,2.0638778638123654,494.6,498,491,2.030381486221696,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
164,2.56,7,0,1.6432918679483892,2.72,9,0,1.9382297835596147,494.72,498,491,1.9276717478209198,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
165,2.56,7,0,1.6432918679483892,2.58,8,0,1.8526318840933254,494.86,498,491,1.8845234335047678,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
166,2.56,7,0,1.6432918679483892,2.42,8,0,1.83046776669188,495.02,498,491,1.889714372111106,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
167,2.56,7,0,1.6432918679483892,2.36,7,0,1.758478006106185,495.08,499,491,1.8718102119039113,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
168,2.56,7,0,1.6432918679483892,2.24,7,0,1.720939468157211,495.2,499,491,1.8952141659173687,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
169,2.56,7,0,1.6432918679483892,2.1,7,0,1.7756861278080078,495.34,499,491,1.9124724887977245,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
170,2.56,7,0,1.6432918679483892,2.0,7,0,1.7728105208558365,495.44,499,491,1.9183326093250912,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
171,2.56,7,0,1.6432918679483892,1.94,7,0,1.7427400429045223,495.5,499,492,1.843355414366279,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
172,2.56,7,0,1.6432918679483892,1.9,7,0,1.7172593257387585,495.54,499,492,1.842912513010923,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
173,2.56,7,0,1.6432918679483892,1.76,6,0,1.5460284866821354,495.68,499,492,1.7430913191622426,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
174,2.56,7,0,1.6432918679483892,1.72,6,0,1.5258319911792786,495.72,499,492,1.76172457251063,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
175,2.56,7,0,1.6432918679483892,1.66,5,0,1.451389200815859,495.78,499,492,1.7530148956839453,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
176,2.56,7,0,1.6432918679483892,1.66,5,0,1.451389200815859,495.78,499,492,1.7530148956839453,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
177,2.56,7,0,1.6432918679483892,1.6,5,0,1.442786419766011,495.84,499,492,1.7654276235171915,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
178,2.56,7,0,1.6432918679483892,1.54,5,0,1.4172407800269606,495.9,499,492,1.7525491637693327,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
179,2.56,7,0,1.6432918679483892,1.5,5,0,1.3887301496588271,495.94,499,492,1.7191597378026398,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
180,2.56,7,0,1.6432918679483892,1.42,5,0,1.3414886644078263,496.02,499,492,1.6597270491110943,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
181,2.56,7,0,1.6432918679483892,1.36,5,0,1.2577920401745792,496.08,499,492,1.6268160966270675,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
182,2.56,7,0,1.6432918679483892,1.3,5,0,1.265717510476382,496.14,499,492,1.6538143912834755,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
183,2.56,7,0,1.6432918679483892,1.24,5,0,1.2215747615103971,496.2,499,492,1.628822035855904,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
184,2.56,7,0,1.6432918679483892,1.22,5,0,1.233710183279092,496.22,500,492,1.6695349468566125,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
185,2.56,7,0,1.6432918679483892,1.16,5,0,1.1842503872035832,496.28,500,492,1.6418009026924194,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
186,2.56,7,0,1.6432918679483892,1.12,4,0,1.136410388648648,496.32,500,493,1.5835893097772649,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
187,2.56,7,0,1.6432918679483892,1.06,3,0,1.0184021097498068,496.38,500,493,1.5503784923004313,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
188,2.56,7,0,1.6432918679483892,1.04,3,0,1.0293647734086757,496.4,500,493,1.5779087167410437,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
189,2.56,7,0,1.6432918679483892,0.98,3,0,0.9997958975384397,496.46,500,493,1.5934816200600972,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
190,2.56,7,0,1.6432918679483892,0.98,3,0,0.9997958975384397,496.46,500,493,1.5934816200600972,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
191,2.56,7,0,1.6432918679483892,0.96,3,0,1.0093440990088967,496.48,500,493,1.5680483124585374,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
192,2.56,7,0,1.6432918679483892,0.88,3,0,0.9612916480720411,496.56,500,493,1.5928411274018666,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
193,2.56,7,0,1.6432918679483892,0.82,3,0,0.9189612592043082,496.62,500,493,1.6021669000170393,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
194,2.56,7,0,1.6432918679483892,0.78,3,0,0.8640200300021394,496.66,500,493,1.5985963230539553,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
195,2.56,7,0,1.6432918679483892,0.76,3,0,0.8466018508588032,496.68,500,493,1.6091574674661318,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
196,2.56,7,0,1.6432918679483892,0.68,3,0,0.7677159338596802,496.76,500,493,1.5722075991082956,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
197,2.56,7,0,1.6432918679483892,0.68,3,0,0.7677159338596802,496.76,500,493,1.5722075991082956,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
198,2.56,7,0,1.6432918679483892,0.64,3,0,0.7494215456345144,496.8,500,493,1.5907898179514284,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
199,2.56,7,0,1.6432918679483892,0.62,3,0,0.7253429871306344,496.82,500,493,1.5738941696133304,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
200,2.56,7,0,1.6432918679483892,0.58,2,0,0.6417450698633201,496.86,500,493,1.5909181022803378,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03,5
1,497.66,499,494,1.2055991820481264,2.24,6,0,1.1876919823329446,0.1,1,0,0.30304576336566325,0.9996228209191759,1.0,0.9976228209191759,0.000540413514488928,0.9998832612515889,1.0,0.9987906556095457,0.00025518036171744314,0.03,10
2,494.82,499,487,2.9533101456376802,4.86,13,0,3.010254582765588,0.32,2,0,0.5126959555693247,0.9977464342313788,1.0,0.9866877971473851,0.002934329546829919,0.9989633815708772,1.0,0.9934760300439728,0.0014388259684608628,0.03,10
3,489.46,499,475,6.363832756047159,9.8,25,0,6.1445180478875905,0.74,2,0,0.6942915931555924,0.9908906497622821,1.0,0.9614896988906497,0.009344410950250633,0.9954834517526714,1.0,0.9802250047393979,0.004753905541151235,0.03,10
4,480.64,499,460,11.12775533409637,17.92,40,0,10.565326424156499,1.44,5,0,1.2803060858518898,0.9742313787638669,1.0,0.9218700475435816,0.02229338779177052,0.9866852219081146,1.0,0.9581843013912023,0.011793691720374443,0.03,10
5,468.2,499,441,16.116919744194806,29.0,55,0,14.997959044823533,2.8,7,0,1.9691498217271748,0.9469318541996831,1.0,0.874960380348653,0.037955219309159446,0.9714646061649712,1.0,0.9299459370717326,0.021176659843178503,0.03,10
6,452.94,499,422,21.002827797946743,42.48,74,0,19.253666494187225,4.58,11,0,2.7485803385658962,0.9110206022187005,1.0,0.8236133122028526,0.05135179164111551,0.9501856884658559,1.0,0.8959544308191305,0.03037423288407021,0.03,10
7,435.08,499,399,25.72288745019717,58.0,94,0,23.01818269746501,6.92,17,0,3.994077247778827,0.8699397781299524,1.0,0.781933438985737,0.05997967711914184,0.9238132915756769,1.0,0.8631645226332659,0.03803125706999652,0.03,10
8,415.42,499,377,29.5027428679893,74.34,113,0,25.736982047201245,10.24,19,0,5.069154419685027,0.8306434231378763,1.0,0.7469096671949287,0.062300204910024644,0.8957050926555423,1.0,0.8309574863538056,0.042622052494446144,0.03,10
9,394.58,499,345,34.02885330337856,91.64,136,0,29.510814344326494,13.78,24,1,6.198386886924694,0.7944278922345483,1.0,0.710459587955626,0.06375615000253751,0.8658056249241579,1.0,0.7897345517041013,0.04829428545840012,0.03,10
10,372.58,499,317,38.600565714369885,109.58,159,0,33.133674836384586,17.84,31,1,7.019971509913699,0.7648843106180665,1.0,0.692393026941363,0.06394885823842651,0.8365237152534775,1.0,0.7565460100418263,0.053113120994826596,0.03,10
11,349.74,499,291,43.179648456377286,127.4,180,0,36.41820580816296,22.86,35,1,8.091340798555413,0.7415435816164817,1.0,0.6811410459587955,0.06331284148364529,0.8072226201604397,1.0,0.7200425095728221,0.058056733587078045,0.03,10
12,326.28,499,271,47.7326910609319,144.96,193,0,39.53658083964514,28.76,46,1,9.811613277236358,0.7251093502377179,1.0,0.677337559429477,0.06327531619088261,0.7787687213925656,1.0,0.6975525975110307,0.0630533650156096,0.03,10
13,302.1,499,236,53.011069309982375,162.78,214,0,43.588657015422754,35.12,51,1,11.074220846043245,0.7152456418383518,1.0,0.6724247226624406,0.06283670891767686,0.750330136519145,1.0,0.661975725030196,0.06907849266111961,0.03,10
14,277.6,499,206,57.47439536392687,180.34,233,0,46.32168355475584,42.06,63,1,12.638473816413248,0.7109160063391442,1.0,0.6643423137876386,0.06191317571406659,0.7216973989246986,1.0,0.6346696988949049,0.07345944079350478,0.03,10
15,252.68,499,184,61.43237197545453,197.46,250,0,48.65841370708456,49.86,74,1,14.724698118938722,0.7133153724247226,1.0,0.6591125198098257,0.060872580832811274,0.693692149336172,1.0,0.6064140221240032,0.0770856335116354,0.03,10
16,229.72,499,162,65.26900067397686,210.88,268,0,50.66965440528503,59.4,83,1,16.82927478520445,0.72456735340729,1.0,0.6738510301109351,0.059297692235531003,0.6727041642938693,1.0,0.5741527151183137,0.07980277685538112,0.03,10
17,207.2,499,136,68.40903389441594,224.34,281,0,51.94683703124784,68.46,93,1,18.70306097396676,0.7389793977812995,1.0,0.6874801901743265,0.05793212227169841,0.6519646274299723,1.0,0.5566304393378414,0.0814547561213428,0.03,10
18,185.36,499,119,71.62138547349429,236.24,283,0,53.35004160050402,78.4,104,1,21.227629281150524,0.7579936608557845,1.0,0.6935023771790808,0.05668793101129925,0.6335388002699776,1.0,0.5587923702399392,0.08329448671480083,0.03,10
19,166.24,499,96,74.7020093711115,245.22,298,0,54.67204262598902,88.54,117,1,23.251254080727136,0.7784088748019018,1.0,0.7034865293185419,0.05531887474091538,0.6191967751503316,1.0,0.5317481192424406,0.08522300004683787,0.03,10
20,148.84,499,87,77.39465783388728,252.78,300,0,55.67518408096177,98.38,129,1,25.12003022226182,0.7996038034865294,1.0,0.715689381933439,0.05294323339820864,0.6078558937188868,1.0,0.5318696191204536,0.08648280884498023,0.03,10
21,133.14,499,75,79.8232767443437,258.3,315,0,56.29378114781746,108.56,141,1,26.864102441734392,0.821068145800317,1.0,0.7419968304278922,0.04982347297667186,0.5992661922574429,1.0,0.5113068123068747,0.08768534996873574,0.03,10
22,118.94,499,68,81.9189270696638,261.68,319,0,56.44518381146618,119.38,156,1,29.118259927826898,0.8427606973058637,1.0,0.7641838351822504,0.046370310138810544,0.5965095175046308,1.0,0.51467221740507,0.0880999411352215,0.03,10
23,106.62,499,56,83.67012243181614,262.56,324,0,56.49459428718354,130.82,170,1,31.68447118519913,0.8624215530903327,1.0,0.786053882725832,0.04210659242365713,0.5943087180800438,1.0,0.5029345321045139,0.08877766380683502,0.03,10
