day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,V,T
82,0.0,0,0,0.0,23.54,34,13,4.38182656439116,476.46,487,466,4.381826564391156,0.0743,12
83,0.0,0,0,0.0,22.63,33,13,4.425945085401524,477.37,487,467,4.425945085401527,0.0743,12
84,0.0,0,0,0.0,21.52,33,12,4.298179083558924,478.48,488,467,4.298179083558918,0.0743,12
85,0.0,0,0,0.0,20.74,32,10,4.347575662528962,479.26,490,468,4.347575662528963,0.0743,12
86,0.0,0,0,0.0,19.84,30,9,4.206104270142757,480.16,491,470,4.206104270142758,0.0743,12
87,0.0,0,0,0.0,19.02,30,9,4.055125202017861,480.98,491,470,4.055125202017864,0.0743,12
88,0.0,0,0,0.0,18.16,28,8,4.074359341099413,481.84,492,472,4.074359341099411,0.0743,12
89,0.0,0,0,0.0,17.26,26,7,3.8785085126667287,482.74,493,474,3.8785085126667314,0.0743,12
90,0.0,0,0,0.0,16.58,23,7,3.6877630020916423,483.42,493,477,3.6877630020916454,0.0743,12
91,0.0,0,0,0.0,15.88,23,7,3.6244957852051223,484.12,493,477,3.6244957852051227,0.0743,12
92,0.0,0,0,0.0,15.37,23,7,3.5835059859745106,484.63,493,477,3.583505985974517,0.0743,12
93,0.0,0,0,0.0,14.73,22,6,3.6923480799396935,485.27,494,478,3.6923480799396904,0.0743,12
94,0.0,0,0,0.0,14.15,22,6,3.6023981911044665,485.85,494,478,3.6023981911044656,0.0743,12
95,0.0,0,0,0.0,13.68,22,5,3.56719055908827,486.32,495,478,3.567190559088276,0.0743,12
96,0.0,0,0,0.0,13.01,20,5,3.4244958340129017,486.99,495,480,3.4244958340129066,0.0743,12
97,0.0,0,0,0.0,12.46,20,5,3.4419280478924437,487.54,495,480,3.441928047892434,0.0743,12
98,0.0,0,0,0.0,11.88,20,5,3.379319159209142,488.12,495,480,3.379319159209139,0.0743,12
99,0.0,0,0,0.0,11.47,20,4,3.40663345770447,488.53,496,480,3.406633457704476,0.0743,12
100,0.0,0,0,0.0,10.96,20,4,3.3602549205846164,489.04,496,480,3.3602549205846213,0.0743,12
101,0.0,0,0,0.0,10.5,18,3,3.2051095570553074,489.5,497,482,3.205109557055311,0.0743,12
102,0.0,0,0,0.0,10.04,17,3,3.1684046267463817,489.96,497,483,3.1684046267463786,0.0743,12
103,0.0,0,0,0.0,9.62,17,3,3.1294624703829497,490.38,497,483,3.1294624703829554,0.0743,12
104,0.0,0,0,0.0,9.3,17,3,3.0895719032666227,490.7,497,483,3.0895719032666213,0.0743,12
105,0.0,0,0,0.0,8.91,17,3,3.0421118395687636,491.09,497,483,3.0421118395687534,0.0743,12
106,0.0,0,0,0.0,8.56,17,3,2.9757267171145765,491.44,497,483,2.975726717114584,0.0743,12
107,0.0,0,0,0.0,8.17,16,1,3.0052311294498044,491.83,499,484,3.0052311294498,0.0743,12
108,0.0,0,0,0.0,7.88,16,1,2.9653895787122737,492.12,499,484,2.9653895787122746,0.0743,12
109,0.0,0,0,0.0,7.57,15,0,2.961896062124443,492.43,500,485,2.9618960621244397,0.0743,12
110,0.0,0,0,0.0,7.18,15,0,2.822635776587678,492.82,500,485,2.8226357765876746,0.0743,12
111,0.0,0,0,0.0,6.9,15,0,2.776161145731765,493.1,500,485,2.776161145731764,0.0743,12
112,0.0,0,0,0.0,6.64,13,0,2.6228213662374955,493.36,500,487,2.6228213662374946,0.0743,12
113,0.0,0,0,0.0,6.42,12,0,2.57485902330574,493.58,500,488,2.574859023305736,0.0743,12
114,0.0,0,0,0.0,6.15,12,0,2.548023595342917,493.85,500,488,2.5480235953429187,0.0743,12
115,0.0,0,0,0.0,5.89,12,0,2.4858996298517297,494.11,500,488,2.4858996298517275,0.0743,12
116,0.0,0,0,0.0,5.67,12,0,2.4661547380323054,494.33,500,488,2.4661547380323037,0.0743,12
117,0.0,0,0,0.0,5.45,11,0,2.306665790856376,494.55,500,489,2.3066657908563735,0.0743,12
118,0.0,0,0,0.0,5.23,11,0,2.255655070701147,494.77,500,489,2.2556550707011422,0.0743,12
119,0.0,0,0,0.0,4.95,11,0,2.1337830965283944,495.05,500,489,2.1337830965283895,0.0743,12
120,0.0,0,0,0.0,4.73,11,0,2.044233080861595,495.27,500,489,2.0442330808615887,0.0743,12
121,0.0,0,0,0.0,4.53,10,0,2.0373036250412113,495.47,500,490,2.0373036250412073,0.0743,12
122,0.0,0,0,0.0,4.33,10,0,2.0402762736274895,495.67,500,490,2.04027627362749,0.0743,12
123,0.0,0,0,0.0,4.18,10,0,1.991801377465315,495.82,500,490,1.9918013774653198,0.0743,12
124,0.0,0,0,0.0,3.93,10,0,1.9449753964843084,496.07,500,490,1.9449753964843055,0.0743,12
125,0.0,0,0,0.0,3.79,10,0,1.8978722801914758,496.21,500,490,1.8978722801914805,0.0743,12
126,0.0,0,0,0.0,3.66,10,0,1.843470596018238,496.34,500,490,1.8434705960182391,0.0743,12
127,0.0,0,0,0.0,3.47,10,0,1.7891649200426185,496.53,500,490,1.789164920042621,0.0743,12
128,0.0,0,0,0.0,3.36,10,0,1.7321674400600076,496.64,500,490,1.732167440060006,0.0743,12
129,0.0,0,0,0.0,3.21,10,0,1.7132578688722035,496.79,500,490,1.713257868872202,0.0743,12
130,0.0,0,0,0.0,3.08,10,0,1.7791156582000298,496.92,500,490,1.7791156582000336,0.0743,12
131,0.0,0,0,0.0,3.0,9,0,1.7407765595569784,497.0,500,491,1.7407765595569793,0.0743,12
132,0.0,0,0,0.0,2.92,8,0,1.6977703738798837,497.08,500,492,1.697770373879883,0.0743,12
133,0.0,0,0,0.0,2.86,8,0,1.6758534686794218,497.14,500,492,1.6758534686794273,0.0743,12
134,0.0,0,0,0.0,2.74,8,0,1.6182045169217207,497.26,500,492,1.6182045169217216,0.0743,12
135,0.0,0,0,0.0,2.64,8,0,1.611323566625784,497.36,500,492,1.6113235666257733,0.0743,12
136,0.0,0,0,0.0,2.53,8,0,1.5919938581679403,497.47,500,492,1.5919938581679398,0.0743,12
137,0.0,0,0,0.0,2.5,8,0,1.5795409127178361,497.5,500,492,1.579540912717843,0.0743,12
138,0.0,0,0,0.0,2.42,8,0,1.5710769644682683,497.58,500,492,1.5710769644682658,0.0743,12
139,0.0,0,0,0.0,2.35,8,0,1.5594287998553131,497.65,500,492,1.5594287998553085,0.0743,12
140,0.0,0,0,0.0,2.26,8,0,1.5216949614017772,497.74,500,492,1.5216949614017714,0.0743,12
141,0.0,0,0,0.0,2.18,8,0,1.5067524781141164,497.82,500,492,1.5067524781141182,0.0743,12
142,0.0,0,0,0.0,2.1,8,0,1.4873201444615791,497.9,500,492,1.487320144461575,0.0743,12
143,0.0,0,0,0.0,2.05,8,0,1.5000000000000002,497.95,500,492,1.5000000000000016,0.0743,12
144,0.0,0,0,0.0,1.98,7,0,1.435340384787532,498.02,500,493,1.4353403847875337,0.0743,12
145,0.0,0,0,0.0,1.83,5,0,1.3261549188110975,498.17,500,495,1.3261549188110935,0.0743,12
146,0.0,0,0,0.0,1.78,5,0,1.2679419417610447,498.22,500,495,1.2679419417610436,0.0743,12
147,0.0,0,0,0.0,1.75,5,0,1.2663077641455704,498.25,500,495,1.266307764145574,0.0743,12
148,0.0,0,0,0.0,1.71,5,0,1.2414963275471786,498.29,500,495,1.241496327547176,0.0743,12
149,0.0,0,0,0.0,1.63,4,0,1.2115187896924164,498.37,500,496,1.211518789692416,0.0743,12
150,0.0,0,0,0.0,1.56,4,0,1.1918917990346525,498.44,500,496,1.1918917990346545,0.0743,12
151,0.0,0,0,0.0,1.5,4,0,1.1849221088495245,498.5,500,496,1.1849221088495276,0.0743,12
152,0.0,0,0,0.0,1.45,4,0,1.1492202011394819,498.55,500,496,1.1492202011394779,0.0743,12
153,0.0,0,0,0.0,1.41,4,0,1.101835016706405,498.59,500,496,1.1018350167064044,0.0743,12
154,0.0,0,0,0.0,1.37,4,0,1.079234670842016,498.63,500,496,1.079234670842018,0.0743,12
155,0.0,0,0,0.0,1.32,4,0,1.043304772578391,498.68,500,496,1.043304772578389,0.0743,12
156,0.0,0,0,0.0,1.29,4,0,1.0079983164969106,498.71,500,496,1.0079983164969146,0.0743,12
157,0.0,0,0,0.0,1.24,4,0,0.9756634624291268,498.76,500,496,0.9756634624291268,0.0743,12
158,0.0,0,0,0.0,1.2,4,0,0.9428090415820635,498.8,500,496,0.9428090415820686,0.0743,12
159,0.0,0,0,0.0,1.19,4,0,0.9502259167846837,498.81,500,496,0.9502259167846925,0.0743,12
160,0.0,0,0,0.0,1.15,4,0,0.9468181696950299,498.85,500,496,0.9468181696950283,0.0743,12
161,0.0,0,0,0.0,1.08,4,0,0.9285592184789413,498.92,500,496,0.9285592184789357,0.0743,12
162,0.0,0,0,0.0,1.06,4,0,0.919156398470078,498.94,500,496,0.9191563984700764,0.0743,12
163,0.0,0,0,0.0,1.04,4,0,0.9092121131323906,498.96,500,496,0.9092121131323955,0.0743,12
164,0.0,0,0,0.0,0.96,4,0,0.8636310472988948,499.04,500,496,0.8636310472988983,0.0743,12
165,0.0,0,0,0.0,0.93,4,0,0.8439325934114777,499.07,500,496,0.8439325934114775,0.0743,12
166,0.0,0,0,0.0,0.88,3,0,0.7949334512518592,499.12,500,497,0.794933451251864,0.0743,12
167,0.0,0,0,0.0,0.82,3,0,0.7962031109832426,499.18,500,497,0.7962031109832575,0.0743,12
168,0.0,0,0,0.0,0.8,3,0,0.8040302522073697,499.2,500,497,0.8040302522073614,0.0743,12
169,0.0,0,0,0.0,0.78,3,0,0.7859884081701065,499.22,500,497,0.7859884081701073,0.0743,12
170,0.0,0,0,0.0,0.75,3,0,0.7833494518006403,499.25,500,497,0.7833494518006331,0.0743,12
171,0.0,0,0,0.0,0.73,3,0,0.7634980634744878,499.27,500,497,0.7634980634744845,0.0743,12
172,0.0,0,0,0.0,0.71,3,0,0.7560530150830439,499.29,500,497,0.7560530150830522,0.0743,12
173,0.0,0,0,0.0,0.64,3,0,0.7038135657640705,499.36,500,497,0.7038135657640728,0.0743,12
174,0.0,0,0,0.0,0.62,2,0,0.6783819132332615,499.38,500,498,0.6783819132332722,0.0743,12
175,0.0,0,0,0.0,0.6,2,0,0.6666666666666666,499.4,500,498,0.6666666666666774,0.0743,12
176,0.0,0,0,0.0,0.59,2,0,0.668104510060841,499.41,500,498,0.6681045100608464,0.0743,12
177,0.0,0,0,0.0,0.57,2,0,0.6552815726036705,499.43,500,498,0.6552815726036697,0.0743,12
178,0.0,0,0,0.0,0.55,2,0,0.6415731927193978,499.45,500,498,0.6415731927194026,0.0743,12
179,0.0,0,0,0.0,0.53,2,0,0.6269212893420537,499.47,500,498,0.6269212893420474,0.0743,12
180,0.0,0,0,0.0,0.5,2,0,0.6276459144608478,499.5,500,498,0.6276459144608435,0.0743,12
181,0.0,0,0,0.0,0.45,2,0,0.5924610544247622,499.55,500,498,0.5924610544247607,0.0743,12
182,0.0,0,0,0.0,0.42,2,0,0.5891270720911636,499.58,500,498,0.5891270720911608,0.0743,12
183,0.0,0,0,0.0,0.42,2,0,0.5891270720911636,499.58,500,498,0.5891270720911608,0.0743,12
184,0.0,0,0,0.0,0.41,2,0,0.5702205846437983,499.59,500,498,0.5702205846438021,0.0743,12
185,0.0,0,0,0.0,0.39,2,0,0.5485518124198396,499.61,500,498,0.5485518124198387,0.0743,12
186,0.0,0,0,0.0,0.39,2,0,0.5485518124198396,499.61,500,498,0.5485518124198387,0.0743,12
187,0.0,0,0,0.0,0.37,2,0,0.5441145155760927,499.63,500,498,0.5441145155760903,0.0743,12
188,0.0,0,0,0.0,0.35,2,0,0.519809599951771,499.65,500,498,0.5198095999517683,0.0743,12
189,0.0,0,0,0.0,0.34,2,0,0.5167888418597164,499.66,500,498,0.516788841859713,0.0743,12
190,0.0,0,0,0.0,0.34,2,0,0.5167888418597164,499.66,500,498,0.516788841859713,0.0743,12
191,0.0,0,0,0.0,0.31,2,0,0.5064233865696235,499.69,500,498,0.5064233865696304,0.0743,12
192,0.0,0,0,0.0,0.28,2,0,0.4940044575106626,499.72,500,498,0.4940044575106556,0.0743,12
193,0.0,0,0,0.0,0.27,2,0,0.48938221207451904,499.73,500,498,0.4893822120745215,0.0743,12
194,0.0,0,0,0.0,0.25,2,0,0.4793724854411024,499.75,500,498,0.47937248544110267,0.0743,12
195,0.0,0,0,0.0,0.24,2,0,0.4521553322083513,499.76,500,498,0.45215533220835374,0.0743,12
196,0.0,0,0,0.0,0.24,2,0,0.4521553322083513,499.76,500,498,0.45215533220835374,0.0743,12
197,0.0,0,0,0.0,0.24,2,0,0.4521553322083513,499.76,500,498,0.45215533220835374,0.0743,12
198,0.0,0,0,0.0,0.21,1,0,0.40936018074033237,499.79,500,499,0.4093601807403383,0.0743,12
199,0.0,0,0,0.0,0.2,1,0,0.4020151261036848,499.8,500,499,0.40201512610368517,0.0743,12
200,0.0,0,0,0.0,0.19,1,0,0.3942772444036625,499.81,500,499,0.39427724440366346,0.0743,12
1,497.74,499,494,1.0974718422102832,2.16,6,0,1.0704478435956541,0.1,1,0,0.30151134457776363,0.0743,14
2,494.86,499,486,3.2536537348437418,4.82,14,0,3.079354517171454,0.32,2,0,0.5295319068800675,0.0743,14
3,488.88,499,463,7.214295572407654,10.21,36,0,6.81397109035561,0.91,4,0,1.0356767172367363,0.0743,14
4,477.83,499,424,15.685066564452733,20.29,73,0,14.77049680131226,1.88,8,0,1.6653327995729061,0.0743,14
5,456.13,499,345,30.35635323648382,40.38,149,0,28.60062159386672,3.49,12,0,2.572170407663654,0.0743,14
6,416.36,499,243,52.83737581322792,76.73,243,0,48.759118287368736,6.91,26,0,4.85152272253493,0.0743,14
7,354.06,499,133,79.6012562714936,133.37,332,0,72.43201688968126,12.57,38,0,7.987686230262886,0.0743,14
8,270.37,499,62,100.33526173521824,208.48,380,0,90.15984458592182,21.15,58,0,11.446295329392683,0.0743,14
9,181.82,499,23,107.0434047713847,284.54,405,0,93.33197185154167,33.64,74,0,14.986539414967142,0.0743,14
10,108.92,499,8,97.07226091105449,343.53,428,0,81.34866410405982,47.55,99,0,18.410786803042143,0.0743,14
11,59.7,499,4,81.97369619998153,376.69,438,0,66.16579955160394,63.61,111,1,20.90135320156486,0.0743,14
12,32.96,499,1,72.64969498778494,386.39,432,0,58.11533204053659,80.65,131,1,23.218059411335023,0.0743,14
13,19.68,499,0,69.90207869627774,383.66,427,0,56.77142189019353,96.66,150,1,24.759538514979386,0.0743,14
14,14.03,499,0,69.75852360938853,373.48,419,0,56.24647777973535,112.49,167,1,26.088619369488697,0.0743,14
15,11.52,499,0,69.87904123584127,360.64,424,0,55.074700419181816,127.84,185,1,27.186493973027382,0.0743,14
16,10.69,499,0,69.76246784046505,347.19,405,0,52.944166321463115,142.12,193,1,28.001183236182403,0.0743,14
17,10.24,499,0,69.32169482735814,334.01,392,0,51.0708549196332,155.75,205,1,29.644143646346958,0.0743,14
18,9.93,499,0,68.72875319072445,321.4,378,0,48.92356437868311,168.67,224,1,30.81913841964588,0.0743,14
19,9.74,499,0,67.71115420697245,309.4,365,0,46.4416653752671,180.86,229,1,32.09298988875919,0.0743,14
20,9.36,499,0,65.73078242023107,297.35,352,0,42.77150354092681,193.29,240,1,33.09743650239854,0.0743,14
21,8.65,499,0,61.4650060578942,285.85,334,0,37.92772898899466,205.5,255,1,34.28180894063824,0.0743,14
22,7.69,499,0,56.44782967260544,275.25,322,0,33.592439926299186,217.06,265,1,34.52208193916094,0.0743,14
23,6.59,499,0,52.24826032578221,265.3,312,0,32.150372698406855,228.11,275,1,35.21417729875686,0.0743,14
24,5.69,499,0,50.318519794837314,255.67,383,0,33.298179948441444,238.64,286,1,35.262226907338764,0.0743,14
25,5.27,499,0,49.950248985739535,245.19,402,0,33.59644491774556,249.54,299,1,35.22407922963718,0.0743,14
26,5.09,499,0,49.899919029913455,235.35,405,0,33.39974444951532,259.56,308,1,35.599148781107026,0.0743,14
27,5.02,499,0,49.897871455179086,226.18,403,0,33.28887337999126,268.8,318,1,36.44977172199928,0.0743,14
28,5.01,499,0,49.898380573305026,217.96,391,0,32.27624450886379,277.03,325,1,36.62489493900194,0.0743,14
29,5.0,499,0,49.89909009109477,209.12,374,0,31.040306152816953,285.88,331,1,36.72399925405894,0.0743,14
30,5.0,499,0,49.89909009109477,201.27,360,0,30.081658225838567,293.73,339,1,37.00091590457969,0.0743,14
31,4.99,499,0,49.900000000000006,192.93,345,0,29.067756095791857,302.08,345,1,37.28342985045959,0.0743,14
32,4.99,499,0,49.900000000000006,185.49,333,0,27.995127642451855,309.52,351,1,37.4679607239049,0.0743,14
33,4.99,499,0,49.900000000000006,178.41,321,0,27.01779996875237,316.6,360,1,37.702182237299546,0.0743,14
34,4.99,499,0,49.900000000000006,171.48,303,0,25.919253013304154,323.53,365,1,37.85710906911286,0.0743,14
35,4.99,499,0,49.900000000000006,164.68,285,0,24.75287147917685,330.33,373,1,37.98166889062633,0.0743,14
36,4.99,499,0,49.900000000000006,157.95,276,0,24.05774828460163,337.06,377,1,38.425533388121174,0.0743,14
37,4.99,499,0,49.900000000000006,151.94,265,0,23.409322152432424,343.07,381,1,38.81144655689072,0.0743,14
38,4.99,499,0,49.900000000000006,146.11,253,0,22.689780995332715,348.9,386,1,39.139868330505315,0.0743,14
39,4.99,499,0,49.900000000000006,140.18,238,0,21.561928663196348,354.83,387,1,39.26574959056672,0.0743,14
40,4.99,499,0,49.900000000000006,134.36,224,0,20.72743753257181,360.65,394,1,39.56234690876282,0.0743,14
41,4.99,499,0,49.900000000000006,128.99,213,0,19.860368637672426,366.02,400,1,39.80101516394786,0.0743,14
42,4.99,499,0,49.900000000000006,124.18,206,0,19.6223846613499,370.83,404,1,40.28912052059751,0.0743,14
43,4.99,499,0,49.900000000000006,119.32,200,0,19.010831574965817,375.69,407,1,40.602705537558684,0.0743,14
44,4.99,499,0,49.900000000000006,114.53,191,0,18.394363980921604,380.48,413,1,40.912194719517004,0.0743,14
45,4.99,499,0,49.900000000000006,110.29,184,0,17.99343033869682,384.72,419,1,41.2548325911185,0.0743,14
46,4.99,499,0,49.900000000000006,106.02,176,0,17.447167001081766,388.99,426,1,41.540899889583066,0.0743,14
47,4.99,499,0,49.900000000000006,101.68,166,0,16.70110381642089,393.33,430,1,41.760271826585395,0.0743,14
48,4.99,499,0,49.900000000000006,97.44,159,0,16.291114266384728,397.57,430,1,42.10862696225639,0.0743,14
49,4.99,499,0,49.900000000000006,93.48,153,0,15.746399299811081,401.53,433,1,42.374581431739855,0.0743,14
50,4.99,499,0,49.900000000000006,89.79,152,0,15.473858698795949,405.22,437,1,42.71176120759417,0.0743,14
51,4.99,499,0,49.900000000000006,86.11,145,0,14.88534972258416,408.9,441,1,42.936292952760276,0.0743,14
52,4.99,499,0,49.900000000000006,82.85,139,0,14.176645326990183,412.16,442,1,43.078908101672255,0.0743,14
53,4.99,499,0,49.900000000000006,79.4,131,0,13.52289491450285,415.61,445,1,43.27196003479071,0.0743,14
54,4.99,499,0,49.900000000000006,76.32,127,0,13.337029790637933,418.69,450,1,43.571998931757655,0.0743,14
55,4.99,499,0,49.900000000000006,73.44,121,0,12.834077113432631,421.57,454,1,43.75373115402835,0.0743,14
56,4.99,499,0,49.900000000000006,70.38,116,0,12.366278683777447,424.63,454,1,43.970985612760316,0.0743,14
57,4.99,499,0,49.900000000000006,67.51,114,0,12.100166957692787,427.5,456,1,44.225204203809916,0.0743,14
58,4.99,499,0,49.900000000000006,64.94,109,0,11.653949779132631,430.07,456,1,44.39793766254091,0.0743,14
59,4.99,499,0,49.900000000000006,62.29,107,0,11.28178562412382,432.72,456,1,44.60218774359786,0.0743,14
60,4.99,499,0,49.900000000000006,59.88,107,0,11.148474552533402,435.13,458,1,44.84038020545429,0.0743,14
61,4.99,499,0,49.900000000000006,57.2,103,0,10.844167077095394,437.81,462,1,45.06643692787056,0.0743,14
62,4.99,499,0,49.900000000000006,54.95,100,0,10.686888974795048,440.06,466,1,45.28000874468988,0.0743,14
63,4.99,499,0,49.900000000000006,52.74,98,0,10.398737297082631,442.27,468,1,45.45857365989301,0.0743,14
64,4.99,499,0,49.900000000000006,50.76,96,0,10.203109052805148,444.25,470,1,45.63344843600596,0.0743,14
65,4.99,499,0,49.900000000000006,48.77,93,0,9.792653399669602,446.24,472,1,45.76314074126742,0.0743,14
66,4.99,499,0,49.900000000000006,46.57,84,0,9.23788313676271,448.44,473,1,45.88992539245682,0.0743,14
67,4.99,499,0,49.900000000000006,44.65,81,0,8.953725030354233,450.36,474,1,46.044229943730315,0.0743,14
68,4.99,499,0,49.900000000000006,42.75,79,0,8.851610593615723,452.26,474,1,46.232093448669026,0.0743,14
69,4.99,499,0,49.900000000000006,41.12,76,0,8.624934489577006,453.89,474,1,46.366762520869045,0.0743,14
70,4.99,499,0,49.900000000000006,39.16,74,0,8.433602822380042,455.85,475,1,46.5442930134427,0.0743,14
71,4.99,499,0,49.900000000000006,37.55,70,0,7.990366674687688,457.46,477,1,46.64034322516951,0.0743,14
72,4.99,499,0,49.900000000000006,35.92,64,0,7.854330337495682,459.09,480,1,46.79313922775302,0.0743,14
73,4.99,499,0,49.900000000000006,34.41,60,0,7.367818366025825,460.6,481,1,46.87658414831591,0.0743,14
74,4.99,499,0,49.900000000000006,33.08,57,0,7.233033089705016,461.93,481,1,46.99844291424595,0.0743,14
75,4.99,499,0,49.900000000000006,31.72,55,0,7.002279571105339,463.29,483,1,47.109220826380536,0.0743,14
76,4.99,499,0,49.900000000000006,30.4,53,0,6.794234037889493,464.61,484,1,47.21985864554287,0.0743,14
77,4.99,499,0,49.900000000000006,29.05,50,0,6.592580770238709,465.96,486,1,47.33523683752567,0.0743,14
78,4.99,499,0,49.900000000000006,27.9,45,0,6.352443258584477,467.11,486,1,47.424771901391274,0.0743,14
79,4.99,499,0,49.900000000000006,26.85,43,0,6.104105258766514,468.16,486,1,47.50368832038629,0.0743,14
80,4.99,499,0,49.900000000000006,25.64,43,0,6.014326330697496,469.37,487,1,47.620480909165565,0.0743,14
81,4.99,499,0,49.900000000000006,24.55,42,0,5.828136212990539,470.46,489,1,47.71261188966009,0.0743,14
82,4.99,499,0,49.900000000000006,23.57,40,0,5.666229929694136,471.44,490,1,47.79656384251398,0.0743,14
83,4.99,499,0,49.900000000000006,22.57,40,0,5.560057771664107,472.44,490,1,47.88946026048323,0.0743,14
84,4.99,499,0,49.900000000000006,21.86,38,0,5.414197572451097,473.15,490,1,47.94744071071021,0.0743,14
85,4.99,499,0,49.900000000000006,20.99,38,0,5.511228208270491,474.02,492,1,48.04984364956325,0.0743,14
86,4.99,499,0,49.900000000000006,20.19,36,0,5.304267388174593,474.82,493,1,48.110432729021866,0.0743,14
