day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,V,T,network
49,3.3233333333333333,0,499,40.63425399275076,93.27666666666667,0,135,12.940568635532417,403.4,1,430,34.59116209356484,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
50,3.3233333333333333,0,499,40.63425399275076,89.60666666666667,0,132,12.53644675388254,407.07,1,433,34.79551012822791,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
51,3.3233333333333333,0,499,40.63425399275076,86.01,0,128,12.182141927419796,410.6666666666667,1,436,35.0136460099763,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
52,3.3233333333333333,0,499,40.63425399275076,82.44333333333333,0,120,11.849394473425424,414.23333333333335,1,439,35.23839815557444,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
53,3.3233333333333333,0,499,40.63425399275076,79.12,0,117,11.506531517296098,417.5566666666667,1,441,35.4386764451331,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
54,3.3233333333333333,0,499,40.63425399275076,75.91333333333333,0,110,11.195995860122876,420.7633333333333,1,447,35.64035313321717,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
55,3.3233333333333333,0,499,40.63425399275076,72.83,0,102,10.718397586521151,423.8466666666667,1,449,35.781712162871344,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
56,3.3233333333333333,0,499,40.63425399275076,70.04,0,100,10.53097358662884,426.63666666666666,1,451,35.985476291163565,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
57,3.3233333333333333,0,499,40.63425399275076,67.08333333333333,0,94,10.182107177666147,429.5933333333333,1,456,36.15862427212996,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
58,3.3233333333333333,0,499,40.63425399275076,64.27666666666667,0,93,9.759317075911763,432.4,1,458,36.300584588565115,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
59,3.3233333333333333,0,499,40.63425399275076,61.68666666666667,0,89,9.5301925894248,434.99,1,460,36.477187171525266,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
60,3.3233333333333333,0,499,40.63425399275076,59.276666666666664,0,85,9.373704890104985,437.4,1,462,36.65650006009191,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
61,3.3233333333333333,0,499,40.63425399275076,56.733333333333334,0,81,9.049227441048304,439.9433333333333,1,462,36.80601033633616,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
62,3.3233333333333333,0,499,40.63425399275076,54.38,0,79,8.785949561600988,442.2966666666667,1,464,36.95512042067483,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
63,3.3233333333333333,0,499,40.63425399275076,52.24666666666667,0,76,8.424710164752803,444.43,1,465,37.06333411588808,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
64,3.3233333333333333,0,499,40.63425399275076,50.153333333333336,0,72,8.098256690608098,446.5233333333333,1,467,37.1787167451794,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
65,3.3233333333333333,0,499,40.63425399275076,48.10666666666667,0,68,7.910153220310261,448.57,1,469,37.321505183524955,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
66,3.3233333333333333,0,499,40.63425399275076,46.163333333333334,0,67,7.711130093135925,450.5133333333333,1,470,37.453246067939695,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
67,3.3233333333333333,0,499,40.63425399275076,44.39666666666667,0,64,7.628453309060577,452.28,1,473,37.59333891043441,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
68,3.3233333333333333,0,499,40.63425399275076,42.70333333333333,0,61,7.39352438952836,453.97333333333336,1,474,37.69645471237086,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
69,3.3233333333333333,0,499,40.63425399275076,41.096666666666664,0,59,7.287731172390049,455.58,1,474,37.8177764291718,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
70,3.3233333333333333,0,499,40.63425399275076,39.51,0,57,7.1596626478325955,457.1666666666667,1,474,37.933036698011215,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
71,3.3233333333333333,0,499,40.63425399275076,37.836666666666666,0,55,6.954461686335702,458.84,1,477,38.041797115267805,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
72,3.3233333333333333,0,499,40.63425399275076,36.333333333333336,0,53,6.714599146228861,460.3433333333333,1,478,38.130371178930744,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
73,3.3233333333333333,0,499,40.63425399275076,34.79333333333334,0,50,6.43391584749633,461.8833333333333,1,479,38.216550577146634,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
74,3.3233333333333333,0,499,40.63425399275076,33.5,0,49,6.2993868151981,463.1766666666667,1,479,38.306877255122465,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
75,3.3233333333333333,0,499,40.63425399275076,32.11666666666667,0,48,6.229962305126723,464.56,1,481,38.415782013286,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
76,3.3233333333333333,0,499,40.63425399275076,30.783333333333335,0,48,6.097018479279673,465.8933333333333,1,483,38.51006846874091,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
77,3.3233333333333333,0,499,40.63425399275076,29.606666666666666,0,45,5.890184189665281,467.07,1,483,38.57969772980441,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
78,3.3233333333333333,0,499,40.63425399275076,28.436666666666667,0,43,5.79118135563621,468.24,1,485,38.66573673582874,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
79,3.3233333333333333,0,499,40.63425399275076,27.33,0,41,5.655769244984129,469.3466666666667,1,486,38.741055572158054,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
80,3.3233333333333333,0,499,40.63425399275076,26.24,0,39,5.459096915281388,470.43666666666667,1,487,38.806603783543494,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
81,3.3233333333333333,0,499,40.63425399275076,25.16,0,39,5.2840138792006695,471.51666666666665,1,487,38.8751073154125,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
82,3.3233333333333333,0,499,40.63425399275076,24.16,0,39,5.169475627263325,472.51666666666665,1,488,38.94541745431923,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
83,3.3233333333333333,0,499,40.63425399275076,23.086666666666666,0,35,5.002255901347321,473.59,1,490,39.01541458514616,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
84,3.3233333333333333,0,499,40.63425399275076,22.133333333333333,0,33,4.818674190973218,474.54333333333335,1,491,39.07374199211591,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
85,3.3233333333333333,0,499,40.63425399275076,21.246666666666666,0,33,4.650941813733863,475.43,1,492,39.1290434349446,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
86,3.3233333333333333,0,499,40.63425399275076,20.336666666666666,0,32,4.648514225416751,476.34,1,492,39.206226043003916,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
87,3.3233333333333333,0,499,40.63425399275076,19.57,0,31,4.622010016067551,477.1066666666667,1,494,39.26824764530071,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
88,3.3233333333333333,0,499,40.63425399275076,18.846666666666668,0,30,4.5444466704639845,477.83,1,494,39.32058146938193,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
89,3.3233333333333333,0,499,40.63425399275076,18.15,0,29,4.424109229541739,478.52666666666664,1,494,39.365910021170244,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
90,3.3233333333333333,0,499,40.63425399275076,17.393333333333334,0,29,4.322139731864464,479.28333333333336,1,495,39.418639661095945,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
91,3.3233333333333333,0,499,40.63425399275076,16.67,0,26,4.122833879423765,480.00666666666666,1,495,39.458457332648784,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
92,3.3233333333333333,0,499,40.63425399275076,15.956666666666667,0,26,4.068163640626065,480.72,1,495,39.513025666537025,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
93,3.3233333333333333,0,499,40.63425399275076,15.336666666666666,0,26,4.00292395917852,481.34,1,495,39.558657179681056,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
94,3.3233333333333333,0,499,40.63425399275076,14.733333333333333,0,26,3.882327107305094,481.9433333333333,1,495,39.5974745261832,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
95,3.3233333333333333,0,499,40.63425399275076,14.17,0,26,3.811762292244263,482.50666666666666,1,495,39.63803562804785,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
96,3.3233333333333333,0,499,40.63425399275076,13.6,0,26,3.8291261872468425,483.07666666666665,1,496,39.68762798327314,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
97,3.3233333333333333,0,499,40.63425399275076,13.146666666666667,0,24,3.81667993260049,483.53,1,496,39.7244998242599,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
98,3.3233333333333333,0,499,40.63425399275076,12.603333333333333,0,23,3.7308246269261285,484.0733333333333,1,497,39.7619331351529,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
99,3.3233333333333333,0,499,40.63425399275076,12.163333333333334,0,23,3.686274218539607,484.5133333333333,1,498,39.79466303718417,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
100,3.3233333333333333,0,499,40.63425399275076,11.633333333333333,0,23,3.6519416499909605,485.04333333333335,1,498,39.83588559946757,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
101,3.3233333333333333,0,499,40.63425399275076,11.106666666666667,0,23,3.5661857999016666,485.57,1,498,39.87218416683633,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
102,3.3233333333333333,0,499,40.63425399275076,10.666666666666666,0,22,3.4566917636257273,486.01,1,498,39.89932858338198,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
103,3.3233333333333333,0,499,40.63425399275076,10.296666666666667,0,22,3.3902262957917446,486.38,1,498,39.92453918871749,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
104,3.3233333333333333,0,499,40.63425399275076,9.87,0,21,3.279575998371892,486.8066666666667,1,498,39.95092251234649,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
105,3.3233333333333333,0,499,40.63425399275076,9.376666666666667,0,19,3.178332089602165,487.3,1,498,39.983901442729916,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
106,3.3233333333333333,0,499,40.63425399275076,9.01,0,18,3.0900476774362926,487.6666666666667,1,498,40.00755224133773,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
107,3.3233333333333333,0,499,40.63425399275076,8.663333333333334,0,18,3.051945301382545,488.0133333333333,1,499,40.03351216012829,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
108,3.3233333333333333,0,499,40.63425399275076,8.346666666666666,0,17,2.939721431679392,488.33,1,499,40.05148567802102,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
109,3.3233333333333333,0,499,40.63425399275076,8.05,0,16,2.8928755757878637,488.62666666666667,1,499,40.07276770151714,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
110,3.3233333333333333,0,499,40.63425399275076,7.693333333333333,0,16,2.837745269800741,488.98333333333335,1,499,40.098495650089205,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
111,3.3233333333333333,0,499,40.63425399275076,7.383333333333334,0,16,2.7278549934162384,489.29333333333335,1,499,40.11664375179689,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
112,3.3233333333333333,0,499,40.63425399275076,7.13,0,15,2.670243559845491,489.5466666666667,1,499,40.13382074319669,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
113,3.3233333333333333,0,499,40.63425399275076,6.863333333333333,0,15,2.574246434312535,489.81333333333333,1,499,40.14970091837555,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
114,3.3233333333333333,0,499,40.63425399275076,6.55,0,15,2.565692093711255,490.12666666666667,1,499,40.175167735357384,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
115,3.3233333333333333,0,499,40.63425399275076,6.293333333333333,0,14,2.5262413198748517,490.3833333333333,1,499,40.193966030235046,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
116,3.3233333333333333,0,499,40.63425399275076,6.043333333333333,0,14,2.4579654600702905,490.6333333333333,1,499,40.21046913823079,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
117,3.3233333333333333,0,499,40.63425399275076,5.77,0,14,2.3964368756544903,490.9066666666667,1,499,40.22941679261338,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
118,3.3233333333333333,0,499,40.63425399275076,5.52,0,12,2.3239914919916327,491.1566666666667,1,499,40.245884588488316,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
119,3.3233333333333333,0,499,40.63425399275076,5.283333333333333,0,12,2.354044883443483,491.3933333333333,1,500,40.267233858696954,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
120,3.3233333333333333,0,499,40.63425399275076,5.083333333333333,0,12,2.313922285507182,491.5933333333333,1,500,40.28146733828481,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
121,3.3233333333333333,0,499,40.63425399275076,4.8533333333333335,0,12,2.2587967515408414,491.8233333333333,1,500,40.297374399587824,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
122,3.3233333333333333,0,499,40.63425399275076,4.696666666666666,0,12,2.2408466109937626,491.98,1,500,40.30933400624173,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
123,3.3233333333333333,0,499,40.63425399275076,4.506666666666667,0,12,2.170790176145941,492.17,1,500,40.32121569078256,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
124,3.3233333333333333,0,499,40.63425399275076,4.366666666666666,0,10,2.1214517231369867,492.31,1,500,40.3301662244567,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
125,3.3233333333333333,0,499,40.63425399275076,4.153333333333333,0,10,2.0955013661350352,492.5233333333333,1,500,40.34644438034174,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
126,3.3233333333333333,0,499,40.63425399275076,3.986666666666667,0,10,2.041334295972924,492.69,1,500,40.35744016397259,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
127,3.3233333333333333,0,499,40.63425399275076,3.8133333333333335,0,10,2.0540739083486628,492.86333333333334,1,500,40.37240508727041,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
128,3.3233333333333333,0,499,40.63425399275076,3.6733333333333333,0,10,2.0033305601755633,493.00333333333333,1,500,40.381417158489896,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
129,3.3233333333333333,0,499,40.63425399275076,3.5533333333333332,0,10,1.9493131168818711,493.12333333333333,1,500,40.388681676687895,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
130,3.3233333333333333,0,499,40.63425399275076,3.4033333333333333,0,10,1.8830316645562002,493.2733333333333,1,500,40.397919855495765,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
131,3.3233333333333333,0,499,40.63425399275076,3.2266666666666666,0,10,1.8274995863243335,493.45,1,500,40.409949849297526,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
132,3.3233333333333333,0,499,40.63425399275076,3.1233333333333335,0,10,1.7922507538766619,493.55333333333334,1,500,40.41689713642065,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
133,3.3233333333333333,0,499,40.63425399275076,3.0033333333333334,0,10,1.7983610772318679,493.67333333333335,1,500,40.4270674362347,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
134,3.3233333333333333,0,499,40.63425399275076,2.8866666666666667,0,9,1.7542558538855901,493.79,1,500,40.43475151938964,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
135,3.3233333333333333,0,499,40.63425399275076,2.7666666666666666,0,9,1.7288295832678708,493.91,1,500,40.44355123033092,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
136,3.3233333333333333,0,499,40.63425399275076,2.67,0,9,1.7197748160908164,494.00666666666666,1,500,40.451134344888054,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
137,3.3233333333333333,0,499,40.63425399275076,2.57,0,9,1.6616166524398919,494.1066666666667,1,500,40.45694629976286,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
138,3.3233333333333333,0,499,40.63425399275076,2.433333333333333,0,8,1.5918549650186111,494.24333333333334,1,500,40.465404385257656,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
139,3.3233333333333333,0,499,40.63425399275076,2.3533333333333335,0,8,1.5673792824133816,494.3233333333333,1,500,40.47104074957057,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
140,3.3233333333333333,0,499,40.63425399275076,2.22,0,8,1.5338761096426403,494.45666666666665,1,500,40.480741391856164,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
141,3.3233333333333333,0,499,40.63425399275076,2.15,0,8,1.5325345697105361,494.52666666666664,1,500,40.48645616332004,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
142,3.3233333333333333,0,499,40.63425399275076,2.07,0,8,1.5229899302881806,494.6066666666667,1,500,40.49268428359033,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
143,3.3233333333333333,0,499,40.63425399275076,2.02,0,8,1.5189769484424929,494.6566666666667,1,500,40.49665070038159,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
144,3.3233333333333333,0,499,40.63425399275076,1.9533333333333334,0,8,1.4917237304033146,494.72333333333336,1,500,40.50112664796792,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
145,3.3233333333333333,0,499,40.63425399275076,1.8466666666666667,0,8,1.4457256416734803,494.83,1,500,40.50823979931486,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
146,3.3233333333333333,0,499,40.63425399275076,1.7633333333333334,0,8,1.4120795957871317,494.91333333333336,1,500,40.5139121679545,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
147,3.3233333333333333,0,499,40.63425399275076,1.6933333333333334,0,8,1.3780246958709852,494.98333333333335,1,500,40.518500529669126,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
148,3.3233333333333333,0,499,40.63425399275076,1.6066666666666667,0,7,1.3233011658249991,495.07,1,500,40.523808188524605,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
149,3.3233333333333333,0,499,40.63425399275076,1.5433333333333332,0,6,1.2885353312534804,495.1333333333333,1,500,40.52789891986034,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
150,3.3233333333333333,0,499,40.63425399275076,1.4866666666666666,0,6,1.268273345861068,495.19,1,500,40.53192185134095,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
151,3.3233333333333333,0,499,40.63425399275076,1.43,0,6,1.2531298608526316,495.24666666666667,1,500,40.53611242159774,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
152,3.3233333333333333,0,499,40.63425399275076,1.3866666666666667,0,6,1.198028853018339,495.29,1,500,40.538010982880756,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
153,3.3233333333333333,0,499,40.63425399275076,1.3133333333333332,0,6,1.1545267409379012,495.36333333333334,1,500,40.54278043878977,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
154,3.3233333333333333,0,499,40.63425399275076,1.2666666666666666,0,6,1.1253638083865631,495.41,1,500,40.545798457734826,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
155,3.3233333333333333,0,499,40.63425399275076,1.2166666666666666,0,5,1.080252458209243,495.46,1,500,40.54868332096056,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
156,3.3233333333333333,0,499,40.63425399275076,1.1866666666666668,0,5,1.0498393995137827,495.49,1,500,40.55035145771836,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
157,3.3233333333333333,0,499,40.63425399275076,1.1533333333333333,0,5,1.032817147298948,495.5233333333333,1,500,40.55265525688177,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
158,3.3233333333333333,0,499,40.63425399275076,1.0966666666666667,0,5,0.9851687234179192,495.58,1,500,40.55612899010711,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
159,3.3233333333333333,0,499,40.63425399275076,1.0633333333333332,0,4,0.9708057313983793,495.61333333333334,1,500,40.558523167896006,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
160,3.3233333333333333,0,499,40.63425399275076,1.0333333333333334,0,4,0.9496816341506411,495.6433333333333,1,500,40.56048939409529,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
161,3.3233333333333333,0,499,40.63425399275076,0.9833333333333333,0,4,0.9377206169253779,495.6933333333333,1,500,40.56432138534717,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
162,3.3233333333333333,0,499,40.63425399275076,0.93,0,4,0.9280648403134808,495.74666666666667,1,500,40.56848318974486,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
163,3.3233333333333333,0,499,40.63425399275076,0.92,0,4,0.9218274709985733,495.75666666666666,1,500,40.56916290507215,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
164,3.3233333333333333,0,499,40.63425399275076,0.88,0,4,0.9027642425306694,495.7966666666667,1,500,40.57202178918904,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
165,3.3233333333333333,0,499,40.63425399275076,0.8433333333333334,0,4,0.8801730345741836,495.8333333333333,1,500,40.57453880888936,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
166,3.3233333333333333,0,499,40.63425399275076,0.8133333333333334,0,4,0.8723678358500161,495.86333333333334,1,500,40.57683560252002,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
167,3.3233333333333333,0,499,40.63425399275076,0.78,0,4,0.8567653253618955,495.89666666666665,1,500,40.57924229504153,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
168,3.3233333333333333,0,499,40.63425399275076,0.74,0,4,0.8334960822124752,495.93666666666667,1,500,40.582044428402725,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
169,3.3233333333333333,0,499,40.63425399275076,0.7,0,4,0.8239719448417449,495.9766666666667,1,500,40.58513644043244,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
170,3.3233333333333333,0,499,40.63425399275076,0.6766666666666666,0,4,0.8252630403948152,496.0,1,500,40.58707967801204,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
171,3.3233333333333333,0,499,40.63425399275076,0.6466666666666666,0,4,0.8024766568806535,496.03,1,500,40.58908736813291,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
172,3.3233333333333333,0,499,40.63425399275076,0.6333333333333333,0,4,0.7751721497586374,496.04333333333335,1,500,40.58965206887668,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
173,3.3233333333333333,0,499,40.63425399275076,0.6066666666666667,0,4,0.7441784468513465,496.07,1,500,40.59126263134333,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
174,3.3233333333333333,0,499,40.63425399275076,0.58,0,4,0.7294108127655251,496.0966666666667,1,500,40.593185115422266,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.05,18,Erdos-Renyi
