day,s_mean,s_max,s_min,s_std,i_mean,i_max,i_min,i_std,r_mean,r_max,r_min,r_std,edgecount_mean,edgecount_max,edgecount_min,edgecount_std,suscedgecount_mean,suscedgecount_max,suscedgecount_min,suscedgecount_std,edgecount1_mean,edgecount1_max,edgecount1_min,edgecount1_std,suscedgecount1_mean,suscedgecount1_max,suscedgecount1_min,suscedgecount1_std,edgecount2_mean,edgecount2_max,edgecount2_min,edgecount2_std,suscedgecount2_mean,suscedgecount2_max,suscedgecount2_min,suscedgecount2_std
145,0.04131999999999998,0.998,0.0,0.1972689493238785,0.027800000000000016,0.05,0.0,0.010413883982061485,0.9308799999999997,0.986,0.002,0.19172563730497805,0.9755779519058839,1.0,0.9533992583436341,0.010228872443076496,0.9174708724069339,1.0,0.42857142857142855,0.16285899527479827,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9599691598668842,1.0,0.9239612747075434,0.016660714074267724,0.8399999999999999,1.0,0.2,0.30805283917558357
146,0.04131999999999998,0.998,0.0,0.1972689493238785,0.026840000000000017,0.05,0.0,0.01002112055325437,0.93184,0.988,0.002,0.1919110508245198,0.9766426539082298,1.0,0.9590469099032017,0.009644710064925259,0.9607843137254903,1.0,0.5294117647058824,0.12486320717770173,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9617133627674782,1.0,0.9330085261875761,0.01571005131880333,0.9333333333333332,1.0,0.2,0.21226745220209295
147,0.04127999999999998,0.998,0.0,0.19727728749976595,0.025960000000000014,0.048,0.0,0.009557473835823409,0.9327600000000001,0.988,0.002,0.19207986859212325,0.9770657554170883,0.999877029021151,0.959295110449243,0.009442368391477048,0.9603593161402494,1.0,0.6190476190476191,0.1045447646387686,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9624067077432885,0.9998,0.9334145351197727,0.015382132404839237,0.9172413793103449,1.0,0.2,0.22371692176441157
148,0.04127999999999998,0.998,0.0,0.19727728749976595,0.025160000000000012,0.046,0.0,0.009355474224173977,0.9335600000000003,0.988,0.002,0.19224104342077997,0.9771644934233842,0.999877029021151,0.9595433109952842,0.009542140881803404,0.9175641944618139,1.0,0.5,0.15898397955461455,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9625677217425658,0.9998,0.9338205440519691,0.015554222729031366,0.8482758620689654,1.0,0.2,0.29108257254498915
149,0.04127999999999998,0.998,0.0,0.19727728749976595,0.024640000000000013,0.044,0.0,0.009253261973102085,0.9340800000000001,0.99,0.002,0.19234618450563962,0.977634523532095,1.0,0.9611015065448258,0.009466562283290476,0.9118516372066069,1.0,0.42857142857142855,0.16962597664625956,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9633401571373867,1.0,0.936568666935159,0.01542227403681123,0.8344827586206895,1.0,0.2,0.3119934317863639
150,0.04127999999999998,0.998,0.0,0.19727728749976595,0.023720000000000012,0.042,0.0,0.00884339947563799,0.9349999999999997,0.99,0.002,0.19252150688233483,0.9780492357098689,1.0,0.9596634496411779,0.009542014200340067,0.9062347614071754,1.0,0.5,0.17502648299986534,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9640214125431218,1.0,0.9341414141414142,0.015551086326619673,0.8206896551724137,1.0,0.2,0.3309934293098662
151,0.041239999999999985,0.998,0.0,0.19728561704766406,0.02280000000000001,0.042,0.0,0.008675557971822274,0.9359599999999998,0.992,0.002,0.19271698187248787,0.9785672261708095,1.0,0.96362286562732,0.00892208403429641,0.9169534480458852,1.0,0.5294117647058824,0.15546535416632026,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9648679127321356,1.0,0.9406060606060606,0.014531287619242732,0.8428571428571427,1.0,0.2,0.2949307155657528
152,0.041239999999999985,0.998,0.0,0.19728561704766406,0.02208000000000001,0.042,0.0,0.008426973214091783,0.9366799999999996,0.994,0.002,0.19285930580797672,0.9792049264665846,1.0,0.9644889878742885,0.008812658177957634,0.9407763105242096,1.0,0.42857142857142855,0.1551896649302288,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9659135678072921,1.0,0.942020202020202,0.014359810497273827,0.8999999999999998,1.0,0.2,0.2581988897471611
153,0.041239999999999985,0.998,0.0,0.19728561704766406,0.02156000000000001,0.042,0.0,0.008391346368584187,0.9371999999999996,0.994,0.002,0.19296779894213287,0.9792999121313386,1.0,0.961186650185414,0.009224463776390706,0.9012960332874569,1.0,0.5294117647058824,0.17934211347323462,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9660722583186812,1.0,0.936668011294877,0.01503259574631619,0.8142857142857142,1.0,0.2,0.3352326839390103
154,0.041199999999999994,0.998,0.0,0.19729393796866562,0.021000000000000008,0.04,0.0,0.008174125429097123,0.9377999999999999,0.994,0.002,0.19308420495753043,0.9796468326641268,1.0,0.9649839148725563,0.00904683553740069,0.9687242798353911,1.0,0.6,0.09453424775419961,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.966641787761549,1.0,0.9428282828282828,0.014739092663666926,0.9407407407407408,1.0,0.2,0.1824180727788595
155,0.041199999999999994,0.998,0.0,0.19729393796866562,0.02048000000000001,0.036,0.0,0.00793401357627849,0.9383199999999999,0.996,0.002,0.19318442494366964,0.980390100322266,0.999877029021151,0.9636588380716935,0.009051659168972354,0.9226726948089178,1.0,0.42857142857142855,0.17328551888083837,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.967861487958269,0.9998,0.9407018959257766,0.014750385588779643,0.8666666666666665,1.0,0.2,0.2935197542821371
156,0.041199999999999994,0.998,0.0,0.19729393796866562,0.01960000000000001,0.036,0.0,0.007824607964359515,0.9391999999999999,0.996,0.002,0.19336420114828465,0.9807575875371229,1.0,0.9637627202779846,0.008796761108462385,0.9091025137913457,1.0,0.5,0.15899752834461398,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9684628074429701,1.0,0.9407226958993098,0.014335719948150598,0.8222222222222222,1.0,0.2,0.30042704647952434
157,0.041199999999999994,0.998,0.0,0.19729393796866562,0.01920000000000001,0.036,0.0,0.0076130929111281305,0.9395999999999998,0.996,0.002,0.1934393328932978,0.9807912113032812,1.0,0.9622991347342398,0.008869539848737468,0.9061338233680856,1.0,0.5294117647058824,0.1548675902739074,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9685192076983816,1.0,0.9384832593787817,0.014451120237114505,0.8074074074074074,1.0,0.2,0.3209671992898075
158,0.041199999999999994,0.998,0.0,0.19729393796866562,0.018240000000000013,0.032,0.0,0.00720136041569471,0.9405599999999998,0.996,0.002,0.19362705157606674,0.9819046340510895,1.0,0.9648949320148331,0.008745203902238527,0.96023100598264,1.0,0.5294117647058824,0.11981688783960433,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9703473842857767,1.0,0.9427188382412263,0.014248885501819165,0.9259259259259259,1.0,0.2,0.22290493419081078
159,0.041199999999999994,0.998,0.0,0.19729393796866562,0.01744000000000001,0.032,0.0,0.007010662433401144,0.9413599999999996,0.996,0.002,0.19378693959909601,0.9820974224333061,0.999877029021151,0.9671199011124846,0.008499837965653064,0.93165401426271,1.0,0.5,0.1435176149320825,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.970661950787029,0.9998,0.9463493344090359,0.013855068027295098,0.8666666666666666,1.0,0.2,0.271746488194703
160,0.041199999999999994,0.998,0.0,0.19729393796866562,0.01704000000000001,0.032,0.0,0.00695454630336978,0.9417599999999996,0.996,0.002,0.1938678868482875,0.9823644192243007,1.0,0.9658838071693449,0.008586428281140606,0.9407270663159747,1.0,0.42857142857142855,0.15422631196079142,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9711001679184378,1.0,0.9443323920935861,0.013992821117269544,0.8962962962962961,1.0,0.2,0.2623583595617049
161,0.041199999999999994,0.998,0.0,0.19729393796866562,0.01660000000000001,0.032,0.0,0.006895724792084097,0.9421999999999997,0.996,0.002,0.19395865328382095,0.9825841327688901,1.0,0.9639060568603214,0.008279542539101944,0.9723027375201289,1.0,0.6,0.1000519579149054,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9714583558075894,1.0,0.9411052843888664,0.013495123854977044,0.9407407407407407,1.0,0.2,0.21350420507344947
162,0.041199999999999994,0.998,0.0,0.19729393796866562,0.01620000000000001,0.032,0.0,0.0068601184020245535,0.9425999999999999,0.996,0.002,0.19404112755721006,0.9826347222325432,1.0,0.9673671199011125,0.008331220814917925,0.9402056339104844,1.0,0.5228070175438597,0.14927889637596273,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9715421074466823,1.0,0.9467527228721259,0.013580249677112776,0.8962962962962963,1.0,0.2,0.2623583595617049
163,0.041199999999999994,0.998,0.0,0.19729393796866562,0.01568000000000001,0.032,0.0,0.006631526434927547,0.94312,0.998,0.002,0.19414371281215828,0.9829639363204867,0.999877029021151,0.9678297451125959,0.007968188642303973,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9720796803827126,0.9998,0.9474747474747475,0.012985582975560772,1.0,1.0,1.0,0.0
164,0.041199999999999994,0.998,0.0,0.19729393796866562,0.01540000000000001,0.032,0.0,0.006593131862408186,0.9434,0.998,0.002,0.19420134722834992,0.9832531775486083,1.0,0.9645241038318912,0.008239999544291199,0.9381069658137007,1.0,0.42857142857142855,0.15127543301657592,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9725568378498725,1.0,0.9421137555465914,0.013425512836474975,0.8962962962962963,1.0,0.2,0.23774822086446096
165,0.041199999999999994,0.998,0.0,0.19729393796866562,0.01488000000000001,0.032,0.0,0.00657962222102672,0.9439199999999999,0.998,0.002,0.19431006570080991,0.9834117570735256,1.0,0.9645241038318912,0.007765196918197693,0.966543082470155,1.0,0.5294117647058824,0.10468532866135517,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9728133325678219,1.0,0.9421137555465914,0.012651497832189586,0.9407407407407407,1.0,0.2,0.18241807277885952
166,0.04115999999999999,0.998,0.0,0.19730225026386214,0.014440000000000008,0.03,0.0,0.006250420394024775,0.9443999999999997,0.998,0.002,0.1943982867145465,0.9838026281069888,1.0,0.9681087762669963,0.008023278608110506,0.9578323637147167,1.0,0.5294117647058824,0.11079114402113108,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9734566052576166,1.0,0.9479628882613957,0.013074135428587399,0.9230769230769229,1.0,0.2,0.1965862503995482
167,0.04115999999999999,0.998,0.0,0.19730225026386214,0.013960000000000007,0.028,0.0,0.005945191849086873,0.9448799999999999,0.998,0.002,0.1944886167384002,0.9840212801771101,1.0,0.9671199011124846,0.007723698410241192,0.9830546265328874,1.0,0.7333333333333334,0.06128329954320169,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9738145308994316,1.0,0.9463493344090359,0.012582635698863438,0.9692307692307692,1.0,0.6,0.1086985952778812
168,0.04115999999999999,0.998,0.0,0.19730225026386214,0.013720000000000008,0.028,0.0,0.005911041208050008,0.94512,0.998,0.002,0.19453646004210698,0.9842359013166067,1.0,0.9663782447466007,0.008021243229692441,0.969079939668175,1.0,0.5294117647058824,0.11094270501557581,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9741694917087981,1.0,0.945139169019766,0.013071292007301427,0.9384615384615385,1.0,0.2,0.21739719055576237
169,0.04115999999999999,0.998,0.0,0.19730225026386214,0.013160000000000007,0.028,0.0,0.005600145770697511,0.9456800000000001,0.998,0.002,0.19464309986878706,0.9845142088815778,1.0,0.9662546353522867,0.007892528595030184,0.9579302706237691,1.0,0.542483660130719,0.10941126385347727,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9746250718944346,1.0,0.9449374747882211,0.012860214827314543,0.9230769230769231,1.0,0.2,0.19658625039954816
170,0.04115999999999999,0.998,0.0,0.19730225026386214,0.012720000000000007,0.028,0.0,0.005417432180338895,0.9461200000000001,0.998,0.002,0.19472991657206465,0.9850364628758114,1.0,0.9651421508034611,0.007728444668413352,0.9852138707973949,1.0,0.7894736842105263,0.05249103020328761,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9754804830461218,1.0,0.9431222267043162,0.012593925986607732,0.9692307692307692,1.0,0.6,0.1086985952778812
171,0.04115999999999999,0.998,0.0,0.19730225026386214,0.012360000000000006,0.028,0.0,0.005535635944146114,0.94648,0.998,0.002,0.19480626063777692,0.9850891876435997,1.0,0.9688504326328801,0.008077191832132463,0.9716440422322776,1.0,0.5294117647058824,0.10424180148947859,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9755699971933219,1.0,0.9491730536506656,0.013168348407643287,0.9538461538461539,1.0,0.2,0.17258219892160193
172,0.04115999999999999,0.998,0.0,0.19730225026386214,0.011960000000000005,0.026,0.0,0.005306753494657654,0.94688,0.998,0.002,0.19488443880873588,0.9852495150839501,1.0,0.9673671199011125,0.008069870258558163,0.968972204266322,1.0,0.42857142857142855,0.11947604064980458,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9758338132879615,1.0,0.9467527228721259,0.013153142336425193,0.9538461538461538,1.0,0.2,0.17258219892160193
173,0.04111999999999998,0.998,0.0,0.1973105539343437,0.011680000000000006,0.026,0.0,0.005148568257490699,0.9472,0.998,0.002,0.19494803075147374,0.985510077021679,0.999877029021151,0.9657601977750309,0.008170262336362533,0.9763408521303257,1.0,0.6190476190476191,0.08550150199587127,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9762625877727377,0.9998,0.9441306978620412,0.013313319949688932,0.9519999999999998,1.0,0.2,0.1758787461103056
174,0.04111999999999998,0.998,0.0,0.1973105539343437,0.011440000000000006,0.026,0.0,0.005143492024304269,0.94744,0.998,0.002,0.19499912715660225,0.9853485388704962,1.0,0.9663782447466007,0.007606382188824976,0.9811764705882353,1.0,0.5294117647058824,0.09411764705882353,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9759929099017104,1.0,0.945139169019766,0.012392598966811772,0.968,1.0,0.2,0.16
175,0.04111999999999998,0.998,0.0,0.1973105539343437,0.010960000000000004,0.022,0.0,0.00481900997538469,0.94792,0.998,0.002,0.19509158916587177,0.9859928021762633,1.0,0.9703337453646477,0.008162991979142603,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9770535576930703,1.0,0.9515933844292054,0.013309446831808425,1.0,1.0,1.0,0.0
176,0.04111999999999998,0.998,0.0,0.1973105539343437,0.010480000000000005,0.022,0.0,0.004739069055226362,0.9484,0.998,0.002,0.19518991275374944,0.9857772290107458,0.999877029021151,0.969221260815822,0.007408397323551583,0.9823768115942029,1.0,0.7333333333333334,0.06244745743534022,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9766960491268638,0.9998,0.9497781363453005,0.012069505163247816,0.968,1.0,0.6,0.11075498483890768
177,0.04111999999999998,0.998,0.0,0.1973105539343437,0.010280000000000004,0.022,0.0,0.00472958556237613,0.9486000000000001,0.998,0.002,0.1952322531065531,0.9864535367171912,1.0,0.9708281829419035,0.007424805078566398,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9778062077595813,1.0,0.9524001613553852,0.01209216374728554,1.0,1.0,1.0,0.0
178,0.04111999999999998,0.998,0.0,0.1973105539343437,0.010040000000000007,0.022,0.0,0.004703277190059142,0.9488400000000001,0.998,0.002,0.19528110141902763,0.9864551588808541,1.0,0.9698393077873918,0.0077495390383243695,0.9152933057280883,1.0,0.42857142857142855,0.16899575264626168,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9778106008625019,1.0,0.9507866075030255,0.012629585168684659,0.8399999999999999,1.0,0.2,0.30550504633038933
179,0.041079999999999985,0.998,0.0,0.19731884898119925,0.009640000000000006,0.022,0.0,0.004826626827362173,0.9492800000000001,0.998,0.002,0.19537416118090656,0.9864932774102523,1.0,0.9698393077873918,0.00754006067510518,0.9705882352941178,1.0,0.5294117647058824,0.10551228309328016,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9778713025625204,1.0,0.9507866075030255,0.01229029315760177,0.9500000000000001,1.0,0.2,0.17937088125857623
180,0.041079999999999985,0.998,0.0,0.19731884898119925,0.009320000000000005,0.02,0.0,0.004564458972790283,0.9496000000000001,0.998,0.002,0.19543567238561216,0.9872317813634534,1.0,0.973176761433869,0.00752098359644166,0.9604341736694678,1.0,0.6190476190476191,0.10915251371290957,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9790834384453483,1.0,0.9562323517547399,0.012265344280125733,0.9166666666666665,1.0,0.2,0.23529198635010865
181,0.041079999999999985,0.998,0.0,0.19731884898119925,0.009240000000000005,0.02,0.0,0.004497436911787669,0.9496799999999999,0.998,0.002,0.1954504415498743,0.9868931305496075,1.0,0.9686032138442522,0.007998360181687689,0.9603174603174603,1.0,0.42857142857142855,0.1373447635731897,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.978530876512878,1.0,0.9487696651875757,0.013038454873831642,0.9333333333333332,1.0,0.2,0.22586388102931193
182,0.041079999999999985,0.998,0.0,0.19731884898119925,0.008920000000000006,0.02,0.0,0.004374508718772,0.95,0.998,0.002,0.19551376589146152,0.9873150422517419,1.0,0.9713226205191594,0.0072377158810628195,0.9674603174603176,1.0,0.6,0.11027885090286355,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9792184084762781,1.0,0.9532069382815651,0.011793011404292621,0.9333333333333332,1.0,0.2,0.22586388102931193
183,0.041079999999999985,0.998,0.0,0.19731884898119925,0.008360000000000005,0.02,0.0,0.004270257842427823,0.95056,0.998,0.002,0.19563023847064548,0.9872969964463049,1.0,0.9686032138442522,0.00763720944524598,0.9496732026143793,1.0,0.5294117647058824,0.14037694729972033,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9791907873633322,1.0,0.9487696651875757,0.012446075863161956,0.9166666666666665,1.0,0.2,0.23529198635010865
184,0.04103999999999999,0.998,0.0,0.19732713540551625,0.008160000000000006,0.02,0.0,0.0041372375679766754,0.9507999999999999,0.998,0.002,0.19567611723749748,0.9872315356002751,1.0,0.9698393077873918,0.007785156062446422,0.9545760471860889,1.0,0.5294117647058824,0.12623018396118998,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9790853205629023,1.0,0.9507866075030255,0.012687880450721303,0.9130434782608695,1.0,0.2,0.23989457500040406
185,0.04103999999999999,0.998,0.0,0.19732713540551625,0.007880000000000005,0.02,0.0,0.004128744435327149,0.9510799999999999,0.998,0.002,0.19573335047915544,0.9873736155268195,1.0,0.9695920889987639,0.0073414686402873235,0.9689440993788819,1.0,0.6190476190476191,0.10314443569058825,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9793157680765661,1.0,0.9503832190399355,0.01195942647723388,0.9304347826086956,1.0,0.2,0.23048325241602433
186,0.04103999999999999,0.998,0.0,0.19732713540551625,0.007640000000000004,0.02,0.0,0.004153975229112666,0.95132,0.998,0.002,0.19578355812645007,0.9879743062235348,1.0,0.9698393077873918,0.007277582489905912,0.9751552795031057,1.0,0.42857142857142855,0.11915109374689986,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.98030104077779,1.0,0.9507866075030255,0.011855179336747042,0.9652173913043478,1.0,0.2,0.16681153124565984
187,0.04099999999999999,0.998,0.0,0.19733499953332237,0.0073200000000000045,0.02,0.0,0.004210967216443175,0.95168,0.998,0.002,0.19586099193883735,0.9880964632236514,1.0,0.9716934487021014,0.0077243184103995425,0.9757238085762611,1.0,0.6521739130434783,0.08305246058322212,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9805040730331018,1.0,0.9538120209762001,0.012592924538454207,0.9478260869565218,1.0,0.2,0.183078634912064
188,0.04099999999999999,0.998,0.0,0.19733499953332237,0.007080000000000004,0.018,0.0,0.004104949725014663,0.9519199999999998,1.0,0.002,0.19590875010409045,0.9880077147617696,1.0,0.9716934487021014,0.0074602536455580445,0.93813177444891,1.0,0.42857142857142855,0.16584111198538598,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9803568871472745,1.0,0.9538120209762001,0.012155576056545301,0.8956521739130434,1.0,0.2,0.2754801772600728
189,0.04099999999999999,0.998,0.0,0.19733499953332237,0.006920000000000004,0.018,0.0,0.004104949725014663,0.95208,1.0,0.002,0.19594291546889103,0.9883606433907061,1.0,0.9728059332509271,0.007550455581331088,0.9875776397515529,1.0,0.7142857142857143,0.05957554687344993,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9809373435787667,1.0,0.9556272690601049,0.012303101869254351,0.9652173913043478,1.0,0.2,0.16681153124565978
190,0.04099999999999999,0.998,0.0,0.19733499953332237,0.006680000000000004,0.018,0.0,0.0040327232911343104,0.9523199999999998,1.0,0.002,0.1959922364143383,0.9883287273987112,1.0,0.9724351050679851,0.007312140026163609,0.9703863238659309,1.0,0.5294117647058824,0.1056590380574855,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.980882891903117,1.0,0.95502218636547,0.011915630301924083,0.9478260869565218,1.0,0.2,0.18307863491206403
191,0.04099999999999999,0.998,0.0,0.19733499953332237,0.006480000000000003,0.018,0.0,0.0040114122913792565,0.9525199999999999,1.0,0.002,0.1960336539204117,0.9884533297738681,1.0,0.9735475896168109,0.0071896878690580574,0.9795396419437341,1.0,0.5294117647058824,0.09812443014450578,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9810872508307142,1.0,0.9568374344493747,0.011714991767356795,0.9652173913043478,1.0,0.2,0.16681153124565984
192,0.04099999999999999,0.998,0.0,0.19733499953332237,0.006240000000000003,0.018,0.0,0.003992646301614497,0.95276,1.0,0.002,0.19608323513763437,0.9887349858514162,1.0,0.972929542645241,0.0076925712894443795,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9815518503341878,1.0,0.9558289632916499,0.012538427208068153,1.0,1.0,1.0,0.0
193,0.04099999999999999,0.998,0.0,0.19733499953332237,0.005880000000000003,0.018,0.0,0.0038206741578428486,0.9531200000000001,1.0,0.002,0.1961545246763898,0.9892233487104235,1.0,0.9737948084054389,0.0071302027761875305,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9823501493984611,1.0,0.9572408229124647,0.011624719630722712,1.0,1.0,1.0,0.0
194,0.04099999999999999,0.998,0.0,0.19733499953332237,0.005640000000000003,0.018,0.0,0.003783746119109678,0.9533600000000001,1.0,0.002,0.19620291037804796,0.9889934592784677,1.0,0.9747836835599506,0.007478451208389698,0.9614035087719298,1.0,0.5228070175438597,0.11236539867721125,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9819750565322372,1.0,0.9588543767648245,0.012192548537170476,0.9304347826086956,1.0,0.2,0.19641047604141243
195,0.04099999999999999,0.998,0.0,0.19733499953332237,0.005280000000000003,0.016,0.0,0.00358591348336851,0.9537200000000001,1.0,0.002,0.19627428122244586,0.989141160912345,1.0,0.9760197775030902,0.007323115692836622,0.9731148918294477,1.0,0.5555555555555556,0.09796845571605024,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9822154019856576,1.0,0.9608713190802743,0.01194361997999165,0.9478260869565218,1.0,0.2,0.18307863491206405
196,0.04099999999999999,0.998,0.0,0.19733499953332237,0.005200000000000002,0.016,0.0,0.0036140316116210053,0.9538000000000001,1.0,0.002,0.1962914326470013,0.9894480616913431,1.0,0.9741656365883807,0.0076124258864242985,0.9917184265010353,1.0,0.8095238095238095,0.03971703124896663,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9827217301089349,1.0,0.9578459056070996,0.012413842560841794,0.982608695652174,1.0,0.6,0.08340576562282989
197,0.04099999999999999,0.998,0.0,0.19733499953332237,0.005080000000000002,0.014,0.0,0.00340971002417795,0.9539200000000001,1.0,0.002,0.1963125205234901,0.989469349739653,1.0,0.9740420271940667,0.00704273276313618,0.962148337595908,1.0,0.5294117647058824,0.12586068691250088,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9827528732460711,1.0,0.9576442113755547,0.011484230267556126,0.9304347826086956,1.0,0.2,0.2304832524160243
198,0.04099999999999999,0.998,0.0,0.19733499953332237,0.004840000000000002,0.014,0.0,0.0031838880095164867,0.9541600000000002,1.0,0.002,0.19635779088392782,0.9900982295128087,1.0,0.9747836835599506,0.006979172201571128,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9837852348835631,1.0,0.9588543767648245,0.011386924061441824,1.0,1.0,1.0,0.0
199,0.04099999999999999,0.998,0.0,0.19733499953332237,0.004640000000000003,0.012,0.0,0.0029813022767418472,0.9543600000000002,1.0,0.002,0.19639597235988235,0.9901014944039562,1.0,0.9767614338689741,0.00673581444495666,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.983788744534595,1.0,0.9620814844695442,0.01098423651734417,1.0,1.0,1.0,0.0
200,0.04099999999999999,0.998,0.0,0.19733499953332237,0.004440000000000002,0.012,0.0,0.0030044864412258885,0.9545600000000002,1.0,0.002,0.19643767874991053,0.9900104480090027,1.0,0.9750309023485785,0.0070161323041167244,0.9546949214468397,1.0,0.42857142857142855,0.15087249977740763,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9836406410844005,1.0,0.9592577652279145,0.011441478239405124,0.9304347826086956,1.0,0.2,0.23048325241602433
