day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,V,T
79,14.96,499,0,85.49474790413687,26.67,41,0,7.083991056807546,458.37,487,1,80.95374099952502,0.08,35
80,14.96,499,0,85.49474790413687,25.56,40,0,6.814008150179092,459.48,488,1,81.1375537360021,0.08,35
81,14.96,499,0,85.49474790413687,24.38,38,0,6.517699290424806,460.66,488,1,81.33273968983552,0.08,35
82,14.96,499,0,85.49474790413687,23.44,37,0,6.369624887865941,461.6,488,1,81.4954916023896,0.08,35
83,14.96,499,0,85.49474790413687,22.42,35,0,6.216920540758182,462.62,489,1,81.67263800061681,0.08,35
84,14.96,499,0,85.49474790413687,21.44,34,0,6.0874436093461854,463.6,490,1,81.84402509923642,0.08,35
85,14.96,499,0,85.49474790413687,20.68,33,0,5.918435501708098,464.36,492,1,81.97185030499338,0.08,35
86,14.96,499,0,85.49474790413687,19.79,32,0,5.671646653096062,465.25,492,1,82.11833971270799,0.08,35
87,14.96,499,0,85.49474790413687,19.04,32,0,5.52116222576663,466.0,492,1,82.24599710869848,0.08,35
88,14.96,499,0,85.49474790413687,18.08,32,0,5.323248040150833,466.96,492,1,82.40916885341774,0.08,35
89,14.96,499,0,85.49474790413687,17.35,32,0,5.091833429793995,467.69,492,1,82.52831714819544,0.08,35
90,14.96,499,0,85.49474790413687,16.63,29,0,4.833918459879901,468.41,493,1,82.64455899400232,0.08,35
91,14.96,499,0,85.49474790413687,15.96,28,0,4.819824381728765,469.08,494,1,82.76615225800917,0.08,35
92,14.96,499,0,85.49474790413687,15.26,24,0,4.60921343450794,469.78,494,1,82.88187773310672,0.08,35
93,14.96,499,0,85.49474790413687,14.67,24,0,4.463216668536609,470.37,494,1,82.9813968442459,0.08,35
94,14.96,499,0,85.49474790413687,14.11,24,0,4.419641650997547,470.93,496,1,83.08098215572319,0.08,35
95,14.96,499,0,85.49474790413687,13.55,23,0,4.2743656862980295,471.49,496,1,83.17518265745503,0.08,35
96,14.96,499,0,85.49474790413687,12.93,21,0,4.068243608807867,472.11,496,1,83.2774230624315,0.08,35
97,14.96,499,0,85.49474790413687,12.41,21,0,3.9723666711038863,472.63,496,1,83.36710285468625,0.08,35
98,14.96,499,0,85.49474790413687,11.93,21,0,3.921592646985264,473.11,496,1,83.45166084009172,0.08,35
99,14.96,499,0,85.49474790413687,11.49,21,0,3.7752383027332517,473.55,496,1,83.52455333673453,0.08,35
100,14.96,499,0,85.49474790413687,11.07,20,0,3.736943600691275,473.97,497,1,83.59878388270171,0.08,35
101,14.96,499,0,85.49474790413687,10.57,20,0,3.671498194184356,474.47,497,1,83.68621708078892,0.08,35
102,14.96,499,0,85.49474790413687,10.13,19,0,3.575039732773483,474.91,497,1,83.76145722927531,0.08,35
103,14.96,499,0,85.49474790413687,9.76,19,0,3.507913132541133,475.28,497,1,83.82534512215554,0.08,35
104,14.96,499,0,85.49474790413687,9.35,19,0,3.3825906036526483,475.69,497,1,83.8940764333577,0.08,35
105,14.96,499,0,85.49474790413687,9.02,18,0,3.3634397976962913,476.02,497,1,83.95272599517064,0.08,35
106,14.96,499,0,85.49474790413687,8.64,18,0,3.217753780813472,476.4,497,1,84.01539060544715,0.08,35
107,14.96,499,0,85.49474790413687,8.36,17,0,3.066666666666667,476.68,497,1,84.06008913782205,0.08,35
108,14.96,499,0,85.49474790413687,7.99,15,0,2.9387518823920176,477.05,497,1,84.12201035557001,0.08,35
109,14.96,499,0,85.49474790413687,7.67,13,0,2.842871645347217,477.37,498,1,84.17618068040028,0.08,35
110,14.96,499,0,85.49474790413687,7.36,13,0,2.732224460956768,477.68,498,1,84.22815096000515,0.08,35
111,14.96,499,0,85.49474790413687,7.09,13,0,2.678364494171091,477.95,498,1,84.2748479678249,0.08,35
112,14.96,499,0,85.49474790413687,6.86,12,0,2.605433328312746,478.18,498,1,84.31379340046179,0.08,35
113,14.96,499,0,85.49474790413687,6.54,12,0,2.524306085268031,478.5,498,1,84.36865950737102,0.08,35
114,14.96,499,0,85.49474790413687,6.18,12,0,2.446931700615027,478.86,498,1,84.43083595823306,0.08,35
115,14.96,499,0,85.49474790413687,5.9,12,0,2.447427014212883,479.14,498,1,84.48094878178576,0.08,35
116,14.96,499,0,85.49474790413687,5.58,12,0,2.4829926550943573,479.46,500,1,84.53920493899369,0.08,35
117,14.96,499,0,85.49474790413687,5.36,11,0,2.3463705047273646,479.68,500,1,84.574619494422,0.08,35
118,14.96,499,0,85.49474790413687,5.16,11,0,2.3169119120244535,479.88,500,1,84.60953452970494,0.08,35
119,14.96,499,0,85.49474790413687,4.95,11,0,2.2934910093787177,480.09,500,1,84.6463940177136,0.08,35
120,14.96,499,0,85.49474790413687,4.73,10,0,2.224087600919905,480.31,500,1,84.68380821466033,0.08,35
121,14.96,499,0,85.49474790413687,4.63,10,0,2.236768050811553,480.41,500,1,84.70198440187905,0.08,35
122,14.96,499,0,85.49474790413687,4.47,10,0,2.180978373727412,480.57,500,1,84.72906970175731,0.08,35
123,14.96,499,0,85.49474790413687,4.32,9,0,2.1643577440997235,480.72,500,1,84.75539135439327,0.08,35
124,14.96,499,0,85.49474790413687,4.21,9,0,2.1381338034875554,480.83,500,1,84.77433561991494,0.08,35
125,14.96,499,0,85.49474790413687,4.1,9,0,2.042478193694408,480.94,500,1,84.79158286795058,0.08,35
126,14.96,499,0,85.49474790413687,3.98,9,0,2.020001000099762,481.06,500,1,84.81242761994186,0.08,35
127,14.96,499,0,85.49474790413687,3.77,9,0,1.9635825843739212,481.27,500,1,84.8485108766194,0.08,35
128,14.96,499,0,85.49474790413687,3.59,9,0,1.9232495649002215,481.45,500,1,84.87963849064762,0.08,35
129,14.96,499,0,85.49474790413687,3.46,8,0,1.8663419631011684,481.58,500,1,84.90150918933222,0.08,35
130,14.96,499,0,85.49474790413687,3.3,7,0,1.8229734839630345,481.74,500,1,84.9290398990935,0.08,35
131,14.96,499,0,85.49474790413687,3.18,7,0,1.8388621866290418,481.86,500,1,84.95073081890857,0.08,35
132,14.96,499,0,85.49474790413687,3.04,7,0,1.8308247299835099,482.0,500,1,84.97545694392164,0.08,35
133,14.96,499,0,85.49474790413687,2.88,7,0,1.7307673314329557,482.16,500,1,85.0018086557426,0.08,35
134,14.96,499,0,85.49474790413687,2.77,7,0,1.7106617539313949,482.27,500,1,85.02095463632908,0.08,35
135,14.96,499,0,85.49474790413687,2.67,7,0,1.7410956726768754,482.37,500,1,85.03934383566234,0.08,35
136,14.96,499,0,85.49474790413687,2.5,7,0,1.6605950010691226,482.54,500,1,85.06793719959323,0.08,35
137,14.96,499,0,85.49474790413687,2.42,7,0,1.658647373949964,482.62,500,1,85.0821088862121,0.08,35
138,14.96,499,0,85.49474790413687,2.34,7,0,1.6343534229508352,482.7,500,1,85.09584614012033,0.08,35
139,14.96,499,0,85.49474790413687,2.24,7,0,1.58350078859303,482.8,500,1,85.11264075424766,0.08,35
140,14.96,499,0,85.49474790413687,2.12,6,0,1.5194363654615048,482.92,500,1,85.1327756798138,0.08,35
141,14.96,499,0,85.49474790413687,2.02,6,0,1.470106159844289,483.02,500,1,85.1496579113753,0.08,35
142,14.96,499,0,85.49474790413687,1.92,6,0,1.4332276211898143,483.12,500,1,85.16677400218583,0.08,35
143,14.96,499,0,85.49474790413687,1.87,6,0,1.4259853938362568,483.17,500,1,85.17552346760068,0.08,35
144,14.96,499,0,85.49474790413687,1.77,6,0,1.39156913104044,483.27,500,1,85.1926936450835,0.08,35
145,14.96,499,0,85.49474790413687,1.75,6,0,1.3807844352271854,483.29,500,1,85.1960656131467,0.08,35
146,14.96,499,0,85.49474790413687,1.65,6,0,1.3437096247164249,483.39,500,1,85.21320794384404,0.08,35
147,14.96,499,0,85.49474790413687,1.6,6,0,1.3026778945578592,483.44,500,1,85.22143705273535,0.08,35
148,14.96,499,0,85.49474790413687,1.56,6,0,1.2973944362576566,483.48,500,1,85.22844879996633,0.08,35
149,14.96,499,0,85.49474790413687,1.53,6,0,1.2748935388311982,483.51,500,1,85.23342814135353,0.08,35
150,14.96,499,0,85.49474790413687,1.47,6,0,1.2748935388311982,483.57,500,1,85.2440649315869,0.08,35
151,14.96,499,0,85.49474790413687,1.39,6,0,1.2463684621468658,483.65,500,1,85.25782348058426,0.08,35
152,14.96,499,0,85.49474790413687,1.32,5,0,1.1966282597027331,483.72,500,1,85.26951685714248,0.08,35
153,14.96,499,0,85.49474790413687,1.25,5,0,1.1666666666666667,483.79,500,1,85.28150592317921,0.08,35
154,14.96,499,0,85.49474790413687,1.22,5,0,1.1422112171776568,483.82,500,1,85.28649045743093,0.08,35
155,14.96,499,0,85.49474790413687,1.17,5,0,1.1196590390098065,483.87,500,1,85.29505000617303,0.08,35
156,14.96,499,0,85.49474790413687,1.14,5,0,1.1011472437985994,483.9,500,1,85.30012374616528,0.08,35
157,14.96,499,0,85.49474790413687,1.08,5,0,1.0605887444473867,483.96,500,1,85.31023835201006,0.08,35
158,14.96,499,0,85.49474790413687,1.04,5,0,1.072333432239707,484.0,500,1,85.3174701164463,0.08,35
159,14.96,499,0,85.49474790413687,1.01,5,0,1.0777361233229363,484.03,500,1,85.32285151059467,0.08,35
160,14.96,499,0,85.49474790413687,0.94,5,0,1.0231660113924261,484.1,500,1,85.33457622200922,0.08,35
161,14.96,499,0,85.49474790413687,0.9,5,0,0.9898474527915805,484.14,500,1,85.34126620323673,0.08,35
162,14.96,499,0,85.49474790413687,0.87,4,0,0.9391055275735481,484.17,500,1,85.34600462265651,0.08,35
163,14.96,499,0,85.49474790413687,0.84,4,0,0.9180567971690438,484.2,500,1,85.35108716828438,0.08,35
164,14.96,499,0,85.49474790413687,0.83,4,0,0.9107106782035337,484.21,500,1,85.3527789160193,0.08,35
165,14.96,499,0,85.49474790413687,0.8,4,0,0.910100449556437,484.24,500,1,85.35808353192111,0.08,35
166,14.96,499,0,85.49474790413687,0.75,4,0,0.8453676505795953,484.29,500,1,85.3662690937697,0.08,35
167,14.96,499,0,85.49474790413687,0.75,4,0,0.8453676505795953,484.29,500,1,85.3662690937697,0.08,35
168,14.96,499,0,85.49474790413687,0.73,4,0,0.8391313449880263,484.31,500,1,85.36974779383995,0.08,35
169,14.96,499,0,85.49474790413687,0.73,4,0,0.8391313449880263,484.31,500,1,85.36974779383995,0.08,35
170,14.96,499,0,85.49474790413687,0.7,4,0,0.8468599159080072,484.34,500,1,85.37513417473225,0.08,35
171,14.96,499,0,85.49474790413687,0.68,4,0,0.8273115763993903,484.36,500,1,85.3784823742215,0.08,35
172,14.96,499,0,85.49474790413687,0.65,4,0,0.8087276451565164,484.39,500,1,85.3836138562401,0.08,35
173,14.96,499,0,85.49474790413687,0.65,4,0,0.8087276451565164,484.39,500,1,85.3836138562401,0.08,35
174,14.96,499,0,85.49474790413687,0.61,4,0,0.7771353768420235,484.43,500,1,85.39039936099552,0.08,35
175,14.96,499,0,85.49474790413687,0.59,4,0,0.7666666666666666,484.45,500,1,85.39384395762136,0.08,35
176,14.96,499,0,85.49474790413687,0.57,4,0,0.7687718133556283,484.47,500,1,85.39740196648995,0.08,35
177,14.96,499,0,85.49474790413687,0.56,4,0,0.7696253844067463,484.48,500,1,85.39917914113576,0.08,35
178,14.96,499,0,85.49474790413687,0.52,4,0,0.7032392583932259,484.52,500,1,85.40568429027961,0.08,35
179,14.96,499,0,85.49474790413687,0.49,4,0,0.6889459083603476,484.55,500,1,85.41087563517702,0.08,35
180,14.96,499,0,85.49474790413687,0.47,4,0,0.6735253251633257,484.57,500,1,85.4142910238744,0.08,35
181,14.96,499,0,85.49474790413687,0.45,4,0,0.6723244767373877,484.59,500,1,85.41781980005074,0.08,35
182,14.96,499,0,85.49474790413687,0.43,4,0,0.670519171684121,484.61,500,1,85.4213437004825,0.08,35
183,14.96,499,0,85.49474790413687,0.4,3,0,0.603022689155527,484.64,500,1,85.42614744132305,0.08,35
184,14.96,499,0,85.49474790413687,0.4,3,0,0.603022689155527,484.64,500,1,85.42614744132305,0.08,35
185,14.96,499,0,85.49474790413687,0.36,2,0,0.5599422769673259,484.68,500,1,85.43292956785136,0.08,35
186,14.96,499,0,85.49474790413687,0.34,2,0,0.5545040554177648,484.7,500,1,85.43643156396361,0.08,35
187,14.96,499,0,85.49474790413687,0.32,2,0,0.5295319068800675,484.72,500,1,85.43981046398225,0.08,35
188,14.96,499,0,85.49474790413687,0.32,2,0,0.5295319068800675,484.72,500,1,85.43981046398225,0.08,35
189,14.96,499,0,85.49474790413687,0.29,2,0,0.5182526976156114,484.75,500,1,85.44504702208349,0.08,35
190,14.96,499,0,85.49474790413687,0.27,2,0,0.5096047190685833,484.77,500,1,85.44853197195148,0.08,35
191,14.96,499,0,85.49474790413687,0.27,2,0,0.5096047190685833,484.77,500,1,85.44853197195148,0.08,35
192,14.96,499,0,85.49474790413687,0.26,2,0,0.5049252369900864,484.78,500,1,85.4502726204492,0.08,35
193,14.96,499,0,85.49474790413687,0.25,2,0,0.5,484.79,500,1,85.45201205142195,0.08,35
194,14.96,499,0,85.49474790413687,0.24,2,0,0.49482166974424735,484.8,500,1,85.45375026494412,0.08,35
195,14.96,499,0,85.49474790413687,0.24,2,0,0.49482166974424735,484.8,500,1,85.45375026494412,0.08,35
196,14.96,499,0,85.49474790413687,0.23,2,0,0.4893822120745191,484.81,500,1,85.45548726108991,0.08,35
197,14.96,499,0,85.49474790413687,0.21,2,0,0.4560480215720686,484.83,500,1,85.45883940426077,0.08,35
198,14.96,499,0,85.49474790413687,0.19,2,0,0.4425591326123389,484.85,500,1,85.46230488089796,0.08,35
199,14.96,499,0,85.49474790413687,0.19,2,0,0.4425591326123389,484.85,500,1,85.46230488089796,0.08,35
200,14.96,499,0,85.49474790413687,0.18,2,0,0.43531017619043716,484.86,500,1,85.46403579366827,0.08,35
1,497.98,499,495,0.9425947424449437,1.95,5,1,0.9142530206997325,0.07,1,0,0.2564323999762428,0.09,5
2,495.53,499,488,2.5244461338733784,4.14,12,1,2.3911452815702683,0.33,2,0,0.6365151334819269,0.09,5
3,490.78,499,470,6.074586904523304,8.57,29,1,5.763442784245604,0.65,4,0,0.9252354327740622,0.09,5
4,480.62,499,438,12.73726735991594,18.01,60,1,11.974294859144626,1.37,8,0,1.501884338308568,0.09,5
5,459.84,498,378,25.783762802244823,37.13,117,0,24.080108308760078,3.03,13,0,2.6608079581020103,0.09,5
6,422.71,498,281,46.206015393949066,71.09,202,0,43.0062469035287,6.2,19,0,4.097301403104095,0.09,5
7,362.32,498,174,72.66623297062684,126.22,295,0,66.51127040516585,11.46,31,0,7.018618817189754,0.09,5
8,278.92,498,88,95.7905627877398,200.89,363,0,85.95839902904409,20.19,49,2,11.094356559744575,0.09,5
9,189.25,498,39,102.67801737726171,279.03,401,0,89.85560301917401,31.72,66,2,14.623959861138912,0.09,5
10,112.62,498,10,93.56170977143127,341.86,419,0,78.46237211800215,45.52,87,2,17.987919627495906,0.09,5
11,60.41,498,7,74.71266102322761,378.54,425,0,59.458230818964104,61.05,103,2,20.24016159555406,0.09,5
12,31.08,498,1,59.26002962462227,391.81,423,0,46.468343737397944,77.11,129,2,21.65052778884047,0.09,5
13,16.53,498,0,51.73113377860765,390.24,422,0,42.0992382185932,93.23,144,2,22.683529823475997,0.09,5
14,9.88,498,0,49.91493369784845,380.82,418,0,41.76615516386105,109.3,159,2,23.185026515953233,0.09,5
15,7.05,498,0,49.70323546975203,368.48,414,0,41.59532802047982,124.47,173,2,23.90446262381426,0.09,5
16,5.78,498,0,49.74349965146961,355.41,406,0,40.85502701410481,138.81,187,2,24.575875088460972,0.09,5
17,5.27,498,0,49.776237688116176,341.61,394,0,39.430515537532045,153.12,199,2,24.6610476810551,0.09,5
18,5.16,498,0,49.78493545220078,327.74,380,0,37.9488278521687,167.1,213,2,25.071413154741755,0.09,5
19,5.07,498,0,49.7921447295422,315.37,360,0,36.326425531824526,179.56,221,2,25.058041714097577,0.09,5
20,5.01,498,0,49.79746758398241,302.85,351,0,35.0826945166054,192.14,231,2,25.76389298646812,0.09,5
21,5.01,498,0,49.79746758398241,290.88,334,0,34.00453920976856,204.11,249,2,26.64464810665122,0.09,5
22,5.0,498,0,49.79817853956693,279.52,323,0,33.14811571956355,215.48,255,2,27.68709723924402,0.09,5
23,5.0,498,0,49.79817853956693,268.52,311,0,32.00172975122918,226.48,267,2,28.331187084486274,0.09,5
24,5.0,498,0,49.79817853956693,257.5,301,0,30.92365966816876,237.5,280,2,29.08104315025632,0.09,5
25,5.0,498,0,49.79817853956693,247.43,284,0,29.731544653360142,247.57,290,2,29.575534183209964,0.09,5
26,4.99,498,0,49.7990902922874,237.53,277,0,28.66189354202093,257.48,304,2,30.193811661104707,0.09,5
27,4.99,498,0,49.7990902922874,227.68,265,0,27.44540218342775,267.33,316,2,30.70059223592214,0.09,5
28,4.99,498,0,49.7990902922874,218.51,259,0,26.335249259032157,276.5,321,2,31.22596045057071,0.09,5
29,4.99,498,0,49.7990902922874,209.59,247,0,25.378784984169886,285.42,328,2,31.862767607286713,0.09,5
30,4.99,498,0,49.7990902922874,201.04,240,0,24.504759381051517,293.97,332,2,32.522394770621666,0.09,5
31,4.99,498,0,49.7990902922874,193.14,229,0,23.839539348813688,301.87,338,2,33.24219510431789,0.09,5
32,4.99,498,0,49.7990902922874,185.62,218,0,23.000122968489894,309.39,348,2,33.78508875557708,0.09,5
33,4.99,498,0,49.7990902922874,177.91,211,0,22.219790523519595,317.1,351,2,34.40445707559802,0.09,5
34,4.98,498,0,49.8,170.79,201,0,21.405793136391363,324.23,359,2,34.92845646041448,0.09,5
35,4.98,498,0,49.8,164.11,198,0,20.706167041134236,330.91,371,2,35.464620298676444,0.09,5
36,4.98,498,0,49.8,157.43,190,0,19.86736575951181,337.59,375,2,35.929250063158996,0.09,5
37,4.98,498,0,49.8,151.08,183,0,19.187369583013496,343.94,379,2,36.44501046616378,0.09,5
38,4.98,498,0,49.8,144.67,173,0,18.462659558682162,350.35,386,2,36.95188654442312,0.09,5
39,4.98,498,0,49.8,139.21,167,0,18.054516209401886,355.81,392,2,37.48957969701163,0.09,5
40,4.98,498,0,49.8,133.47,160,0,17.490808553019605,361.55,392,2,37.989199687928306,0.09,5
41,4.98,498,0,49.8,128.23,158,0,17.20573958734337,366.79,396,2,38.54874783434553,0.09,5
42,4.98,498,0,49.8,123.28,157,0,16.718754967902598,371.74,400,2,38.97800985844777,0.09,5
43,4.98,498,0,49.8,118.42,149,0,15.948895658548677,376.6,405,2,39.28142440174877,0.09,5
44,4.98,498,0,49.8,113.82,142,0,15.355964852970217,381.2,409,2,39.63265667032019,0.09,5
45,4.98,498,0,49.8,109.27,137,0,14.754458322962604,385.75,411,2,39.98014027191018,0.09,5
46,4.98,498,0,49.8,104.89,133,0,14.423532259064794,390.13,418,2,40.40818373957575,0.09,5
47,4.98,498,0,49.8,101.13,128,0,14.096102333982286,393.89,424,2,40.75918313829426,0.09,5
48,4.98,498,0,49.8,96.94,122,0,13.548878965143984,398.08,426,2,41.08937782075764,0.09,5
49,4.98,498,0,49.8,93.07,120,0,13.205642350866157,401.95,430,2,41.449829720258016,0.09,5
50,4.98,498,0,49.8,89.5,114,0,12.885274658706464,405.52,432,2,41.78092938896956,0.09,5
51,4.98,498,0,49.8,86.07,109,0,12.55312347947351,408.95,439,2,42.091620846132116,0.09,5
52,4.98,498,0,49.8,81.98,107,0,12.275441525520156,413.04,445,2,42.4965643293429,0.09,5
53,4.98,498,0,49.8,78.61,103,0,11.834630744069916,416.41,447,2,42.76954807364982,0.09,5
54,4.98,498,0,49.8,75.63,101,0,11.613867538073576,419.39,448,2,43.0585448294329,0.09,5
55,4.98,498,0,49.8,72.13,96,0,10.973480429074119,422.89,451,2,43.29879626012434,0.09,5
56,4.98,498,0,49.8,69.09,94,0,10.558251117806709,425.93,456,2,43.5480125142284,0.09,5
57,4.98,498,0,49.8,66.15,88,0,10.361520694913034,428.87,457,2,43.83938891227864,0.09,5
58,4.98,498,0,49.8,63.5,88,0,10.086995328018883,431.52,457,2,44.07878162902179,0.09,5
59,4.98,498,0,49.8,60.97,83,0,9.843682278907666,434.05,459,2,44.311882484193,0.09,5
60,4.98,498,0,49.8,58.29,79,0,9.470096476421308,436.73,460,2,44.53414420419459,0.09,5
61,4.98,498,0,49.8,55.8,74,0,9.2233782894722,439.22,464,2,44.76303038098391,0.09,5
62,4.98,498,0,49.8,53.74,72,0,8.827894266002348,441.28,465,2,44.914527131817245,0.09,5
63,4.98,498,0,49.8,51.65,71,0,8.798961141618776,443.37,465,2,45.14234613022916,0.09,5
64,4.98,498,0,49.8,49.69,67,0,8.584335040106954,445.33,469,2,45.31908309894732,0.09,5
65,4.98,498,0,49.8,47.67,64,0,8.268297737427424,447.35,469,2,45.48423525316937,0.09,5
66,4.98,498,0,49.8,45.62,63,0,8.118789778947814,449.4,472,2,45.683584568090765,0.09,5
67,4.98,498,0,49.8,43.59,60,0,7.756515670939841,451.43,473,2,45.84388418504389,0.09,5
68,4.98,498,0,49.8,41.85,59,0,7.653315119817839,453.17,475,2,46.01713668500975,0.09,5
69,4.98,498,0,49.8,40.07,58,0,7.662390111591957,454.95,476,2,46.21280923481862,0.09,5
70,4.98,498,0,49.8,38.48,56,0,7.581849671712334,456.54,477,2,46.372322814717,0.09,5
71,4.98,498,0,49.8,36.93,53,0,7.286704372077996,458.09,477,2,46.49298741517779,0.09,5
72,4.98,498,0,49.8,35.6,50,0,7.101002916788755,459.42,479,2,46.60801075637821,0.09,5
73,4.98,498,0,49.8,34.27,49,0,6.847332297760901,460.75,480,2,46.71347760442365,0.09,5
74,4.98,498,0,49.8,33.12,47,0,6.790189000805995,461.9,481,2,46.82883079833827,0.09,5
75,4.98,498,0,49.8,31.77,44,0,6.329113426671761,463.25,481,2,46.90919123393859,0.09,5
76,4.98,498,0,49.8,30.51,44,0,6.344479824416202,464.51,483,2,47.046182983673944,0.09,5
77,4.98,498,0,49.8,29.13,42,0,6.18184863331775,465.89,483,2,47.171917471942955,0.09,5
78,4.98,498,0,49.8,27.84,39,0,5.878775382679627,467.18,484,2,47.27063282073477,0.09,5
79,4.98,498,0,49.8,26.82,38,0,5.71968071440596,468.2,485,2,47.35957445891267,0.09,5
80,4.98,498,0,49.8,25.86,35,0,5.486475566464697,469.16,485,2,47.433892328314585,0.09,5
81,4.98,498,0,49.8,24.91,34,0,5.285954325503877,470.11,486,2,47.51180501898046,0.09,5
82,4.98,498,0,49.8,23.96,33,0,5.2932585293546595,471.06,487,2,47.61309131579745,0.09,5
83,4.98,498,0,49.8,22.84,32,0,5.036673585619858,472.18,487,2,47.70349922577839,0.09,5
84,4.98,498,0,49.8,21.9,32,0,4.918528153006669,473.12,487,2,47.79021496566685,0.09,5
85,4.98,498,0,49.8,20.96,32,0,4.762903791307623,474.06,488,2,47.87332189742999,0.09,5
86,4.98,498,0,49.8,20.17,30,0,4.712019876139245,474.85,488,2,47.95123259177709,0.09,5
87,4.98,498,0,49.8,19.34,30,0,4.725217113284506,475.68,489,2,48.03952076733858,0.09,5
88,4.98,498,0,49.8,18.65,28,0,4.619622180536965,476.37,490,2,48.10146157925565,0.09,5
89,4.98,498,0,49.8,17.86,28,0,4.472181127861889,477.16,492,2,48.170094247343755,0.09,5
90,4.98,498,0,49.8,17.11,28,0,4.417355578061416,477.91,492,2,48.243300681090005,0.09,5
91,4.98,498,0,49.8,16.47,27,0,4.342542661583968,478.55,492,2,48.30320377521035,0.09,5
92,4.98,498,0,49.8,15.92,27,0,4.227567058288163,479.1,492,2,48.350258269708085,0.09,5
93,4.98,498,0,49.8,15.32,27,0,4.114227592983728,479.7,492,2,48.40287578066395,0.09,5
94,4.98,498,0,49.8,14.68,25,0,4.153324091628416,480.34,494,2,48.47267688131535,0.09,5
95,4.98,498,0,49.8,14.2,24,0,4.131671220064233,480.82,494,2,48.52061521673133,0.09,5
96,4.98,498,0,49.8,13.6,23,0,4.0750534482458765,481.42,494,2,48.57799726400646,0.09,5
97,4.98,498,0,49.8,12.96,22,0,4.007366953373486,482.06,495,2,48.63860128903313,0.09,5
98,4.98,498,0,49.8,12.47,22,0,3.9221077615141193,482.55,495,2,48.68230861121083,0.09,5
99,4.98,498,0,49.8,11.89,20,0,3.866183355374358,483.13,495,2,48.737734535745176,0.09,5
100,4.98,498,0,49.8,11.41,18,0,3.6793032937327594,483.61,496,2,48.772797311367725,0.09,5
101,4.98,498,0,49.8,10.95,18,0,3.6580477213006843,484.07,496,2,48.81862018500397,0.09,5
102,4.98,498,0,49.8,10.59,18,0,3.6072177924295343,484.43,497,2,48.85192117020786,0.09,5
103,4.98,498,0,49.8,10.2,18,0,3.54765536458357,484.82,497,2,48.88770476068269,0.09,5
104,4.98,498,0,49.8,9.75,18,0,3.502884814007166,485.27,497,2,48.930760191614574,0.09,5
105,4.98,498,0,49.8,9.42,18,0,3.4412236489394585,485.6,497,2,48.96030137888361,0.09,5
106,4.98,498,0,49.8,9.1,18,0,3.3105280484532917,485.92,497,2,48.98416153011177,0.09,5
107,4.98,498,0,49.8,8.74,18,0,3.2925382428770784,486.28,498,2,49.019905253999724,0.09,5
108,4.98,498,0,49.8,8.48,18,0,3.292108716002526,486.54,498,2,49.04654972986419,0.09,5
109,4.98,498,0,49.8,8.09,17,0,3.146571005222843,486.93,498,2,49.076986521796606,0.09,5
110,4.98,498,0,49.8,7.76,17,0,3.111139971006113,487.26,498,2,49.10854191369247,0.09,5
111,4.98,498,0,49.8,7.49,17,0,3.023460456383237,487.53,498,2,49.13071721171364,0.09,5
112,4.98,498,0,49.8,7.26,17,0,2.9597297173897488,487.76,498,2,49.15038148376876,0.09,5
113,4.98,498,0,49.8,6.92,17,0,2.8557225907205193,488.1,499,2,49.179017452321666,0.09,5
114,4.98,498,0,49.8,6.62,16,0,2.699719401805463,488.4,499,2,49.2008869099661,0.09,5
115,4.98,498,0,49.8,6.39,16,0,2.6851443164195103,488.63,499,2,49.223599292135546,0.09,5
116,4.98,498,0,49.8,6.14,15,0,2.5976679518134698,488.88,499,2,49.244449002661796,0.09,5
117,4.98,498,0,49.8,5.93,14,0,2.5316381888397705,489.09,499,2,49.26245830223862,0.09,5
118,4.98,498,0,49.8,5.77,14,0,2.5657219827817066,489.25,500,2,49.2805563313081,0.09,5
119,4.98,498,0,49.8,5.61,14,0,2.5021001279934927,489.41,500,2,49.29361525644579,0.09,5
120,4.98,498,0,49.8,5.41,14,0,2.4988684307789057,489.61,500,2,49.31385672046413,0.09,5
121,4.98,498,0,49.8,5.15,14,0,2.4094720491334938,489.87,500,2,49.33592437913201,0.09,5
122,4.98,498,0,49.8,4.95,13,0,2.332792145031184,490.07,500,2,49.35262829061812,0.09,5
123,4.98,498,0,49.8,4.78,13,0,2.2943936942561596,490.24,500,2,49.368153150128535,0.09,5
124,4.98,498,0,49.8,4.57,13,0,2.239475948799747,490.45,500,2,49.387025450297,0.09,5
125,4.98,498,0,49.8,4.41,13,0,2.127715140043826,490.61,500,2,49.3983795178536,0.09,5
126,4.98,498,0,49.8,4.29,13,0,2.095184473930155,490.73,500,2,49.4092076234764,0.09,5
127,4.98,498,0,49.8,4.16,13,0,2.0924105281186614,490.86,500,2,49.42232350472872,0.09,5
128,4.98,498,0,49.8,3.96,13,0,2.1645444151720534,491.06,500,2,49.44578093756082,0.09,5
129,4.98,498,0,49.8,3.87,13,0,2.1351081632289426,491.15,500,2,49.453656501962946,0.09,5
130,4.98,498,0,49.8,3.74,12,0,2.057850207072292,491.28,500,2,49.463603597070055,0.09,5
131,4.98,498,0,49.8,3.57,12,0,2.041266194489998,491.45,500,2,49.480202142275104,0.09,5
132,4.98,498,0,49.8,3.43,12,0,2.0363117778389572,491.59,500,2,49.494228823860745,0.09,5
