,day,s,s,s,i,i,i,r,r,r,edgecount,edgecount,edgecount,suscedgecount,suscedgecount,suscedgecount,ped
,,mean,max,min,mean,max,min,mean,max,min,mean,max,min,mean,max,min,
11420,21,22.0,35,9,319.05,348,300,158.95,180,119,0.967442021941397,0.9870851270656853,0.9457019858353006,0.5747840313681023,0.6394455181563815,0.539157042572215,0.058
11421,22,17.55,27,7,311.35,341,289,171.1,192,136,0.9748229412581587,0.9901402582974587,0.9619497292042772,0.5825521963962346,0.6468638307266661,0.5403920056947978,0.058
11422,23,13.8,20,5,302.25,342,280,183.95,204,140,0.9808429384807665,0.9929176503263436,0.9718094709068185,0.590127878496827,0.6672121908592497,0.549359333470197,0.058
11423,24,10.95,17,3,292.7,332,271,196.35,219,154,0.9853700874878488,0.9961116511595611,0.9775031245660325,0.6016515052866642,0.6767677464148052,0.5420895236721194,0.058
11424,25,8.95,15,1,282.95,323,259,208.1,232,167,0.9885363144007779,0.9988890431884461,0.9802805165949173,0.615257843561489,0.688353616850349,0.5662840713799793,0.058
11425,26,7.2,15,0,271.2,314,246,221.6,248,179,0.9912581585890848,1.0,0.982363560616581,0.6253501412512372,0.6969125959975634,0.5,0.058
11426,27,6.0,14,0,261.4,306,242,232.6,253,189,0.9930148590473544,1.0,0.9837522566310235,0.6332110630011121,0.7133640552995392,0.5,0.058
11427,28,4.85,9,0,251.65,293,231,243.5,266,203,0.9947854464657688,1.0,0.9904179975003472,0.6588391406007683,0.7647058823529411,0.5,0.058
11428,29,3.9,8,0,243.1,282,223,253.0,273,216,0.9960283293986943,1.0,0.9918066935147896,0.683051856850486,0.7952380952380952,0.5,0.058
11429,30,3.45,8,0,234.2,275,212,262.35,284,223,0.9966324121649771,1.0,0.9925010415220108,0.6863683674164789,0.7952380952380952,0.5,0.058
11430,31,3.05,7,0,225.75,260,204,271.2,292,238,0.9971184557700319,1.0,0.9927787807248993,0.6974962939982837,0.7952380952380952,0.55,0.058
11431,32,2.4,6,0,217.75,248,195,279.85,305,250,0.9978544646576865,1.0,0.993750867935009,0.7170829154977223,0.7952380952380952,0.6190476190476191,0.058
11432,33,2.2,5,0,208.5,239,183,289.3,317,259,0.998132203860575,1.0,0.9950006943480072,0.7302388137200415,0.8154761904761905,0.6190476190476191,0.058
11433,34,2.1,5,0,201.25,231,176,296.65,324,267,0.9982502430218027,1.0,0.9952784335508957,0.7345848858366669,0.8309523809523809,0.6190476190476191,0.058
11434,35,1.65,5,0,192.9,224,171,305.45,329,275,0.9988126649076519,1.0,0.9958339119566727,0.7739865498639661,0.8666666666666667,0.7019323671497585,0.058
11435,36,1.5,5,0,185.65,217,168,312.85,332,282,0.9989445910290238,1.0,0.9958339119566727,0.7790647741854604,0.8666666666666667,0.7019323671497585,0.058
11436,37,1.15,4,0,178.65,208,160,320.2,340,291,0.9992153867518401,1.0,0.9968059991667824,0.7804396917119175,0.88,0.6038961038961039,0.058
11437,38,1.0,3,0,171.95,199,154,327.05,346,300,0.9993681433134286,1.0,0.9973614775725593,0.7912865460283833,0.9047619047619048,0.6363636363636364,0.058
11438,39,0.85,2,0,164.3,191,144,334.85,356,308,0.9995208998750174,1.0,0.9984724343841134,0.7996680477648083,0.9047619047619048,0.6363636363636364,0.058
11439,40,0.7,2,0,157.7,175,141,341.6,359,324,0.9995972781558116,1.0,0.9984724343841134,0.8135668211162282,0.9259259259259259,0.6538461538461539,0.058
11440,41,0.6,2,0,151.05,167,133,348.35,367,332,0.9996528259963894,1.0,0.9984724343841134,0.8174562844562845,0.9523809523809523,0.6538461538461539,0.058
11441,42,0.6,2,0,144.65,159,129,354.75,371,340,0.999673656436606,1.0,0.9984724343841134,0.8280039035039035,0.9523809523809523,0.6538461538461539,0.058
11442,43,0.5,1,0,138.7,153,125,360.8,375,346,0.9997778086376892,1.0,0.9987501735870018,0.855006068006068,0.9523809523809523,0.6538461538461539,0.058
11443,44,0.5,1,0,133.05,149,121,366.45,378,350,0.9997986390779058,1.0,0.9990279127898903,0.8674602804602806,0.9523809523809523,0.7272727272727273,0.058
11444,45,0.45,1,0,126.95,143,110,372.6,389,356,0.9998611303985557,1.0,0.9991667823913345,0.8943765699321256,0.9523809523809523,0.7272727272727273,0.058
11445,46,0.4,1,0,122.55,139,104,377.05,395,360,0.9998819608387723,1.0,0.9993056519927788,0.8997522847522849,0.9523809523809523,0.7727272727272727,0.058
11446,47,0.35,1,0,117.85,138,100,381.8,399,361,0.9998958477989168,1.0,0.9993056519927788,0.8997168968597541,0.9523809523809523,0.7727272727272727,0.058
11447,48,0.35,1,0,112.65,131,92,387.0,407,368,0.9998958477989168,1.0,0.9993056519927788,0.8997168968597541,0.9523809523809523,0.7727272727272727,0.058
11448,49,0.35,1,0,107.95,125,86,391.7,413,374,0.9998958477989168,1.0,0.9993056519927788,0.8997168968597541,0.9523809523809523,0.7727272727272727,0.058
11449,50,0.35,1,0,103.05,122,80,396.6,419,377,0.9998958477989168,1.0,0.9993056519927788,0.8997168968597541,0.9523809523809523,0.7727272727272727,0.058
11450,51,0.35,1,0,99.3,120,78,400.35,421,379,0.9999027912789892,1.0,0.999444521594223,0.9062104033532606,0.9523809523809523,0.8181818181818182,0.058
11451,52,0.35,1,0,94.8,116,77,404.85,422,383,0.9999027912789892,1.0,0.999444521594223,0.9062104033532606,0.9523809523809523,0.8181818181818182,0.058
11452,53,0.35,1,0,90.5,112,75,409.15,424,387,0.9999027912789892,1.0,0.999444521594223,0.9062104033532606,0.9523809523809523,0.8181818181818182,0.058
11453,54,0.3,1,0,86.95,109,74,412.75,425,390,0.99993750867935,1.0,0.9997222607971115,0.9275485008818342,0.96,0.8888888888888888,0.058
11454,55,0.3,1,0,83.45,106,71,416.25,429,393,0.99993750867935,1.0,0.9997222607971115,0.9275485008818342,0.96,0.8888888888888888,0.058
11455,56,0.2,1,0,80.05,101,68,419.75,432,398,0.9999583391195668,1.0,0.9997222607971115,0.9217460317460316,0.96,0.8888888888888888,0.058
11456,57,0.2,1,0,76.9,94,65,422.9,435,405,0.9999652825996389,1.0,0.9997222607971115,0.9384126984126984,1.0,0.8888888888888888,0.058
11457,58,0.15,1,0,73.1,93,64,426.75,436,407,0.9999722260797113,1.0,0.9997222607971115,0.9312169312169312,1.0,0.8888888888888888,0.058
11458,59,0.15,1,0,69.8,89,61,430.05,439,411,0.9999722260797113,1.0,0.9997222607971115,0.9312169312169312,1.0,0.8888888888888888,0.058
11459,60,0.15,1,0,66.85,83,57,433.0,443,417,0.9999722260797113,1.0,0.9997222607971115,0.9312169312169312,1.0,0.8888888888888888,0.058
11460,61,0.15,1,0,64.25,82,54,435.6,446,418,0.9999722260797113,1.0,0.9997222607971115,0.9312169312169312,1.0,0.8888888888888888,0.058
11461,62,0.15,1,0,61.5,79,48,438.35,452,421,0.9999722260797113,1.0,0.9997222607971115,0.9312169312169312,1.0,0.8888888888888888,0.058
11462,63,0.15,1,0,59.2,76,47,440.65,453,424,0.9999722260797113,1.0,0.9997222607971115,0.9312169312169312,1.0,0.8888888888888888,0.058
11463,64,0.15,1,0,56.5,73,46,443.35,454,427,0.9999791695597834,1.0,0.9997222607971115,0.947089947089947,1.0,0.8888888888888888,0.058
11464,65,0.15,1,0,54.25,72,46,445.6,454,428,0.9999791695597834,1.0,0.9997222607971115,0.947089947089947,1.0,0.8888888888888888,0.058
11465,66,0.15,1,0,52.0,67,43,447.85,457,433,0.9999861130398555,1.0,0.9998611303985557,0.9656084656084656,1.0,0.9444444444444444,0.058
11466,67,0.15,1,0,50.4,67,41,449.45,459,433,0.9999861130398555,1.0,0.9998611303985557,0.9656084656084656,1.0,0.9444444444444444,0.058
11467,68,0.15,1,0,48.7,63,41,451.15,459,437,0.9999861130398555,1.0,0.9998611303985557,0.9656084656084656,1.0,0.9444444444444444,0.058
11468,69,0.1,1,0,47.0,61,39,452.9,461,439,0.9999930565199279,1.0,0.9998611303985557,0.9761904761904762,1.0,0.9523809523809523,0.058
11469,70,0.1,1,0,45.2,58,36,454.7,464,442,0.9999930565199279,1.0,0.9998611303985557,0.9761904761904762,1.0,0.9523809523809523,0.058
11470,71,0.1,1,0,44.0,55,35,455.9,465,445,0.9999930565199279,1.0,0.9998611303985557,0.9761904761904762,1.0,0.9523809523809523,0.058
11471,72,0.1,1,0,41.95,53,34,457.95,466,447,0.9999930565199279,1.0,0.9998611303985557,0.9761904761904762,1.0,0.9523809523809523,0.058
11472,73,0.1,1,0,40.7,52,32,459.2,468,448,0.9999930565199279,1.0,0.9998611303985557,0.9761904761904762,1.0,0.9523809523809523,0.058
11473,74,0.1,1,0,39.05,48,31,460.85,469,452,0.9999930565199279,1.0,0.9998611303985557,0.9761904761904762,1.0,0.9523809523809523,0.058
11474,75,0.1,1,0,37.5,46,30,462.4,470,454,0.9999930565199279,1.0,0.9998611303985557,0.9761904761904762,1.0,0.9523809523809523,0.058
11475,76,0.05,1,0,36.1,45,28,463.85,472,455,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11476,77,0.05,1,0,34.6,44,25,465.35,475,456,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11477,78,0.05,1,0,32.9,41,25,467.05,475,459,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11478,79,0.05,1,0,31.45,40,25,468.5,475,460,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11479,80,0.05,1,0,30.05,37,24,469.9,476,463,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11480,81,0.05,1,0,28.7,36,23,471.25,477,464,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11481,82,0.05,1,0,27.75,34,22,472.2,478,466,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11482,83,0.05,1,0,26.7,33,21,473.25,479,467,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11483,84,0.05,1,0,25.3,31,21,474.65,479,469,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11484,85,0.05,1,0,24.25,28,18,475.7,482,472,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11485,86,0.05,1,0,23.3,28,18,476.65,482,472,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11486,87,0.05,1,0,22.7,28,18,477.25,482,472,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11487,88,0.05,1,0,21.85,27,17,478.1,483,473,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11488,89,0.05,1,0,21.15,27,16,478.8,484,473,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11489,90,0.05,1,0,20.6,27,16,479.35,484,473,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11490,91,0.05,1,0,19.9,25,16,480.05,484,475,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11491,92,0.05,1,0,19.3,24,16,480.65,484,476,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11492,93,0.05,1,0,18.65,24,15,481.3,485,476,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11493,94,0.05,1,0,17.85,22,14,482.1,486,478,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11494,95,0.05,1,0,16.9,22,12,483.05,488,478,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11495,96,0.05,1,0,16.45,22,12,483.5,488,478,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11496,97,0.05,1,0,15.55,22,9,484.4,491,478,1.0,1.0,1.0,1.0,1.0,1.0,0.058
11497,98,0.0,0,0,15.05,22,8,484.95,492,478,1.0,1.0,1.0,,,,0.058
11498,99,0.0,0,0,14.4,21,8,485.6,492,479,1.0,1.0,1.0,,,,0.058
11499,100,0.0,0,0,13.6,20,8,486.4,492,480,1.0,1.0,1.0,,,,0.058
11500,101,0.0,0,0,13.2,19,5,486.8,495,481,1.0,1.0,1.0,,,,0.058
11501,102,0.0,0,0,13.0,18,5,487.0,495,482,1.0,1.0,1.0,,,,0.058
11502,103,0.0,0,0,12.6,18,5,487.4,495,482,1.0,1.0,1.0,,,,0.058
11503,104,0.0,0,0,12.0,17,5,488.0,495,483,1.0,1.0,1.0,,,,0.058
11504,105,0.0,0,0,11.45,17,5,488.55,495,483,1.0,1.0,1.0,,,,0.058
11505,106,0.0,0,0,11.3,16,5,488.7,495,484,1.0,1.0,1.0,,,,0.058
11506,107,0.0,0,0,10.8,16,4,489.2,496,484,1.0,1.0,1.0,,,,0.058
11507,108,0.0,0,0,10.4,16,4,489.6,496,484,1.0,1.0,1.0,,,,0.058
11508,109,0.0,0,0,10.15,16,4,489.85,496,484,1.0,1.0,1.0,,,,0.058
11509,110,0.0,0,0,9.8,15,4,490.2,496,485,1.0,1.0,1.0,,,,0.058
11510,111,0.0,0,0,9.3,15,3,490.7,497,485,1.0,1.0,1.0,,,,0.058
11511,112,0.0,0,0,8.85,15,3,491.15,497,485,1.0,1.0,1.0,,,,0.058
11512,113,0.0,0,0,8.45,15,2,491.55,498,485,1.0,1.0,1.0,,,,0.058
11513,114,0.0,0,0,8.2,14,2,491.8,498,486,1.0,1.0,1.0,,,,0.058
11514,115,0.0,0,0,7.9,14,2,492.1,498,486,1.0,1.0,1.0,,,,0.058
11515,116,0.0,0,0,7.6,14,1,492.4,499,486,1.0,1.0,1.0,,,,0.058
11516,117,0.0,0,0,7.35,13,1,492.65,499,487,1.0,1.0,1.0,,,,0.058
11517,118,0.0,0,0,7.05,13,1,492.95,499,487,1.0,1.0,1.0,,,,0.058
11518,119,0.0,0,0,6.85,13,1,493.15,499,487,1.0,1.0,1.0,,,,0.058
11519,120,0.0,0,0,6.6,12,1,493.4,499,488,1.0,1.0,1.0,,,,0.058
11520,121,0.0,0,0,6.35,12,1,493.65,499,488,1.0,1.0,1.0,,,,0.058
11521,122,0.0,0,0,6.05,11,0,493.95,500,489,1.0,1.0,1.0,,,,0.058
11522,123,0.0,0,0,5.75,11,0,494.25,500,489,1.0,1.0,1.0,,,,0.058
11523,124,0.0,0,0,5.55,11,0,494.45,500,489,1.0,1.0,1.0,,,,0.058
11524,125,0.0,0,0,5.4,11,0,494.6,500,489,1.0,1.0,1.0,,,,0.058
11525,126,0.0,0,0,5.35,11,0,494.65,500,489,1.0,1.0,1.0,,,,0.058
11526,127,0.0,0,0,5.15,10,0,494.85,500,490,1.0,1.0,1.0,,,,0.058
11527,128,0.0,0,0,4.85,10,0,495.15,500,490,1.0,1.0,1.0,,,,0.058
11528,129,0.0,0,0,4.6,10,0,495.4,500,490,1.0,1.0,1.0,,,,0.058
11529,130,0.0,0,0,4.45,10,0,495.55,500,490,1.0,1.0,1.0,,,,0.058
11530,131,0.0,0,0,4.3,8,0,495.7,500,492,1.0,1.0,1.0,,,,0.058
11531,132,0.0,0,0,4.05,8,0,495.95,500,492,1.0,1.0,1.0,,,,0.058
11532,133,0.0,0,0,3.9,8,0,496.1,500,492,1.0,1.0,1.0,,,,0.058
11533,134,0.0,0,0,3.55,8,0,496.45,500,492,1.0,1.0,1.0,,,,0.058
11534,135,0.0,0,0,3.45,8,0,496.55,500,492,1.0,1.0,1.0,,,,0.058
11535,136,0.0,0,0,3.25,8,0,496.75,500,492,1.0,1.0,1.0,,,,0.058
11536,137,0.0,0,0,3.2,8,0,496.8,500,492,1.0,1.0,1.0,,,,0.058
11537,138,0.0,0,0,3.2,8,0,496.8,500,492,1.0,1.0,1.0,,,,0.058
11538,139,0.0,0,0,3.0,8,0,497.0,500,492,1.0,1.0,1.0,,,,0.058
11539,140,0.0,0,0,2.9,6,0,497.1,500,494,1.0,1.0,1.0,,,,0.058
11540,141,0.0,0,0,2.8,6,0,497.2,500,494,1.0,1.0,1.0,,,,0.058
11541,142,0.0,0,0,2.75,6,0,497.25,500,494,1.0,1.0,1.0,,,,0.058
11542,143,0.0,0,0,2.6,6,0,497.4,500,494,1.0,1.0,1.0,,,,0.058
11543,144,0.0,0,0,2.5,6,0,497.5,500,494,1.0,1.0,1.0,,,,0.058
11544,145,0.0,0,0,2.35,6,0,497.65,500,494,1.0,1.0,1.0,,,,0.058
11545,146,0.0,0,0,2.25,6,0,497.75,500,494,1.0,1.0,1.0,,,,0.058
11546,147,0.0,0,0,2.1,6,0,497.9,500,494,1.0,1.0,1.0,,,,0.058
11547,148,0.0,0,0,2.0,6,0,498.0,500,494,1.0,1.0,1.0,,,,0.058
11548,149,0.0,0,0,1.9,5,0,498.1,500,495,1.0,1.0,1.0,,,,0.058
11549,150,0.0,0,0,1.75,4,0,498.25,500,496,1.0,1.0,1.0,,,,0.058
11550,151,0.0,0,0,1.7,4,0,498.3,500,496,1.0,1.0,1.0,,,,0.058
11551,152,0.0,0,0,1.65,4,0,498.35,500,496,1.0,1.0,1.0,,,,0.058
11552,153,0.0,0,0,1.5,4,0,498.5,500,496,1.0,1.0,1.0,,,,0.058
11553,154,0.0,0,0,1.45,4,0,498.55,500,496,1.0,1.0,1.0,,,,0.058
11554,155,0.0,0,0,1.3,3,0,498.7,500,497,1.0,1.0,1.0,,,,0.058
11555,156,0.0,0,0,1.25,3,0,498.75,500,497,1.0,1.0,1.0,,,,0.058
11556,157,0.0,0,0,1.15,3,0,498.85,500,497,1.0,1.0,1.0,,,,0.058
11557,158,0.0,0,0,1.1,3,0,498.9,500,497,1.0,1.0,1.0,,,,0.058
11558,159,0.0,0,0,0.9,3,0,499.1,500,497,1.0,1.0,1.0,,,,0.058
11559,160,0.0,0,0,0.85,3,0,499.15,500,497,1.0,1.0,1.0,,,,0.058
11560,161,0.0,0,0,0.8,3,0,499.2,500,497,1.0,1.0,1.0,,,,0.058
11561,162,0.0,0,0,0.75,3,0,499.25,500,497,1.0,1.0,1.0,,,,0.058
11562,163,0.0,0,0,0.75,3,0,499.25,500,497,1.0,1.0,1.0,,,,0.058
11563,164,0.0,0,0,0.65,3,0,499.35,500,497,1.0,1.0,1.0,,,,0.058
11564,165,0.0,0,0,0.65,3,0,499.35,500,497,1.0,1.0,1.0,,,,0.058
11565,166,0.0,0,0,0.6,3,0,499.4,500,497,1.0,1.0,1.0,,,,0.058
11566,167,0.0,0,0,0.55,2,0,499.45,500,498,1.0,1.0,1.0,,,,0.058
11567,168,0.0,0,0,0.55,2,0,499.45,500,498,1.0,1.0,1.0,,,,0.058
11568,169,0.0,0,0,0.55,2,0,499.45,500,498,1.0,1.0,1.0,,,,0.058
11569,170,0.0,0,0,0.5,2,0,499.5,500,498,1.0,1.0,1.0,,,,0.058
11570,171,0.0,0,0,0.5,2,0,499.5,500,498,1.0,1.0,1.0,,,,0.058
11571,172,0.0,0,0,0.4,1,0,499.6,500,499,1.0,1.0,1.0,,,,0.058
11572,173,0.0,0,0,0.35,1,0,499.65,500,499,1.0,1.0,1.0,,,,0.058
11573,174,0.0,0,0,0.35,1,0,499.65,500,499,1.0,1.0,1.0,,,,0.058
11574,175,0.0,0,0,0.35,1,0,499.65,500,499,1.0,1.0,1.0,,,,0.058
11575,176,0.0,0,0,0.3,1,0,499.7,500,499,1.0,1.0,1.0,,,,0.058
11576,177,0.0,0,0,0.25,1,0,499.75,500,499,1.0,1.0,1.0,,,,0.058
11577,178,0.0,0,0,0.25,1,0,499.75,500,499,1.0,1.0,1.0,,,,0.058
11578,179,0.0,0,0,0.25,1,0,499.75,500,499,1.0,1.0,1.0,,,,0.058
11579,180,0.0,0,0,0.2,1,0,499.8,500,499,1.0,1.0,1.0,,,,0.058
11580,181,0.0,0,0,0.2,1,0,499.8,500,499,1.0,1.0,1.0,,,,0.058
11581,182,0.0,0,0,0.2,1,0,499.8,500,499,1.0,1.0,1.0,,,,0.058
11582,183,0.0,0,0,0.2,1,0,499.8,500,499,1.0,1.0,1.0,,,,0.058
11583,184,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11584,185,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11585,186,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11586,187,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11587,188,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11588,189,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11589,190,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11590,191,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11591,192,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11592,193,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11593,194,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11594,195,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11595,196,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11596,197,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11597,198,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11598,199,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11599,200,0.0,0,0,0.15,1,0,499.85,500,499,1.0,1.0,1.0,,,,0.058
11600,1,497.4,499,496,2.5,4,1,0.1,1,0,0.9994697700041317,1.0,0.9986227792315108,0.9997389073692909,1.0,0.9992742717979092,0.059
11601,2,494.1,499,490,5.5,10,1,0.4,2,0,0.9965362897672497,1.0,0.9910480650048202,0.9983019931281574,1.0,0.9957894158531869,0.059
11602,3,487.95,499,478,11.35,21,1,0.7,3,0,0.9873915438644815,1.0,0.9680484781710508,0.9936211448245527,1.0,0.9833989187079526,0.059
11603,4,475.95,499,454,22.35,42,0,1.7,4,0,0.9640820823578021,1.0,0.9173667538906487,0.9810414711909814,1.0,0.9538760062461071,0.059
11604,5,459.1,499,431,37.5,64,0,3.4,7,0,0.9302231097644953,1.0,0.8712298581462609,0.9613675527044645,1.0,0.9250991192729648,0.059
11605,6,436.3,499,398,58.1,97,0,5.6,11,1,0.8859110315383557,1.0,0.8070513703346647,0.9325666866792874,1.0,0.8786503222082843,0.059
11606,7,408.75,499,358,83.05,135,0,8.2,17,1,0.8355047514116514,1.0,0.7346095579121333,0.8948205815926867,1.0,0.81416275853068,0.059
11607,8,377.7,499,313,110.1,172,0,12.2,23,1,0.7896432998209615,1.0,0.7033466464674287,0.8525738538038283,1.0,0.7596370594931501,0.059
11608,9,344.0,499,270,137.55,207,0,18.45,30,1,0.7574989670844234,1.0,0.6886103842445944,0.8115202991109196,1.0,0.705117642512677,0.059
11609,10,304.5,499,217,169.3,248,0,26.2,40,1,0.7356218151769728,1.0,0.6924666023963642,0.7643296841796622,1.0,0.6497545564901713,0.059
11610,11,266.6,499,171,199.15,286,0,34.25,52,1,0.7336386172703483,1.0,0.696185098471285,0.7226418861917041,1.0,0.6043598006934673,0.059
11611,12,229.05,499,141,226.55,310,0,44.4,69,1,0.7479754854703208,1.0,0.7014185373915439,0.6867642603257649,1.0,0.5781326602562,0.059
11612,13,194.15,499,99,251.65,339,0,54.2,82,1,0.7730753339760363,1.0,0.7132626360005508,0.6571769092383641,1.0,0.5590932067689794,0.059
11613,14,162.1,499,73,273.8,354,0,64.1,97,1,0.8048478171050821,1.0,0.7151907450764358,0.6326309215830659,1.0,0.5491621385459268,0.059
11614,15,132.65,499,57,291.15,350,0,76.2,108,1,0.8397465913785979,1.0,0.7343341137584355,0.613072088867082,1.0,0.5439567544190251,0.059
11615,16,107.6,499,40,304.15,355,0,88.25,120,1,0.873963641371712,1.0,0.7716567965844925,0.5985180499313674,1.0,0.5272775375641634,0.059
11616,17,86.7,499,31,311.1,342,0,102.2,130,1,0.9044690813937473,1.0,0.8147638066382041,0.5890330135339512,1.0,0.5342730928875181,0.059
11617,18,71.75,499,25,313.05,349,0,115.2,144,1,0.9279575816003305,1.0,0.8464398843134554,0.5857933664423352,1.0,0.5352935474484717,0.059
11618,19,60.7,499,17,311.3,344,0,128.0,156,1,0.9454827158793554,1.0,0.8756369646054263,0.5858154434063916,1.0,0.5348921436943196,0.059
11619,20,53.2,499,13,305.95,342,0,140.85,169,1,0.9579741082495523,1.0,0.8972593306707065,0.5923430402758244,1.0,0.5438377047546616,0.059
11620,21,46.9,499,9,300.4,336,0,152.7,184,1,0.9679865032364688,1.0,0.9175044759674976,0.5958061196469027,1.0,0.5398133362741754,0.059
11621,22,41.4,499,6,292.9,328,0,165.7,194,1,0.976621677454896,1.0,0.9497314419501446,0.6011132598218671,1.0,0.5153310617553379,0.059
11622,23,38.1,499,4,284.25,318,0,177.65,210,1,0.982103016113483,1.0,0.9610246522517559,0.6127239542311933,1.0,0.5287634050356309,0.059
11623,24,35.5,499,3,274.55,314,0,189.95,222,1,0.9862140201074233,1.0,0.9684616444015975,0.6212791031407506,1.0,0.5309862373934382,0.059
11624,25,33.95,499,2,265.9,308,0,200.15,238,1,0.9887412202176009,1.0,0.9742459716292522,0.6343302410241183,1.0,0.5526315789473684,0.059
11625,26,32.45,499,2,257.75,293,0,209.8,252,1,0.990889684616444,1.0,0.9781021897810219,0.6448681598218816,1.0,0.5526315789473684,0.059
11626,27,31.35,499,1,249.0,286,0,219.65,260,1,0.9925905522655281,1.0,0.982922462470734,0.6599101354267175,1.0,0.5688875019503823,0.059
11627,28,30.6,499,0,240.35,280,0,229.05,269,1,0.9938162787494835,1.0,0.9856769040077125,0.6766871353118544,1.0,0.5817080147708951,0.059
11628,29,30.0,499,0,230.8,267,0,239.2,278,1,0.9948836248450625,1.0,0.9893954000826333,0.6981378630736303,1.0,0.56,0.059
11629,30,29.45,499,0,221.25,258,0,249.3,291,1,0.9957925905522653,1.0,0.989946288390029,0.7093367603987494,1.0,0.56,0.059
11630,31,28.9,499,0,212.5,251,0,258.6,303,1,0.9965362897672495,1.0,0.9924252857733095,0.7294648523661801,1.0,0.5789473684210527,0.059
11631,32,28.05,499,0,205.1,243,0,266.85,310,1,0.9975554331359318,1.0,0.9938025065417987,0.7566060362006441,1.0,0.631578947368421,0.059
11632,33,27.55,499,0,197.2,239,0,275.25,314,1,0.9980099159895331,1.0,0.9950420052334389,0.767173393415703,1.0,0.6744676365169724,0.059
11633,34,27.25,499,0,189.1,229,0,283.65,328,1,0.998347335077813,1.0,0.9953174493871367,0.7857049811622524,1.0,0.6783681214421253,0.059
11634,35,27.05,499,0,181.9,220,0,291.05,333,1,0.9985470320892439,1.0,0.9954551714639857,0.7854369990438402,1.0,0.6666666666666666,0.059
11635,36,26.6,499,0,175.75,212,0,297.65,340,1,0.998980856631318,1.0,0.996556948078777,0.8089721883072832,1.0,0.7058823529411765,0.059
11636,37,26.55,499,0,169.3,204,0,304.15,346,1,0.9990359454620574,1.0,0.996556948078777,0.8163952640798676,1.0,0.7058823529411765,0.059
11637,38,26.25,499,0,162.6,194,0,311.15,351,1,0.9992907313042277,1.0,0.996694670155626,0.8320179613074573,1.0,0.7058823529411765,0.059
11638,39,26.15,499,0,156.9,188,0,316.95,358,1,0.9993802506541798,1.0,0.9969701143093238,0.8394603303018388,1.0,0.7058823529411765,0.059
11639,40,26.15,499,0,151.45,181,0,322.4,364,1,0.9994077950695495,1.0,0.9971078363861727,0.8446049511131264,1.0,0.7058823529411765,0.059
11640,41,26.05,499,0,145.6,173,0,328.35,367,1,0.999476656107974,1.0,0.9976587246935684,0.8521658100367985,1.0,0.75,0.059
11641,42,26.0,499,0,139.9,166,0,334.1,371,1,0.9995317449387136,1.0,0.9979341688472663,0.8647398892227197,1.0,0.75,0.059
11642,43,25.9,499,0,134.65,162,0,339.45,375,1,0.9996212642886656,1.0,0.9980718909241152,0.8779700262386877,1.0,0.75,0.059
