day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,d
55,10.03,0,499,70.20553591225747,73.41,0,97,13.81047399328466,416.56,1,443,60.32191755385216,0.9999951807228916,0.9995180722891567,1.0,4.819277108431206e-05,0.9898245614035087,0.9491228070175438,1.0,0.02275297240262946,6
56,10.03,0,499,70.20553591225747,70.81,0,95,13.386783018931757,419.16,1,448,60.6612918031946,0.9999967871485944,0.9996787148594377,1.0,3.212851405622e-05,0.993157894736842,0.9657894736842104,1.0,0.01529941247763019,6
57,10.03,0,499,70.20553591225747,68.22,0,90,12.768790866876168,421.75,1,451,60.9584019449064,0.9999967871485944,0.9996787148594377,1.0,3.212851405622e-05,0.993157894736842,0.9657894736842104,1.0,0.01529941247763019,6
58,10.03,0,499,70.20553591225747,65.51,0,87,12.212342655334938,424.46,1,452,61.293040124281376,0.9999967871485944,0.9996787148594377,1.0,3.212851405622e-05,0.993157894736842,0.9657894736842104,1.0,0.01529941247763019,6
59,10.03,0,499,70.20553591225747,62.88,0,83,11.762189035595837,427.09,1,456,61.63628981551553,0.9999967871485944,0.9996787148594377,1.0,3.212851405622e-05,0.993157894736842,0.9657894736842104,1.0,0.01529941247763019,6
60,10.03,0,499,70.20553591225747,60.31,0,83,11.3979397394016,429.66,1,456,61.98863043357469,0.9999983935742972,0.9998393574297189,1.0,1.6064257028102134e-05,0.9964912280701753,0.9824561403508771,1.0,0.007845852552630865,6
61,10.03,0,499,70.20553591225747,57.75,0,81,10.995292840414239,432.22,1,458,62.33156374088363,0.9999983935742972,0.9998393574297189,1.0,1.6064257028102134e-05,0.9964912280701753,0.9824561403508771,1.0,0.007845852552630865,6
62,10.03,0,499,70.20553591225747,55.44,0,78,10.606192206975749,434.53,1,458,62.63578462150465,0.9999983935742972,0.9998393574297189,1.0,1.6064257028102134e-05,0.9964912280701753,0.9824561403508771,1.0,0.007845852552630865,6
63,10.03,0,499,70.20553591225747,53.32,0,74,10.226604243023896,436.65,1,461,62.91350082342092,0.9999983935742972,0.9998393574297189,1.0,1.6064257028102134e-05,0.9964912280701753,0.9824561403508771,1.0,0.007845852552630865,6
64,10.03,0,499,70.20553591225747,50.78,0,72,10.038894059576181,439.19,1,462,63.28861180211163,0.9999983935742972,0.9998393574297189,1.0,1.6064257028102134e-05,0.9964912280701753,0.9824561403508771,1.0,0.007845852552630865,6
65,10.03,0,499,70.20553591225747,49.0,0,70,9.782482798194419,440.97,1,464,63.532295930987935,0.9999983935742972,0.9998393574297189,1.0,1.6064257028102134e-05,0.9964912280701753,0.9824561403508771,1.0,0.007845852552630865,6
66,10.03,0,499,70.20553591225747,46.96,0,68,9.285505159150258,443.01,1,465,63.78127000962274,0.9999983935742972,0.9998393574297189,1.0,1.6064257028102134e-05,0.9964912280701753,0.9824561403508771,1.0,0.007845852552630865,6
67,10.03,0,499,70.20553591225747,44.92,0,64,8.870197519807776,445.05,1,466,64.04518212586606,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
68,10.03,0,499,70.20553591225747,43.42,0,61,8.666876454337368,446.55,1,467,64.25381724304813,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
69,10.03,0,499,70.20553591225747,41.77,0,60,8.494626941113236,448.2,1,468,64.48976114802484,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
70,10.03,0,499,70.20553591225747,40.02,0,57,8.38587075280965,449.95,1,472,64.7494588721977,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
71,10.03,0,499,70.20553591225747,38.52,0,54,8.270038413062867,451.45,1,473,64.96718285784638,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
72,10.03,0,499,70.20553591225747,36.97,0,52,8.03961781090709,453.0,1,474,65.1790075891236,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
73,10.03,0,499,70.20553591225747,35.4,0,51,7.844447305919873,454.57,1,477,65.3976577284205,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
74,10.03,0,499,70.20553591225747,34.03,0,50,7.798542987460718,455.94,1,480,65.60331046093896,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
75,10.03,0,499,70.20553591225747,32.74,0,49,7.679988425917203,457.23,1,480,65.78736101020368,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
76,10.03,0,499,70.20553591225747,31.51,0,46,7.421637762024437,458.46,1,481,65.94601710275741,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
77,10.03,0,499,70.20553591225747,30.36,0,46,7.382096825113683,459.61,1,481,66.11787682891546,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
78,10.03,0,499,70.20553591225747,29.21,0,45,7.253414382345752,460.76,1,483,66.27873800179897,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
79,10.03,0,499,70.20553591225747,28.24,0,43,6.987897185184328,461.73,1,484,66.39792119783525,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
80,10.03,0,499,70.20553591225747,27.13,0,42,6.855882971079021,462.84,1,485,66.55319433932287,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
81,10.03,0,499,70.20553591225747,26.03,0,39,6.6628094902248485,463.94,1,486,66.69844999940577,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
82,10.03,0,499,70.20553591225747,25.09,0,38,6.621201026271822,464.88,1,490,66.83694617303645,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
83,10.02,0,499,70.20661858350175,23.98,0,37,6.334098837309699,466.0,1,490,66.97806063227425,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
84,10.02,0,499,70.20661858350175,22.96,0,33,6.10004139744191,467.02,1,490,67.11003778658728,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
85,10.02,0,499,70.20661858350175,22.08,0,33,5.969078571261982,467.9,1,490,67.22996866627774,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
86,10.02,0,499,70.20661858350175,21.3,0,32,5.852565698266466,468.68,1,490,67.33646557371122,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
87,10.01,0,499,70.20784367242248,20.52,0,32,5.8577066564251306,469.47,1,492,67.45450468293578,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
88,10.01,0,499,70.20784367242248,19.78,0,31,5.800696579556702,470.21,1,492,67.55981935972885,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
89,10.01,0,499,70.20784367242248,19.06,0,29,5.597293718369348,470.93,1,492,67.64975979262601,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
90,10.01,0,499,70.20784367242248,18.33,0,28,5.38245372305309,471.66,1,492,67.74122180263012,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
91,10.01,0,499,70.20784367242248,17.64,0,27,5.457864310175073,472.35,1,494,67.8497113725131,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
92,10.01,0,499,70.20784367242248,17.02,0,27,5.2665899495755015,472.97,1,494,67.92649845177647,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
93,10.01,0,499,70.20784367242248,16.37,0,26,5.129937877427234,473.62,1,494,68.0124439000138,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
94,10.01,0,499,70.20784367242248,15.73,0,25,4.98858292463497,474.26,1,494,68.09672562175102,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
95,10.01,0,499,70.20784367242248,15.05,0,25,4.895627816447214,474.94,1,494,68.19088182181224,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
96,10.01,0,499,70.20784367242248,14.43,0,24,4.799526491796304,475.56,1,494,68.27533680738321,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
97,10.01,0,499,70.20784367242248,13.98,0,23,4.653618121006666,476.01,1,494,68.33141091161309,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
98,10.01,0,499,70.20784367242248,13.37,0,23,4.491642069983815,476.62,1,494,68.4106406750862,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
99,10.01,0,499,70.20784367242248,12.76,0,22,4.330115355264684,477.23,1,495,68.49004277700489,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
100,10.01,0,499,70.20784367242248,12.16,0,21,4.2156993740210185,477.83,1,496,68.57113905362162,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
101,10.01,0,499,70.20784367242248,11.77,0,21,4.123975232366426,478.22,1,496,68.62231283031647,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
102,10.01,0,499,70.20784367242248,11.35,0,21,3.9296207440310575,478.64,1,496,68.67233280535395,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
103,10.01,0,499,70.20784367242248,10.97,0,21,3.8361781275460376,479.02,1,496,68.72283375114766,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
104,10.01,0,499,70.20784367242248,10.53,0,20,3.764413378045519,479.46,1,496,68.78357508897165,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
105,10.01,0,499,70.20784367242248,10.13,0,20,3.748817995533575,479.86,1,497,68.84120506754304,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
106,10.01,0,499,70.20784367242248,9.79,0,19,3.712645603035305,480.2,1,497,68.88887259693517,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
107,10.01,0,499,70.20784367242248,9.39,0,19,3.5445077730956323,480.6,1,497,68.93826838908016,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
108,10.01,0,499,70.20784367242248,8.99,0,18,3.355968601242457,481.0,1,497,68.98718955887625,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
109,10.01,0,499,70.20784367242248,8.71,0,18,3.3099024978773235,481.28,1,498,69.02599129854981,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
110,10.01,0,499,70.20784367242248,8.25,0,17,3.236081306491267,481.74,1,499,69.08984342612499,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
111,10.01,0,499,70.20784367242248,8.02,0,17,3.241087234963981,481.97,1,499,69.12358351517808,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
112,10.01,0,499,70.20784367242248,7.77,0,17,3.2156655688216476,482.22,1,499,69.15895612370976,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
113,10.01,0,499,70.20784367242248,7.47,0,17,3.166921839798693,482.52,1,499,69.19997080632302,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
114,10.01,0,499,70.20784367242248,7.22,0,16,3.04703863520705,482.77,1,499,69.2311098109554,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
115,10.01,0,499,70.20784367242248,6.87,0,15,2.8802882852347618,483.12,1,499,69.27507459105303,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
116,10.01,0,499,70.20784367242248,6.58,0,15,2.749398464972278,483.41,1,499,69.31207351791993,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
117,10.01,0,499,70.20784367242248,6.39,0,14,2.715072036174392,483.6,1,499,69.33828653635724,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
118,10.01,0,499,70.20784367242248,6.13,0,14,2.743790049982658,483.86,1,500,69.37702877186456,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
119,10.01,0,499,70.20784367242248,5.93,0,14,2.6751946969644407,484.06,1,500,69.40349305679688,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
120,10.01,0,499,70.20784367242248,5.67,0,13,2.640228793269266,484.32,1,500,69.44002280872874,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
121,10.01,0,499,70.20784367242248,5.39,0,13,2.449056713895942,484.6,1,500,69.47363426931008,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
122,10.01,0,499,70.20784367242248,5.19,0,12,2.3728046738410686,484.8,1,500,69.50009083636242,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
123,10.01,0,499,70.20784367242248,4.91,0,12,2.3787569965183173,485.08,1,500,69.54101761775658,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
124,10.01,0,499,70.20784367242248,4.77,0,11,2.3131377089585605,485.22,1,500,69.55886686538216,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
125,10.01,0,499,70.20784367242248,4.65,0,11,2.341436147393994,485.34,1,500,69.57725449767578,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
126,10.01,0,499,70.20784367242248,4.42,0,11,2.29263202807638,485.57,1,500,69.6090460567396,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
127,10.01,0,499,70.20784367242248,4.23,0,11,2.2149856920895936,485.76,1,500,69.63398102314208,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
128,10.01,0,499,70.20784367242248,4.03,0,10,2.157697051408415,485.96,1,500,69.66121770774075,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
129,10.01,0,499,70.20784367242248,3.91,0,10,2.1324572064577847,486.08,1,500,69.67785614069679,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
130,10.01,0,499,70.20784367242248,3.8,0,10,2.049882972762153,486.19,1,500,69.69119402946491,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
131,10.01,0,499,70.20784367242248,3.61,0,10,1.9994696266457233,486.38,1,500,69.7171456963092,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
132,10.01,0,499,70.20784367242248,3.49,0,9,1.9410244093199236,486.5,1,500,69.73260617269631,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
133,10.01,0,499,70.20784367242248,3.39,0,9,1.9063689108465924,486.6,1,500,69.74614865729328,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
134,10.01,0,499,70.20784367242248,3.17,0,8,1.8370760694234969,486.82,1,500,69.77617607374847,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
135,10.01,0,499,70.20784367242248,3.04,0,8,1.8030277565553698,486.95,1,500,69.79412365643469,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
136,10.01,0,499,70.20784367242248,2.9,0,8,1.7666952541998069,487.09,1,500,69.81347370752376,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
137,10.01,0,499,70.20784367242248,2.77,0,8,1.751507287389287,487.22,1,500,69.8319165257303,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
138,10.01,0,499,70.20784367242248,2.66,0,8,1.7128156274793191,487.33,1,500,69.84673770246373,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
139,10.01,0,499,70.20784367242248,2.55,0,7,1.5978204852330262,487.44,1,500,69.85964572634262,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
140,10.01,0,499,70.20784367242248,2.42,0,7,1.5516690264604651,487.57,1,500,69.87727409067583,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
141,10.01,0,499,70.20784367242248,2.33,0,7,1.5045721563744872,487.66,1,500,69.88926594942525,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
142,10.01,0,499,70.20784367242248,2.28,0,7,1.4844650092327418,487.71,1,500,69.8960693104448,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
143,10.01,0,499,70.20784367242248,2.19,0,7,1.5021533365354705,487.8,1,500,69.90946526281927,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
144,10.01,0,499,70.20784367242248,2.15,0,7,1.5000000000000002,487.84,1,500,69.91520405159208,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
145,10.01,0,499,70.20784367242248,2.06,0,7,1.4690063982092787,487.93,1,500,69.92727174238485,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
146,10.01,0,499,70.20784367242248,1.95,0,6,1.4240006242195884,488.04,1,500,69.9421001524645,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
147,10.01,0,499,70.20784367242248,1.89,0,6,1.4062989609882983,488.1,1,500,69.95027093614725,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
148,10.01,0,499,70.20784367242248,1.81,0,6,1.412033421643548,488.18,1,500,69.96194925410772,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
149,10.01,0,499,70.20784367242248,1.77,0,6,1.4414849246103085,488.22,1,500,69.96833049835669,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
150,10.01,0,499,70.20784367242248,1.67,0,6,1.4002525024819883,488.32,1,500,69.98194283693704,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
151,10.01,0,499,70.20784367242248,1.62,0,6,1.3910246205403751,488.37,1,500,69.98883821544314,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
152,10.01,0,499,70.20784367242248,1.53,0,6,1.3062012158016147,488.46,1,500,70.000204905905,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
153,10.01,0,499,70.20784367242248,1.47,0,6,1.2346430392398586,488.52,1,500,70.00742817730129,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
154,10.01,0,499,70.20784367242248,1.41,0,5,1.1728838670800132,488.58,1,500,70.01503157511713,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
155,10.01,0,499,70.20784367242248,1.36,0,5,1.1679214031947542,488.63,1,500,70.02202467362635,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
156,10.01,0,499,70.20784367242248,1.3,0,5,1.1503183573395337,488.69,1,500,70.0303967191852,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
157,10.01,0,499,70.20784367242248,1.23,0,5,1.1268531314230703,488.76,1,500,70.04012125816591,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
158,10.01,0,499,70.20784367242248,1.21,0,5,1.1218221108914055,488.78,1,500,70.04292767418933,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
159,10.01,0,499,70.20784367242248,1.15,0,5,1.0766108438479103,488.84,1,500,70.05087905633773,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
160,10.01,0,499,70.20784367242248,1.06,0,5,1.0619212624657104,488.93,1,500,70.06364422740398,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
161,10.01,0,499,70.20784367242248,0.99,0,5,0.9999494936740504,489.0,1,500,70.07283368183438,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
162,10.01,0,499,70.20784367242248,0.95,0,5,0.9782999065065409,489.04,1,500,70.07829964267171,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
163,10.01,0,499,70.20784367242248,0.94,0,5,0.9828838212426768,489.05,1,500,70.07980659882911,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
164,10.01,0,499,70.20784367242248,0.9,0,4,0.9481507786158798,489.09,1,500,70.08509906614324,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
165,10.01,0,499,70.20784367242248,0.86,0,4,0.9213516640723504,489.13,1,500,70.09051218952462,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
166,10.01,0,499,70.20784367242248,0.85,0,4,0.9142530206997325,489.14,1,500,70.0918618022741,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
167,10.01,0,499,70.20784367242248,0.83,0,4,0.9107106782035334,489.16,1,500,70.0947007319888,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
168,10.01,0,499,70.20784367242248,0.83,0,4,0.9107106782035334,489.16,1,500,70.0947007319888,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
169,10.01,0,499,70.20784367242248,0.8,0,4,0.8989331499509896,489.19,1,500,70.09887605548626,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
170,10.01,0,499,70.20784367242248,0.77,0,3,0.8391313449880266,489.22,1,500,70.1024618078078,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
171,10.01,0,499,70.20784367242248,0.73,0,3,0.8147007878585694,489.26,1,500,70.10779866992996,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
172,10.01,0,499,70.20784367242248,0.72,0,3,0.8050346626579553,489.27,1,500,70.10912922009516,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
173,10.01,0,499,70.20784367242248,0.7,0,3,0.8102873913406629,489.29,1,500,70.1120740621252,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
174,10.01,0,499,70.20784367242248,0.7,0,3,0.8102873913406629,489.29,1,500,70.1120740621252,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
175,10.01,0,499,70.20784367242248,0.65,0,3,0.7571210756756961,489.34,1,500,70.11869014086548,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
176,10.01,0,499,70.20784367242248,0.61,0,3,0.750689918365335,489.38,1,500,70.12438876018741,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
177,10.01,0,499,70.20784367242248,0.59,0,3,0.7533762390570582,489.4,1,500,70.12730127303051,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
178,10.01,0,499,70.20784367242248,0.58,0,3,0.7410066862659938,489.41,1,500,70.12861128820477,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
179,10.01,0,499,70.20784367242248,0.57,0,3,0.7282884321503675,489.42,1,500,70.12991983858,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
180,10.01,0,499,70.20784367242248,0.55,0,3,0.7159792333764035,489.44,1,500,70.13267657256726,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
181,10.01,0,499,70.20784367242248,0.55,0,3,0.7159792333764035,489.44,1,500,70.13267657256726,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
182,10.01,0,499,70.20784367242248,0.55,0,3,0.7159792333764035,489.44,1,500,70.13267657256726,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
183,10.01,0,499,70.20784367242248,0.51,0,3,0.6741249472052229,489.48,1,500,70.1380284175641,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
184,10.01,0,499,70.20784367242248,0.47,0,3,0.6428314889862841,489.52,1,500,70.14350081847003,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
185,10.01,0,499,70.20784367242248,0.45,0,3,0.6256309946079568,489.54,1,500,70.14622821886671,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
186,10.01,0,499,70.20784367242248,0.43,0,3,0.6236905474591539,489.56,1,500,70.14909374707098,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
187,10.01,0,499,70.20784367242248,0.4,0,2,0.5860327153276885,489.59,1,500,70.15294906578242,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
188,10.01,0,499,70.20784367242248,0.37,0,2,0.5800557270337449,489.62,1,500,70.15722314627311,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
189,10.01,0,499,70.20784367242248,0.37,0,2,0.5800557270337449,489.62,1,500,70.15722314627311,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
190,10.01,0,499,70.20784367242248,0.36,0,2,0.5777000724747866,489.63,1,500,70.15864490243133,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
191,10.01,0,499,70.20784367242248,0.34,0,2,0.5724305789148303,489.65,1,500,70.16148400927563,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
192,10.01,0,499,70.20784367242248,0.34,0,2,0.5724305789148303,489.65,1,500,70.16148400927563,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
193,10.01,0,499,70.20784367242248,0.33,0,2,0.5695115752497348,489.66,1,500,70.16290136013995,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
194,10.01,0,499,70.20784367242248,0.33,0,2,0.5695115752497348,489.66,1,500,70.16290136013995,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
195,10.01,0,499,70.20784367242248,0.32,0,2,0.5663992238766582,489.67,1,500,70.16431724275107,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
196,10.01,0,499,70.20784367242248,0.29,0,2,0.5182526976156115,489.7,1,500,70.16826817433831,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
197,10.01,0,499,70.20784367242248,0.25,0,2,0.47937248544110234,489.74,1,500,70.1737554901828,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
198,10.01,0,499,70.20784367242248,0.25,0,2,0.47937248544110234,489.74,1,500,70.1737554901828,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
199,10.01,0,499,70.20784367242248,0.25,0,2,0.47937248544110234,489.74,1,500,70.1737554901828,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
200,10.01,0,499,70.20784367242248,0.25,0,2,0.47937248544110234,489.74,1,500,70.1737554901828,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
1,497.71,494,499,1.0758600036597532,2.23,0,5,1.0527021507443683,0.06,0,1,0.23868325657594203,0.999642683912692,0.9966046887631366,1.0,0.0005088460747950706,0.9999922455556637,0.9996986598229792,1.0,3.5462121775834005e-05,7
2,495.21,487,499,2.6866486201364,4.47,0,13,2.6683895949248173,0.32,0,3,0.5663992238766582,0.9980711398544867,0.988197251414713,1.0,0.002375917822739928,0.9992091659965092,0.9942593933547108,1.0,0.001072987203590495,7
3,490.61,474,499,5.346376097295947,8.69,0,25,5.157508990772483,0.7,0,4,0.8587046857760456,0.9931317704122878,0.96410670978173,1.0,0.006991766516820415,0.9967138065191853,0.9818590745074453,1.0,0.003467592426932636,7
4,482.62,453,499,9.273378864014749,15.98,0,44,8.812273351193868,1.4,0,5,1.1370704872299224,0.9808423605497171,0.9212611156022635,1.0,0.01620567564612578,0.9902880088531419,0.9577544950971428,1.0,0.008501554624745116,7
5,470.24,417,499,15.370258569225447,27.12,0,79,14.472739962432895,2.64,0,7,1.755338178588992,0.9579741309620049,0.8494745351657236,1.0,0.029900592562191748,0.9775899287425838,0.9113141763720901,1.0,0.016900482669951405,7
6,453.13,379,499,21.82513378301413,42.43,0,112,20.179124626877915,4.44,0,11,2.539863990631997,0.9251835084882781,0.7807599029911075,1.0,0.042802717239812674,0.9580421402046193,0.8565817285055184,1.0,0.026121778608252984,7
7,431.4,333,499,29.11072557382147,61.48,0,151,26.33677768038183,7.12,1,16,3.688036898082252,0.8856556184316895,0.7296685529506871,1.0,0.05317414471098758,0.9318988883896605,0.7977826226634506,1.0,0.03618029709172721,7
8,405.9,291,499,36.83583564789575,83.49,0,176,32.40229914526112,10.61,1,33,5.6190422995058835,0.998725949878739,0.9915925626515764,1.0,0.0016142455271250104,0.9993391463554596,0.994754144544907,1.0,0.0009930950288926247,7
9,334.1,185,499,58.59835899381209,148.8,0,268,52.572220647775424,17.1,1,47,7.579211333934716,0.996607922392886,0.9848019401778496,1.0,0.0032140527561362654,0.9972837279843243,0.9850554319558419,1.0,0.0030190499787495794,7
