day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,V,T
102,16.745,1,499,77.44526337417594,27.265,0,41,6.687930702797923,455.99,1,481,73.21359884117419,0.9996726808238863,0.9985629889829155,1.0,0.0003371904228547226,0.9810735747704501,0.9083333333333333,1.0,0.0193652536831956,0.04,2
103,16.615,1,499,77.4653547136042,26.26,0,40,6.514182440208565,457.125,1,483,73.39128544244521,0.9996998243653202,0.9985629889829155,1.0,0.0003223544019263173,0.9823086734425479,0.9166666666666666,1.0,0.018126403215513405,0.04,2
104,16.47,1,499,77.48742222461058,25.3,0,40,6.330908466409087,458.23,1,483,73.55719136841788,0.9997333546223853,0.9985629889829155,1.0,0.0002973615554239352,0.9833426839527765,0.9090909090909091,1.0,0.018322686717250968,0.04,2
105,16.365,1,499,77.5035857494355,24.49,0,37,6.170923877956825,459.145,1,484,73.69872103647428,0.999750119750918,0.9985629889829155,1.0,0.000290151592404445,0.9840020268054182,0.9090909090909091,1.0,0.018501332217364264,0.04,2
106,16.265,1,499,77.5196831869625,23.525,0,36,6.102917582195862,460.21,1,486,73.8695434345995,0.9997764649528981,0.9985629889829155,1.0,0.00027117334375224736,0.9853084001805176,0.9090909090909091,1.0,0.01804204709277522,0.04,2
107,16.205,1,499,77.52868151391739,22.695,0,35,5.905620778878339,461.1,1,486,74.00339527726284,0.9997932300814307,0.9987226568737027,1.0,0.0002565083125375603,0.9862405909093038,0.9090909090909091,1.0,0.017656615853824324,0.04,2
108,16.105,0,499,77.54365912408159,21.865,0,35,5.747341530948619,462.03,1,486,74.14795137741389,0.9998123902283251,0.9987226568737027,1.0,0.0002445633415531173,0.9871813693638182,0.9090909090909091,1.0,0.017419664336314977,0.04,2
109,16.005,0,499,77.55947612434872,21.065,0,35,5.658699443952198,462.93,1,488,74.2949107869726,0.9998291553568578,0.9987226568737027,1.0,0.00023443897794051032,0.9877849601026655,0.9090909090909091,1.0,0.01768190764231822,0.04,2
110,15.955,0,499,77.56658980689657,20.255,0,34,5.486390196380009,463.79,1,490,74.42743523444756,0.9998459204853904,0.9987226568737027,1.0,0.00022201544402207981,0.9888560429215272,0.9090909090909091,1.0,0.016802258227736445,0.04,2
111,15.89,0,499,77.57620924746212,19.655,0,33,5.299661030214658,464.455,1,490,74.52319442655211,0.9998594922561073,0.9988823247644899,1.0,0.00021329398883471008,0.9894371493393735,0.9090909090909091,1.0,0.016865156546516713,0.04,2
112,15.835,0,499,77.58475848221555,19.0,0,32,5.075312204175153,465.165,1,490,74.6263575501714,0.9998738623662782,0.9988823247644899,1.0,0.00020410468023902408,0.9903759738306677,0.9090909090909091,1.0,0.01661522943816093,0.04,2
113,15.77,0,499,77.59472797197773,18.225,0,31,4.9524751438297265,466.005,1,490,74.75867355268407,0.9998834424397254,0.999041992655277,1.0,0.00019255523030102536,0.991086321637784,0.9090909090909092,1.0,0.01553722854706271,0.04,2
114,15.705,0,499,77.60496522865469,17.525,0,30,4.804664295762489,466.77,1,492,74.87864285481471,0.999899409228804,0.9992016605460642,1.0,0.00016963492126439368,0.9919637197465478,0.9166666666666666,1.0,0.01405750119732951,0.04,2
115,15.65,0,499,77.61318530161813,16.92,0,29,4.716441891998991,467.43,1,493,74.98311434707104,0.9999113843206132,0.9992016605460642,1.0,0.0001582150428640253,0.9926648009935464,0.9166666666666666,1.0,0.013739082034626678,0.04,2
116,15.58,0,499,77.62319500001304,16.135,0,26,4.534266518889423,468.285,1,494,75.11722012158042,0.9999153760178828,0.9992016605460642,1.0,0.00015428982198466824,0.9927787278838561,0.9166666666666666,1.0,0.013496167952820198,0.04,2
117,15.54,0,499,77.62963481174586,15.47,0,26,4.417769054294875,468.99,1,494,75.2278942972752,0.99992495609133,0.9992016605460642,1.0,0.0001439816507725977,0.9936038604914638,0.9522222222222222,1.0,0.011867544841760782,0.04,2
118,15.49,0,499,77.63728252708846,14.985,0,25,4.334595551255599,469.525,1,494,75.31074235839708,0.9999329394858694,0.9993613284368513,1.0,0.00013234485880623878,0.9943069406916732,0.9522222222222222,1.0,0.01105603554671317,0.04,2
119,15.435,0,499,77.64605802378614,14.48,0,24,4.269748677480235,470.085,1,494,75.39869089009237,0.9999433178987706,0.9993613284368513,1.0,0.00011859935622455783,0.9950824042889214,0.9534632034632035,1.0,0.010298171382852508,0.04,2
120,15.4,0,499,77.65132737575117,13.9,0,24,4.163734311538793,470.7,1,494,75.4948831837938,0.999950502953856,0.9995209963276385,1.0,0.0001090230265573877,0.9954348506248244,0.9534632034632035,1.0,0.010202340583328489,0.04,2
121,15.375,0,499,77.65549727019591,13.43,0,24,4.0530526990041125,471.195,1,494,75.56758082244518,0.9999544946511257,0.9995209963276385,1.0,0.0001029646556974995,0.9957072858771056,0.9534632034632035,1.0,0.010045391624672809,0.04,2
122,15.345,0,499,77.65977839850251,12.95,0,22,3.9630834145591445,471.705,1,494,75.64415486889352,0.9999592846878492,0.9996806642184257,1.0,9.333177795613852e-05,0.996077200943737,0.9534632034632035,1.0,0.009629878619933335,0.04,2
123,15.33,0,499,77.66220567917689,12.46,0,21,3.7974336745442727,472.21,1,494,75.71956923959051,0.9999608813667571,0.9996806642184257,1.0,9.124961150792974e-05,0.9961613252466113,0.9534632034632035,1.0,0.009595601468997067,0.04,2
124,15.3,0,499,77.66685717548758,12.035,0,21,3.760917107227596,472.665,1,494,75.79039314759713,0.9999656714034808,0.9996806642184257,1.0,8.601730749495368e-05,0.996629673221623,0.9534632034632035,1.0,0.008934359833905038,0.04,2
125,15.265,0,499,77.67206397806785,11.58,0,20,3.6262027981992877,473.155,1,494,75.8638093086161,0.9999712597796584,0.9996806642184257,1.0,7.8024189515381e-05,0.9972019695988931,0.9583333333333333,1.0,0.007900479871844874,0.04,2
126,15.235,0,499,77.6763014958253,11.16,0,20,3.5887036614701486,473.605,1,494,75.93437377501057,0.999974453137474,0.9996806642184257,1.0,7.057553487111396e-05,0.9973651723717277,0.9583333333333333,1.0,0.007720961967165599,0.04,2
127,15.22,0,499,77.67896567631877,10.795,0,19,3.479007396127745,473.985,1,494,75.99176611704678,0.9999760498163819,0.9996806642184257,1.0,6.743808457092889e-05,0.9975683879697146,0.9583333333333333,1.0,0.007268015429901457,0.04,2
128,15.19,0,499,77.68363816268491,10.345,0,19,3.4094127760344497,474.465,1,495,76.0681311581233,0.9999768481558359,0.9996806642184257,1.0,6.676509487908952e-05,0.9976863913114022,0.9583333333333333,1.0,0.007106320943598296,0.04,2
129,15.16,0,499,77.68836340820438,10.005,0,18,3.3677415900103482,474.835,1,495,76.1274900988054,0.9999784448347436,0.9996806642184257,1.0,6.73002179819387e-05,0.9976347623804068,0.9375538978958261,1.0,0.008173525206553232,0.04,2
130,15.13,0,499,77.69288268625708,9.63,0,17,3.2427886751929735,475.24,1,495,76.18862073596186,0.9999816381925595,0.9996806642184257,1.0,6.23600089286e-05,0.9979840514943066,0.9375538978958261,1.0,0.007499390312899124,0.04,2
131,15.11,0,499,77.69595360139517,9.23,0,16,3.188720699354596,475.66,1,495,76.25522076203922,0.9999824365320135,0.9996806642184257,1.0,6.155879852962999e-05,0.9980264963160382,0.9375538978958261,1.0,0.007487788361198818,0.04,2
132,15.1,0,499,77.69758408640726,8.835,0,16,3.0552327630118317,476.065,1,495,76.31586553042746,0.9999840332109212,0.9996806642184257,1.0,5.9892172362748784e-05,0.9981552905237799,0.9375538978958261,1.0,0.007386433628972583,0.04,2
133,15.1,0,499,77.69758408640726,8.515,0,16,3.0074906483645134,476.385,1,496,76.3662609011342,0.9999864282292831,0.9996806642184257,1.0,5.254907354394046e-05,0.998387039768687,0.9375538978958261,1.0,0.006858723771216489,0.04,2
134,15.09,0,499,77.69921324372254,8.15,0,16,2.9548529200104823,476.76,1,496,76.42490583020549,0.999987226568737,0.9996806642184257,1.0,5.152119476142746e-05,0.9985066569935674,0.9375538978958261,1.0,0.006684509542914168,0.04,2
135,15.085,0,499,77.70009199790188,7.765,0,16,2.8496274992395247,477.15,1,496,76.48586758152445,0.999987226568737,0.9996806642184257,1.0,5.152119476142746e-05,0.9985066569935674,0.9375538978958261,1.0,0.006684509542914168,0.04,2
136,15.06,0,499,77.70370472920335,7.535,0,15,2.772582019576045,477.405,1,496,76.52444661445281,0.999987226568737,0.9996806642184257,1.0,5.152119476142746e-05,0.998470107285965,0.9375538978958261,1.0,0.006771069828034439,0.04,2
137,15.04,0,499,77.70682177745898,7.255,0,14,2.7271158398608777,477.705,1,496,76.57221753016846,0.999987226568737,0.9996806642184257,1.0,5.152119476142746e-05,0.9984620126155204,0.9375538978958261,1.0,0.006788132288935464,0.04,2
138,15.035,0,499,77.7076972122463,7.02,0,14,2.6693119208240286,477.945,1,496,76.6101661844828,0.999988024908191,0.9996806642184257,1.0,5.045969472467195e-05,0.9985637627172705,0.9375538978958261,1.0,0.006664520723761927,0.04,2
139,15.03,0,499,77.70850764751582,6.74,0,14,2.556379349174223,478.23,1,496,76.65341368227332,0.9999904199265528,0.9996806642184257,1.0,4.424383124951036e-05,0.9988088512560099,0.9375538978958261,1.0,0.006290997394413862,0.04,2
140,15.005,0,499,77.71261951032007,6.495,0,13,2.508272744500489,478.5,1,496,76.6947876472796,0.9999912182660067,0.9996806642184257,1.0,4.294344532852284e-05,0.9990123514595102,0.9375538978958261,1.0,0.005670434624151806,0.04,2
141,14.995,0,499,77.7144300512521,6.25,0,13,2.4200793209310283,478.755,1,496,76.73510511352617,0.9999920166054607,0.9996806642184257,1.0,4.158703274433747e-05,0.9991093893355223,0.9375538978958261,1.0,0.005525990168601513,0.04,2
142,14.995,0,499,77.7144300512521,5.97,0,12,2.3401885419897894,479.035,1,497,76.77915713166723,0.9999928149449145,0.9996806642184257,1.0,3.684185853459013e-05,0.9991899825012217,0.9375538978958261,1.0,0.005195329017108477,0.04,2
143,14.98,0,499,77.71652909434621,5.765,0,12,2.286023736231333,479.255,1,497,76.81270031478027,0.9999936132843685,0.9996806642184257,1.0,3.521508400629361e-05,0.9992431739905834,0.9375538978958261,1.0,0.005151744623000897,0.04,2
144,14.96,0,499,77.72001287963126,5.495,0,12,2.2750503887511555,479.545,1,497,76.85892561853946,0.9999952099632763,0.9998403321092129,1.0,2.730565145985369e-05,0.9995730631675608,0.9791666666666667,1.0,0.002472592755603107,0.04,2
145,14.955,0,499,77.720753681136,5.295,0,12,2.1982119275429195,479.75,1,498,76.89023371144741,0.9999960083027304,0.9998403321092129,1.0,2.4990696492358247e-05,0.9996053129095629,0.9791666666666667,1.0,0.00250618141157034,0.04,2
146,14.955,0,499,77.720753681136,5.16,0,12,2.190523215991786,479.885,1,499,76.91182561607795,0.9999968066421843,0.9998403321092129,1.0,2.2409598913097422e-05,0.9996991303408416,0.9791666666666667,1.0,0.002166052301313968,0.04,2
147,14.945,0,499,77.72242825768735,4.88,0,11,2.176992531547148,480.175,1,500,76.95854379022227,0.9999968066421843,0.9998403321092129,1.0,2.2409598913097422e-05,0.9996975127620289,0.9791666666666667,1.0,0.0021717853524480155,0.04,2
148,14.94,0,499,77.72303875794385,4.7,0,11,2.1617971306694925,480.36,1,500,76.98822203206338,0.9999976049816383,0.9998403321092129,1.0,1.9456727331833943e-05,0.9997348484848484,0.9791666666666667,1.0,0.0021159588923464717,0.04,2
149,14.94,0,499,77.72303875794385,4.52,0,11,2.154719023527606,480.54,1,500,77.0165967886437,0.9999976049816383,0.9998403321092129,1.0,1.9456727331833943e-05,0.9997348484848484,0.9791666666666667,1.0,0.0021159588923464717,0.04,2
150,14.94,0,499,77.72303875794385,4.355,0,11,2.1311225720463445,480.705,1,500,77.04216671577524,0.9999984033210921,0.9998403321092129,1.0,1.59266209922583e-05,0.9998468556533072,0.9848484848484849,1.0,0.0014759035631949093,0.04,2
151,14.94,0,499,77.72303875794385,4.155,0,11,2.081499024970892,480.905,1,500,77.0744988101393,0.9999984033210921,0.9998403321092129,1.0,1.59266209922583e-05,0.9998468556533072,0.9848484848484849,1.0,0.0014759035631949093,0.04,2
152,14.94,0,499,77.72303875794385,3.99,0,11,2.0397802620841157,481.07,1,500,77.09919929975484,0.9999984033210921,0.9998403321092129,1.0,1.59266209922583e-05,0.9998468556533072,0.9848484848484849,1.0,0.0014759035631949093,0.04,2
153,14.93,0,499,77.7247113456772,3.84,0,11,1.9707407479111472,481.23,1,500,77.12254231198112,0.9999984033210921,0.9998403321092129,1.0,1.59266209922583e-05,0.9998460278460278,0.9848484848484849,1.0,0.0014798654383738426,0.04,2
154,14.925,0,499,77.7255794672358,3.695,0,11,1.957327426177422,481.38,1,500,77.14552977210732,0.9999984033210921,0.9998403321092129,1.0,1.59266209922583e-05,0.9998460278460278,0.9848484848484849,1.0,0.0014798654383738426,0.04,2
155,14.915,0,499,77.72725006077373,3.57,0,11,1.9270880472123069,481.515,1,500,77.16665887030507,0.9999984033210921,0.9998403321092129,1.0,1.59266209922583e-05,0.9998460278460278,0.9848484848484849,1.0,0.0014798654383738426,0.04,2
156,14.91,0,499,77.72792323387554,3.445,0,11,1.9039696695358788,481.645,1,500,77.18722897334062,0.9999984033210921,0.9998403321092129,1.0,1.59266209922583e-05,0.9998460278460278,0.9848484848484849,1.0,0.0014798654383738426,0.04,2
157,14.91,0,499,77.72792323387554,3.31,0,10,1.8194648282686137,481.78,1,500,77.20814131571323,0.9999984033210921,0.9998403321092129,1.0,1.59266209922583e-05,0.9998460278460278,0.9848484848484849,1.0,0.0014798654383738426,0.04,2
158,14.91,0,499,77.72792323387554,3.195,0,9,1.7670845875901053,481.895,1,500,77.22566276795388,0.9999984033210921,0.9998403321092129,1.0,1.59266209922583e-05,0.9998460278460278,0.9848484848484849,1.0,0.0014798654383738426,0.04,2
159,14.905,0,499,77.72853142823395,3.055,0,9,1.739859348557756,482.04,1,500,77.24800756891297,0.9999992016605461,0.9998403321092129,1.0,1.1290224831377515e-05,0.999927927927928,0.9866666666666667,1.0,0.0009802861627917414,0.04,2
160,14.905,0,499,77.72853142823395,2.94,0,9,1.738248410811424,482.155,1,500,77.26708215614603,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
161,14.9,0,499,77.72933324190522,2.82,0,8,1.700605863069846,482.28,1,500,77.28685457079511,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
162,14.9,0,499,77.72933324190522,2.76,0,8,1.6931431328572637,482.34,1,500,77.29656002018963,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
163,14.895,0,499,77.73019937239555,2.635,0,8,1.6720507674243095,482.47,1,500,77.3171313097547,0.9999992016605461,0.9998403321092129,1.0,1.1290224831335587e-05,0.9997920997920997,0.9615384615384616,1.0,0.002827748546514649,0.04,2
164,14.895,0,499,77.73019937239555,2.53,0,8,1.6742507511987106,482.575,1,500,77.33412707889883,0.9999992016605461,0.9998403321092129,1.0,1.1290224831335587e-05,0.9997920997920997,0.9615384615384616,1.0,0.002827748546514649,0.04,2
165,14.89,0,499,77.73112981755487,2.43,0,8,1.6640146404458382,482.68,1,500,77.35058607295193,0.9999992016605461,0.9998403321092129,1.0,1.1290224831335587e-05,0.9997909698996655,0.9615384615384616,1.0,0.002835422233748025,0.04,2
166,14.89,0,499,77.73112981755487,2.295,0,8,1.5749212311801852,482.815,1,500,77.37145783450889,0.9999992016605461,0.9998403321092129,1.0,1.1290224831335587e-05,0.9997909698996655,0.9615384615384616,1.0,0.002835422233748025,0.04,2
167,14.885,0,499,77.73180134088292,2.21,0,8,1.5420080884105691,482.905,1,500,77.38571391796397,0.9999992016605461,0.9998403321092129,1.0,1.1290224831335587e-05,0.9997909698996655,0.9615384615384616,1.0,0.002835422233748025,0.04,2
168,14.885,0,499,77.73180134088292,2.135,0,8,1.5160034075351847,482.98,1,500,77.39768477183412,0.9999992016605461,0.9998403321092129,1.0,1.1290224831335587e-05,0.9997909698996655,0.9615384615384616,1.0,0.002835422233748025,0.04,2
169,14.885,0,499,77.73180134088292,2.06,0,8,1.509234555900314,483.055,1,500,77.41061939407847,0.9999992016605461,0.9998403321092129,1.0,1.1290224831335587e-05,0.9997909698996655,0.9615384615384616,1.0,0.002835422233748025,0.04,2
170,14.885,0,499,77.73180134088292,1.98,0,8,1.5002847300951856,483.135,1,500,77.42330797692931,0.9999992016605461,0.9998403321092129,1.0,1.1290224831335587e-05,0.9997909698996655,0.9615384615384616,1.0,0.002835422233748025,0.04,2
171,14.885,0,499,77.73180134088292,1.91,0,8,1.4637667387007516,483.205,1,500,77.43334286946222,0.9999992016605461,0.9998403321092129,1.0,1.1290224831335587e-05,0.9997909698996655,0.9615384615384616,1.0,0.002835422233748025,0.04,2
172,14.885,0,499,77.73180134088292,1.83,0,8,1.4181522410850227,483.285,1,500,77.44587200395034,0.9999992016605461,0.9998403321092129,1.0,1.1290224831335587e-05,0.9997909698996655,0.9615384615384616,1.0,0.002835422233748025,0.04,2
173,14.88,0,499,77.73266647417887,1.77,0,7,1.398886851075008,483.35,1,500,77.45601767046148,0.9999992016605461,0.9998403321092129,1.0,1.1290224831335587e-05,0.9997909698996655,0.9615384615384616,1.0,0.002835422233748025,0.04,2
174,14.88,0,499,77.73266647417887,1.685,0,7,1.3766812471597798,483.435,1,500,77.47001867800115,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
175,14.88,0,499,77.73266647417887,1.655,0,7,1.3730994173949131,483.465,1,500,77.47431913626694,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
176,14.88,0,499,77.73266647417887,1.56,0,6,1.3248305096867994,483.56,1,500,77.48928536729235,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
177,14.88,0,499,77.73266647417887,1.515,0,6,1.3070258539579747,483.605,1,500,77.49637031539156,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
178,14.88,0,499,77.73266647417887,1.44,0,6,1.2706188892854713,483.68,1,500,77.50874549456147,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
179,14.88,0,499,77.73266647417887,1.38,0,5,1.2260161409579597,483.74,1,500,77.518112002565,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
180,14.88,0,499,77.73266647417887,1.355,0,5,1.2273986873418279,483.765,1,500,77.52185475608876,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
181,14.88,0,499,77.73266647417887,1.285,0,5,1.1835450538413659,483.835,1,500,77.53286075908355,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
182,14.88,0,499,77.73266647417887,1.23,0,5,1.159232114581626,483.89,1,500,77.5414163933146,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
183,14.88,0,499,77.73266647417887,1.18,0,5,1.12870272846584,483.94,1,500,77.54911816805667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
184,14.88,0,499,77.73266647417887,1.125,0,5,1.0700936886612131,483.995,1,500,77.55656049217811,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
185,14.88,0,499,77.73266647417887,1.08,0,5,1.0338978303575699,484.04,1,500,77.5635152276659,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
186,14.88,0,499,77.73266647417887,1.02,0,4,0.9613641898508795,484.1,1,500,77.57201225588476,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
187,14.88,0,499,77.73266647417887,0.995,0,4,0.94840516753603,484.125,1,500,77.57583014129179,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
188,14.88,0,499,77.73266647417887,0.94,0,4,0.9058159374634639,484.18,1,500,77.58436873080034,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
189,14.88,0,499,77.73266647417887,0.905,0,4,0.8944131452365057,484.215,1,500,77.59046446490316,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
190,14.88,0,499,77.73266647417887,0.87,0,4,0.8927964085589046,484.25,1,500,77.59602577503829,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
191,14.88,0,499,77.73266647417887,0.83,0,3,0.8803265725694414,484.29,1,500,77.60190835865136,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
192,14.88,0,499,77.73266647417887,0.79,0,3,0.8599988313653391,484.33,1,500,77.60828777687533,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
193,14.88,0,499,77.73266647417887,0.745,0,3,0.8447145752074126,484.375,1,500,77.61543113810397,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
194,14.88,0,499,77.73266647417887,0.7,0,3,0.8020075313873369,484.42,1,500,77.6224828850909,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
195,14.88,0,499,77.73266647417887,0.675,0,3,0.7825836606584938,484.445,1,500,77.62612997745268,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
196,14.88,0,499,77.73266647417887,0.66,0,3,0.766378942441065,484.46,1,500,77.628469626049,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
197,14.88,0,499,77.73266647417887,0.62,0,3,0.7405009848357484,484.5,1,500,77.63482355969985,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
198,14.88,0,499,77.73266647417887,0.595,0,3,0.7373557264554764,484.525,1,500,77.6391561509989,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
199,14.88,0,499,77.73266647417887,0.54,0,3,0.728735395312942,484.58,1,500,77.6479207576735,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
200,14.88,0,499,77.73266647417887,0.52,0,3,0.7085975957931405,484.6,1,500,77.6511332336001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.04,2
1,497.73,494,499,1.0922752980055748,2.165,0,6,1.119841607608261,0.105,0,1,0.3073226906378774,0.9996423439246368,0.997125977965831,1.0,0.0004947232237553345,0.9998338599167544,0.998593881998834,1.0,0.00023952141421542734,0.04,4
2,494.99,485,499,2.7381356676894946,4.74,0,15,2.747753765126862,0.27,0,2,0.4983389494537966,0.9977774229602427,0.9867475650646655,1.0,0.0025412798930560684,0.9989220873923981,0.9933158913937956,1.0,0.0012519095609036302,0.04,4
3,489.745,476,499,5.66750190908193,9.585,0,23,5.552198622864521,0.67,0,3,0.783690534759325,0.9913771355580393,0.9637553887913141,1.0,0.008577576805008445,0.9956849456124245,0.981288145018184,1.0,0.0043720439628199895,0.04,4
4,481.21,455,499,9.9048691137644,17.385,0,43,9.482953497469863,1.405,0,6,1.2241190042979553,0.9758262813348236,0.9067539517802969,1.0,0.020034996334152913,0.9875744222104614,0.9492500339129093,1.0,0.010609038471718303,0.04,4
5,468.855,436,499,14.96172587658356,28.605,0,59,14.00570504720654,2.54,0,8,1.7532167134216765,0.9479386875299377,0.8593325882165097,1.0,0.03452475446340272,0.972234579367495,0.9197647346489471,1.0,0.019199069131505982,0.04,4
6,452.78,413,499,20.019879567306287,42.915,0,81,18.375966798481503,4.305,0,13,2.5306115811942327,0.9085102985789558,0.7905157272872425,1.0,0.04897993950167795,0.9490565688795902,0.8748246485376453,1.0,0.028889273621956403,0.04,4
7,434.56,392,499,23.95906055993376,58.715,0,98,21.53631442926063,6.725,0,19,3.429018201926863,0.8640986747565065,0.7469263931023471,1.0,0.0582279026013772,0.920874492930112,0.8392280558572912,1.0,0.03632667316080891,0.04,4
8,414.91,365,499,27.622762079933704,75.365,0,121,24.35276288845903,9.725,0,25,4.3594032831254115,0.8190755229123424,0.7012613763372186,1.0,0.06432898540827027,0.8892548155231463,0.7950992392795483,1.0,0.04304958002222843,0.04,4
9,395.535,342,499,29.976854974644255,91.075,0,133,25.8338209820511,13.39,0,30,5.529991321882928,0.7803943796902444,0.6846559156953537,1.0,0.06506418096243705,0.8588512133768968,0.7763380725382748,1.0,0.046829423658934534,0.04,4
10,376.94,329,499,31.818682290653843,105.155,0,144,26.794415059708978,17.905,0,38,6.692527521281896,0.7498770557240938,0.6717228165415935,1.0,0.06355533146759602,0.8311809348181326,0.7535074976216474,1.0,0.04879937952180724,0.04,4
11,359.31,308,499,33.10397659393291,117.835,0,162,27.111861614448486,22.855,1,46,7.754005286943628,0.7262198626856139,0.6490499760498164,1.0,0.060619984539356075,0.8060211334015218,0.71998258883491,1.0,0.049587138777859516,0.04,4
12,341.875,295,499,34.96501302271161,129.655,0,175,28.077351429872852,28.47,1,52,8.717169565067012,0.7082412581829794,0.6429825961999042,1.0,0.05880477533776328,0.7823528475962107,0.6970231696909475,1.0,0.051216194053286763,0.04,4
13,326.175,283,499,36.122827524180735,139.56,0,179,28.376088737884597,34.265,1,59,9.818185106931416,0.6962757464473894,0.63196551173559,1.0,0.05645078927853857,0.762306286484025,0.6768838286324739,1.0,0.051789012027233225,0.04,4
14,310.745,268,499,37.221866040780235,148.92,0,187,28.530572511591764,40.335,1,65,11.066395099693151,0.6882101229442759,0.637873223694715,1.0,0.05469177709515104,0.7436946319394028,0.6680248429015431,1.0,0.051948470273282026,0.04,4
15,296.145,254,499,38.80817371036247,156.725,0,191,29.25746694194999,47.13,1,73,12.162348193002828,0.6852195433498324,0.6373942200223535,1.0,0.053965992590808504,0.7280514068370891,0.6575023041201045,1.0,0.053214804465741256,0.04,4
16,281.725,234,499,40.18524160952725,164.61,0,199,29.794908674378796,53.665,1,79,13.152479369603254,0.6831358773750599,0.63196551173559,1.0,0.05339708297725835,0.7118474755818763,0.6395952920052992,1.0,0.054194396839850015,0.04,4
17,267.98,223,499,41.97677749954409,171.56,0,206,30.598163967646084,60.46,1,90,14.425981586138882,0.6845074245569216,0.6431422640906913,1.0,0.05309857526798163,0.6977440130715188,0.6313230747614726,1.0,0.05563447072154362,0.04,4
18,255.295,212,499,43.42437514557831,177.04,0,215,31.091830270148755,67.665,1,97,15.553531325181988,0.6889254350950025,0.6381925594762893,1.0,0.05249675011048961,0.6866090259477899,0.6118695402156767,1.0,0.05653245869652951,0.04,4
19,242.87,201,499,44.97808623325397,181.665,0,224,31.564925114554573,75.465,1,104,16.61774721835259,0.6954837937090851,0.6383522273670765,1.0,0.051540735485482554,0.6767463068874742,0.5921528221199813,1.0,0.05757011956707305,0.04,4
20,231.555,188,499,46.38745471325055,185.39,0,231,31.919463667236318,83.055,1,115,17.79678631144048,0.7035669806801852,0.640747245728884,1.0,0.05051543146330447,0.6691244947958903,0.5742512120963893,1.0,0.058351119394223085,0.04,4
21,220.79,176,499,47.82049664628637,188.265,0,234,32.13140067827325,90.945,1,120,18.79516603628865,0.7133258821650966,0.6536803448826441,1.0,0.04907737830086789,0.6635504490476616,0.5653217712773775,1.0,0.05853429601218346,0.04,4
22,210.385,168,499,49.24369484931103,190.88,0,227,32.3651527970731,98.735,1,127,19.80799227051911,0.7232715950822289,0.6607057320772792,1.0,0.04767445874499545,0.6581184582220666,0.5753886075715778,1.0,0.05892678749453957,0.04,4
23,200.655,161,499,50.52842351503334,192.68,0,225,32.61882183170388,106.665,1,137,21.04536318426909,0.7339701421044228,0.6613444036404279,1.0,0.04647387905609599,0.6544695907822468,0.5756197634178477,1.0,0.05938605701333885,0.04,4
24,191.215,145,499,51.86326025057713,193.765,0,236,32.753376825410484,115.02,1,146,22.2385332656865,0.745695353664378,0.6704454734152961,1.0,0.04489111264498532,0.6521712304931634,0.5594350773898042,1.0,0.059726482011782586,0.04,4
